sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
217,CCNCC[CC(C(C)C(=O)N=CCSC1ccccB)CNc1CC1OC=O2ccN2Cc1C2cCcCOC-COHC2C]C,67,0,68.0,,<eos>,eos,<bos> C C N C C [ C C ( C ( C ) C ( = O ) N = C C S C 1 c c c c B ) C N c 1 C C 1 O C = O 2 c c N 2 C c 1 C 2 c C c C O C - C O H C 2 C ] C <eos> C O <eos> C O <eos> = O C O C C [ C H ] ( O ) C C <eos> C 1 [ H ] 1 2 n O 1 n 2 F l 4 # o ( [ B 4 ] 5 C # C 5 ) 1,15 15 18 15 15 21 15 15 5 15 5 15 6 15 5 13 19 6 18 13 15 15 20 15 8 23 23 23 23 14 6 15 18 23 8 15 15 8 19 15 13 19 9 23 23 18 9 15 23 8 15 9 23 15 23 15 19 15 7 15 19 17 15 9 15 22 15,C,2C]C,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
218,CC(Cc1cccc(C(F)cF)F)C1CN1COC(=O)c1ccccc1c2cCc1OO1C1c1cccOc(-Occ1c12CCO)COOC=C1C2=O(C(OCCHC12[H]C2)O1#O1snlHn#c2r#l)O1cF,119,0,,,,max_length,<bos> C C ( C c 1 c c c c ( C ( F ) c F ) F ) C 1 C N 1 C O C ( = O ) c 1 c c c c c 1 c 2 c C c 1 O O 1 C 1 c 1 c c c O c ( - O c c 1 c 1 2 C C O ) C O O C = C 1 C 2 = O ( C ( O C C H C 1 2 [ H ] C 2 ) O 1 # O 1 s n l H n # c 2 r # l ) O 1 c F,15 15 5 15 23 8 23 23 23 23 5 15 5 16 6 23 16 6 16 6 15 8 15 18 8 15 19 15 5 13 19 6 23 8 23 23 23 23 23 8 23 9 23 15 23 8 19 19 8 15 8 23 8 23 23 23 19 23 5 7 19 23 23 8 23 8 9 15 15 19 6 15 19 19 15 13 15 8 15 9 13 19 5 15 5 19 15 15 17 15 8 9 21 17 22 15 9 6 19 8 4 19 8 28 25 24 17 25 4 23 9 27 4 24 6 19 8 23 16,F,O1cF,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
219,CC(C)C(CC)C(OC(=O)N(=OC(=O)(Occ(c)c(clcc1ccc2cO)cCc(H(cO)C(CO)cCc1)1c1)O)O)HC1C2[CH](C)CC=C12C1C2rO1,100,0,101.0,,<eos>,eos,<bos> C C ( C ) C ( C C ) C ( O C ( = O ) N ( = O C ( = O ) ( O c c ( c ) c ( c l c c 1 c c c 2 c O ) c C c ( H ( c O ) C ( C O ) c C c 1 ) 1 c 1 ) O ) O ) H C 1 C 2 [ C H ] ( C ) C C = C 1 2 C 1 C 2 r O 1 <eos> ( r s 5 l n l - S o r N ) 5 <eos> o <eos> =,15 15 5 15 6 15 5 15 15 6 15 5 19 15 5 13 19 6 18 5 13 19 15 5 13 19 6 5 19 23 23 5 23 6 23 5 23 24 23 23 8 23 23 23 9 23 19 6 23 15 23 5 17 5 23 19 6 15 5 15 19 6 23 15 23 8 6 8 23 8 6 19 6 19 6 17 15 8 15 9 21 15 17 22 5 15 6 15 15 13 15 8 9 15 8 15 9 27 19 8,1,2rO1,0,0,,0,5,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
220,C[CNH](N)C(=O)N1CCCC1CC(=O)O=c1cccccccc(H)ccccccCOcc4lcCcH(CO)CccCc1c(C)[CCH]3COCCH3(CC[C]C12C112)O1#lN(=co)4BcNs5HO5,117,0,118.0,,<eos>,eos,<bos> C [ C N H ] ( N ) C ( = O ) N 1 C C C C 1 C C ( = O ) O = c 1 c c c c c c c c ( H ) c c c c c c C O c c 4 l c C c H ( C O ) C c c C c 1 c ( C ) [ C C H ] 3 C O C C H 3 ( C C [ C ] C 1 2 C 1 1 2 ) O 1 # l N ( = c o ) 4 B c N s 5 H O 5 <eos> l,15 21 15 18 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 15 8 15 15 5 13 19 6 19 13 23 8 23 23 23 23 23 23 23 23 5 17 6 23 23 23 23 23 23 15 19 23 23 11 24 23 15 23 17 5 15 19 6 15 23 23 15 23 8 23 5 15 6 21 15 15 17 22 10 15 19 15 15 17 10 5 15 15 21 15 22 15 8 9 15 8 8 9 6 19 8 4 24 18 5 13 23 26 6 11 14 23 18 28 12 17 19 12,5,5HO5,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
221,O=C(NC1O[cHcn]1-cNc2ccccc2)C(=O)N(Ccc(c)Hc1c1c1c1Ccc1)3c1c(C)C1Hc1C1=O(CC1C1COCO(=O)COCOCC1)[O1C](O1Coc)nO=NclH=l#Nsl-l,119,0,,,,max_length,<bos> O = C ( N C 1 O [ c H c n ] 1 - c N c 2 c c c c c 2 ) C ( = O ) N ( C c c ( c ) H c 1 c 1 c 1 c 1 C c c 1 ) 3 c 1 c ( C ) C 1 H c 1 C 1 = O ( C C 1 C 1 C O C O ( = O ) C O C O C C 1 ) [ O 1 C ] ( O 1 C o c ) n O = N c l H = l # N s l - l,19 13 15 5 18 15 8 19 21 23 17 23 25 22 8 7 23 18 23 9 23 23 23 23 23 9 6 15 5 13 19 6 18 5 15 23 23 5 23 6 17 23 8 23 8 23 8 23 8 15 23 23 8 6 10 23 8 23 5 15 6 15 8 17 23 8 15 8 13 19 5 15 15 8 15 8 15 19 15 19 5 13 19 6 15 19 15 19 15 15 8 6 21 19 8 15 22 5 19 8 15 26 23 6 25 19 13 18 23 24 17 13 24 4 18 28 24 7 24,l,sl-l,0,0,3,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
222,N[C(H](C(=O)N1CCC(F)(F)C1)[CCH]1C1[CCH](NC(=O)c2Occ(c2c(F)(F)F)CC)cc2)CC1F1cc2CCC1OC(O)CC(C(=O)CO)O1,100,0,101.0,,<eos>,eos,<bos> N [ C ( H ] ( C ( = O ) N 1 C C C ( F ) ( F ) C 1 ) [ C C H ] 1 C 1 [ C C H ] ( N C ( = O ) c 2 O c c ( c 2 c ( F ) ( F ) F ) C C ) c c 2 ) C C 1 F 1 c c 2 C C C 1 O C ( O ) C C ( C ( = O ) C O ) O 1 <eos> S 2 O 2 <eos> O 5 s B N 3 H 5 H 3 <eos> = l,18 21 15 5 17 22 5 15 5 13 19 6 18 8 15 15 15 5 16 6 5 16 6 15 8 6 21 15 15 17 22 8 15 8 21 15 15 17 22 5 18 15 5 13 19 6 23 9 19 23 23 5 23 9 23 5 16 6 5 16 6 16 6 15 15 6 23 23 9 6 15 15 8 16 8 23 23 9 15 15 15 8 19 15 5 19 6 15 15 5 15 5 13 19 6 15 19 6 19 8,1,O)O1,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
223,N[C1H](C(=O)N1CCSC1)[C1H]1CC[CCHH(NOC(=O)Nc2ccccccccc(cFC(C)C1c(CC1cc)2)C1)Cc(CCC=C)(OO)C=C(=O)CO]O1srso3cBS#=o=-B=#N3=,119,0,,,,max_length,<bos> N [ C 1 H ] ( C ( = O ) N 1 C C S C 1 ) [ C 1 H ] 1 C C [ C C H H ( N O C ( = O ) N c 2 c c c c c c c c c ( c F C ( C ) C 1 c ( C C 1 c c ) 2 ) C 1 ) C c ( C C C = C ) ( O O ) C = C ( = O ) C O ] O 1 s r s o 3 c B S # = o = - B = # N 3 =,18 21 15 8 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 8 17 22 8 15 15 21 15 15 17 17 5 18 19 15 5 13 19 6 18 23 9 23 23 23 23 23 23 23 23 23 5 23 16 15 5 15 6 15 8 23 5 15 15 8 23 23 6 9 6 15 8 6 15 23 5 15 15 15 13 15 6 5 19 19 6 15 13 15 5 13 19 6 15 19 22 19 8 28 27 28 26 10 23 14 20 4 13 26 13 7 14 13 4 18 10 13,=,#N3=,0,0,1,1,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
224,O=C(C1CCCC1CNCCCCC1)C1,22,0,23.0,,<eos>,eos,<bos> O = C ( C 1 C C C C 1 C N C C C C C 1 ) C 1 <eos> 1 C 1 <eos> <eos> <eos> <eos> <eos> <eos> 1 C 1 <eos> <eos> <eos> 1 O O = O C c C ( O ) O c 2 C c [ C O H ] C O C c C 1 C C 1 = C ( C ) O C ( O ) [ C C - H ] ( C ) C H 2 1 2 [ H ] 1 2 C O 1 <eos> S 3 H F C 1 B N n o 3 o 4 r F 1 n 4,19 13 15 5 15 8 15 15 15 15 8 15 18 15 15 15 15 15 8 6 15 8,1,1)C1,0,0,,0,1,0,O=C1CCCCCCNCC2CCCC12,True,True,1,True,,209.33,2.526,29.1,1.0,2.0,0.0,0.664,3.5185,True,0.8455,Strong candidate,True
225,CC(C)NCC=OCCOc1ccc(CO(N)C(C)Ccc11C)c1,37,0,38.0,,<eos>,eos,<bos> C C ( C ) N C C = O C C O c 1 c c c ( C O ( N ) C ( C ) C c c 1 1 C ) c 1 <eos> <eos> C <eos> <eos> <eos> C c 1 ( c ) c C c c C C O c C c c C [ O C ] 1 c c c H 1 O O ( C O C 2 ( C ) C H ) ( O ) C 1 C 1 = [ C 1 C ] r O 1 o = F # l O o c n B o O H c H l 2 c =,15 15 5 15 6 18 15 15 13 19 15 15 19 23 8 23 23 23 5 15 19 5 18 6 15 5 15 6 15 23 23 8 8 15 6 23 8,1,C)c1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
226,C#Cc1c(N)Cc(SCC(=O)c2cccc(llcc1)cn1#N)c1-c1ccsc1OCcN1C1cNc(cOCc1C1C1F)(C)CCcC(COC1CC(c)C1C1=OC)12rO1,100,0,101.0,,<eos>,eos,<bos> C # C c 1 c ( N ) C c ( S C C ( = O ) c 2 c c c c ( l l c c 1 ) c n 1 # N ) c 1 - c 1 c c s c 1 O C c N 1 C 1 c N c ( c O C c 1 C 1 C 1 F ) ( C ) C C c C ( C O C 1 C C ( c ) C 1 C 1 = O C ) 1 2 r O 1 <eos> s <eos> 5 S 4 [ l r l N C o n C ] 5 S 4,15 4 15 23 8 23 5 18 6 15 23 5 20 15 15 5 13 19 6 23 9 23 23 23 23 5 24 24 23 23 8 6 23 25 8 4 18 6 23 8 7 23 8 23 23 28 23 8 19 15 23 18 8 15 8 23 18 23 5 23 19 15 23 8 15 8 15 8 16 6 5 15 6 15 15 23 15 5 15 19 15 8 15 15 5 23 6 15 8 15 8 13 19 15 6 8 9 27 19 8,1,2rO1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
227,O=c1[nH]cnc2c1ccnc(Cl)ccc(Cl)cc1Cc1C11CCO(c2CH(C)Cc1CcCO1c3)c1Cn1H2C(=O)CCC(C(=O)cC)(CcC1C3=O2)COrO1,100,0,101.0,,<eos>,eos,<bos> O = c 1 [ n H ] c n c 2 c 1 c c n c ( C l ) c c c ( C l ) c c 1 C c 1 C 1 1 C C O ( c 2 C H ( C ) C c 1 C c C O 1 c 3 ) c 1 C n 1 H 2 C ( = O ) C C C ( C ( = O ) c C ) ( C c C 1 C 3 = O 2 ) C O r O 1 <eos> s <eos> 4 s O F S 4 F <eos> 3 n - C ( l ) F,19 13 23 8 21 25 17 22 23 25 23 9 23 8 23 23 25 23 5 15 24 6 23 23 23 5 15 24 6 23 23 8 15 23 8 15 8 8 15 15 19 5 23 9 15 17 5 15 6 15 23 8 15 23 15 19 8 23 10 6 23 8 15 25 8 17 9 15 5 13 19 6 15 15 15 5 15 5 13 19 6 23 15 6 5 15 23 15 8 15 10 13 19 9 6 15 19 27 19 8,1,OrO1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
228,Nc1nc(-c2ccccc2)ncnHCc(=r)c1,28,0,29.0,,<eos>,eos,<bos> N c 1 n c ( - c 2 c c c c c 2 ) n c n H C c ( = r ) c 1 <eos> <eos> <eos> C 1 C C C C C O H C 3 O C c C C O C c C c O C c C c c C 1 c 2 C 2 [ C O 1 O 2 C C C 1 ( ] ) [ C C ] ( = C ) C O C C O 1 O 1 2 1 C 1 s O 1 O 1 l o n 1 F B H F l n H n C ( S - l,18 23 8 25 23 5 7 23 9 23 23 23 23 23 9 6 25 23 25 17 15 23 5 13 27 6 23 8,1,r)c1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
229,N#C[CH]H(CCCCN1C(=O)[CC)H]CCCC1CCC,34,0,35.0,,<eos>,eos,<bos> N # C [ C H ] H ( C C C C N 1 C ( = O ) [ C C ) H ] C C C C 1 C C C <eos> C O <eos> ( = O ) C ( C c c O ) O c c C c 2 C c C ( C C [ c 1 ] 2 ( C ) C ( C C ) C O 2 ) C C ( C ( C ( O ) C O [ C 2 ] N 1 C 2 ) O 1 r N c s l O o [ s - c s H C ) ] 2 = S,18 4 15 21 15 17 22 17 5 15 15 15 15 18 8 15 5 13 19 6 21 15 15 6 17 22 15 15 15 15 8 15 15 15,C,1CCC,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
230,O=c1[nH]nc(-c2ccnc(N)n1Cn1ccccccc(cF)(OOFc1c)C)c1C2ccc2Occc1c1Cc1CcCc2C,71,0,72.0,,<eos>,eos,<bos> O = c 1 [ n H ] n c ( - c 2 c c n c ( N ) n 1 C n 1 c c c c c c c ( c F ) ( O O F c 1 c ) C ) c 1 C 2 c c c 2 O c c c 1 c 1 C c 1 C c C c 2 C <eos> C O <eos> O C 1 O C C ( H ) ( C ) C [ C C 1 ] O 1 C 2 S O 1 n S 2 S o n <eos> # H <eos> - B <eos> s O ( # [ S,19 13 23 8 21 25 17 22 25 23 5 7 23 9 23 23 25 23 5 18 6 25 8 15 25 8 23 23 23 23 23 23 23 5 23 16 6 5 19 19 16 23 8 23 6 15 6 23 8 15 9 23 23 23 9 19 23 23 23 8 23 8 15 23 8 15 23 15 23 9 15,C,Cc2C,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
231,COc1cc2c2c(CC(=O)CCC=C4cc[nH]c(C)cc(CcC[cO]O1N1Cc1)CcCcC2c[C1H)n]C1C4OCC[CCH]3CC[CH](C)C1[C12H1C]=O1[lonSlocHlNCoH#F3]#,119,0,,,,max_length,<bos> C O c 1 c c 2 c 2 c ( C C ( = O ) C C C = C 4 c c [ n H ] c ( C ) c c ( C c C [ c O ] O 1 N 1 C c 1 ) C c C c C 2 c [ C 1 H ) n ] C 1 C 4 O C C [ C C H ] 3 C C [ C H ] ( C ) C 1 [ C 1 2 H 1 C ] = O 1 [ l o n S l o c H l N C o H # F 3 ] #,15 19 23 8 23 23 9 23 9 23 5 15 15 5 13 19 6 15 15 15 13 15 11 23 23 21 25 17 22 23 5 15 6 23 23 5 15 23 15 21 23 19 22 19 8 18 8 15 23 8 6 15 23 15 23 15 9 23 21 15 8 17 6 25 22 15 8 15 11 19 15 15 21 15 15 17 22 10 15 15 21 15 17 22 5 15 6 15 8 21 15 8 9 17 8 15 22 13 19 8 21 24 26 25 20 24 26 23 17 24 18 15 26 17 4 16 10 22 4,#,F3]#,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
232,CC(Cc1ccc(O)C(C)C(C(O)c1cc(O)cc(O)c11Cl(CO)(N)C1cO1)cC)COccC21[nH]1C2,69,0,70.0,,<eos>,eos,<bos> C C ( C c 1 c c c ( O ) C ( C ) C ( C ( O ) c 1 c c ( O ) c c ( O ) c 1 1 C l ( C O ) ( N ) C 1 c O 1 ) c C ) C O c c C 2 1 [ n H ] 1 C 2 <eos> O C O <eos> <eos> ( C 1 C C ) c ( C ( c ) C 1 C 1 = O 2 1 C 2 ) O 1 l 5 [ o O r H S s B H O 1 - O H 5 ( c,15 15 5 15 23 8 23 23 23 5 19 6 15 5 15 6 15 5 15 5 19 6 23 8 23 23 5 19 6 23 23 5 19 6 23 8 8 15 24 5 15 19 6 5 18 6 15 8 23 19 8 6 23 15 6 15 19 23 23 15 9 8 21 25 17 22 8 15 9,2,]1C2,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
233,CN(C)c1nc(-c2ccc3c3ncc3c3nc2H(N)n2)c2ccc1[nC4cccCcCc1cc12c21cC1Cc1OC(O)C(O)=C1C2=OOC]OOC121OCOsO1(O1rO[FH)nF4BOr4#OsO]4,119,0,,,,max_length,<bos> C N ( C ) c 1 n c ( - c 2 c c c 3 c 3 n c c 3 c 3 n c 2 H ( N ) n 2 ) c 2 c c c 1 [ n C 4 c c c C c C c 1 c c 1 2 c 2 1 c C 1 C c 1 O C ( O ) C ( O ) = C 1 C 2 = O O C ] O O C 1 2 1 O C O s O 1 ( O 1 r O [ F H ) n F 4 B O r 4 # O s O ] 4,15 18 5 15 6 23 8 25 23 5 7 23 9 23 23 23 10 23 10 25 23 23 10 23 10 25 23 9 17 5 18 6 25 9 6 23 9 23 23 23 8 21 25 15 11 23 23 23 15 23 15 23 8 23 23 8 9 23 9 8 23 15 8 15 23 8 19 15 5 19 6 15 5 19 6 13 15 8 15 9 13 19 19 15 22 19 19 15 8 9 8 19 15 19 28 19 8 5 19 8 27 19 21 16 17 6 25 16 11 14 19 27 11 4 19 28 19 22 11,4,sO]4,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
234,O=C(Nc1ccc(-l)ccH[n]Cc(CCCC1CCC)CO(Fc)(C1cNcCc2)cCcc)Cc2cc[c1HC1cC]H(OC)CO=OC(C2[C=C(O)CC(]12C)12)O1ncronl1Ns=CnSHr1(Hl,119,0,,,,max_length,<bos> O = C ( N c 1 c c c ( - l ) c c H [ n ] C c ( C C C C 1 C C C ) C O ( F c ) ( C 1 c N c C c 2 ) c C c c ) C c 2 c c [ c 1 H C 1 c C ] H ( O C ) C O = O C ( C 2 [ C = C ( O ) C C ( ] 1 2 C ) 1 2 ) O 1 n c r o n l 1 N s = C n S H r 1 ( H l,19 13 15 5 18 23 8 23 23 23 5 7 24 6 23 23 17 21 25 22 15 23 5 15 15 15 15 8 15 15 15 6 15 19 5 16 23 6 5 15 8 23 18 23 15 23 9 6 23 15 23 23 6 15 23 9 23 23 21 23 8 17 15 8 23 15 22 17 5 19 15 6 15 19 13 19 15 5 15 9 21 15 13 15 5 19 6 15 15 5 22 8 9 15 6 8 9 6 19 8 25 23 27 26 25 24 8 18 28 13 15 25 20 17 27 8 5 17 24,l,1(Hl,1,0,2,1,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
235,CNOC(=O)Nc1cHcc(Nc3ccc(F)c(C))cCNcCcclcC(C(C)COCc)CC1C13c1c=C,61,0,62.0,,<eos>,eos,<bos> C N O C ( = O ) N c 1 c H c c ( N c 3 c c c ( F ) c ( C ) ) c C N c C c c l c C ( C ( C ) C O C c ) C C 1 C 1 3 c 1 c = C <eos> C H 2 1 c 1 c O 1 C ( C C H ) [ C C ] C ( C ( O ) C [ C ) O C 2 1 C 1 = O 1 C = O 5 l F 3 - N l c s B n r C 5 F 3,15 18 19 15 5 13 19 6 18 23 8 23 17 23 23 5 18 23 10 23 23 23 5 16 6 23 5 15 6 6 23 15 18 23 15 23 23 24 23 15 5 15 5 15 6 15 19 15 23 6 15 15 8 15 8 10 23 8 23 13 15,C,1c=C,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
236,COc1ccc(-c2nc(-c3ccccc3)cn(N)c2CN)cn1,37,0,38.0,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c n ( N ) c 2 C N ) c n 1 <eos> N <eos> 2 C O 3 C c n N 2 n c 1 C 1 c 1 c 1 c 1 c 2 1 n C C c 1 c 2 1 C O C C ( C ) O C 3 <eos> C C ( C ) C 1 C 1 2 [ N 1 C ] O O 1 r H O s 5 l = r c o O F s 2 [ # n F #,15 19 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 25 5 18 6 23 9 15 18 6 23 25 8,1,)cn1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
237,CSc1nc(C)c2c3c(sc(nC)C(C)C)C1C2Cc1O1CO1OClNcO=OcCcC1cccc1cc1c1c2C1O1c21CCOCOC1CCC(CC)COCCO1OCO1O1FO1NnS1#FB1s-NC=Hs(H3),119,0,,,,max_length,<bos> C S c 1 n c ( C ) c 2 c 3 c ( s c ( n C ) C ( C ) C ) C 1 C 2 C c 1 O 1 C O 1 O C l N c O = O c C c C 1 c c c c 1 c c 1 c 1 c 2 C 1 O 1 c 2 1 C C O C O C 1 C C C ( C C ) C O C C O 1 O C O 1 O 1 F O 1 N n S 1 # F B 1 s - N C = H s ( H 3 ),15 20 23 8 25 23 5 15 6 23 9 23 10 23 5 28 23 5 25 15 6 15 5 15 6 15 6 15 8 15 9 15 23 8 19 8 15 19 8 19 15 24 18 23 19 13 19 23 15 23 15 8 23 23 23 23 8 23 23 8 23 8 23 9 15 8 19 8 23 9 8 15 15 19 15 19 15 8 15 15 15 5 15 15 6 15 19 15 15 19 8 19 15 19 8 19 8 16 19 8 18 25 20 8 4 16 14 8 28 7 18 15 13 17 28 5 17 10 6,),(H3),0,0,1,1,2,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
238,C#Cc1cccc(Nc2cccc3cc(=O)c(CNCCCC)C(=O)CC=Cc(c)cc1CO)cCc2cc2cc1c1(C2C(O(C)CN(C2C2C1O)(C)C1212[O]C1)O1slNSlO1O-NSo#=FH)3#,119,0,,,,max_length,<bos> C # C c 1 c c c c ( N c 2 c c c c 3 c c ( = O ) c ( C N C C C C ) C ( = O ) C C = C c ( c ) c c 1 C O ) c C c 2 c c 2 c c 1 c 1 ( C 2 C ( O ( C ) C N ( C 2 C 2 C 1 O ) ( C ) C 1 2 1 2 [ O ] C 1 ) O 1 s l N S l O 1 O - N S o # = F H ) 3 #,15 4 15 23 8 23 23 23 23 5 18 23 9 23 23 23 23 10 23 23 5 13 19 6 23 5 15 18 15 15 15 15 6 15 5 13 19 6 15 15 13 15 23 5 23 6 23 23 8 15 19 6 23 15 23 9 23 23 9 23 23 8 23 8 5 15 9 15 5 19 5 15 6 15 18 5 15 9 15 9 15 8 19 6 5 15 6 15 8 9 8 9 21 19 22 15 8 6 19 8 28 24 18 20 24 19 8 19 7 18 20 26 4 13 16 17 6 10 4,#,H)3#,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
239,O=C(C)NC(=O)CNCc1ccccc1,23,0,24.0,,<eos>,eos,<bos> O = C ( C ) N C ( = O ) C N C c 1 c c c c c 1 <eos> <eos> 1 C C c C 1 <eos> <eos> 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> N C <eos> c <eos> C 2 = c c C C [ C c c H ] C 2 <eos> C 1 C C ( c O ) C C O C O = O [ C C - C H ] C 1 <eos> C <eos> C 2 [ H ] 1 2 [ O 1 # s H ] 2 O 1 N O B c N ( F # r 1 ) 2,19 13 15 5 15 6 18 15 5 13 19 6 15 18 15 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,CC(=O)NC(=O)CNCc1ccccc1,True,True,1,True,,206.25,0.439,58.2,2.0,3.0,4.0,0.7511,1.7457,True,0.9127,Strong candidate,True
240,Nc1c(CC(=O(O)cccc(C(=O)c1ccc(Br)cc1)CC1H)c1Cc1O),48,0,49.0,,<eos>,eos,<bos> N c 1 c ( C C ( = O ( O ) c c c c ( C ( = O ) c 1 c c c ( B r ) c c 1 ) C C 1 H ) c 1 C c 1 O ) <eos> 2 C 2 c c c 2 O C C c c c C 2 <eos> 1 C c 1 <eos> C C O <eos> C <eos> H 2 [ C C 1 C ] ( C ) C 1 C 1 2 = O 1 C <eos> <eos> O 1 o 1 l r <eos> l o N <eos> F <eos> C 5 B s n 5 S <eos>,18 23 8 23 5 15 15 5 13 19 5 19 6 23 23 23 23 5 15 5 13 19 6 23 8 23 23 23 5 14 27 6 23 23 8 6 15 15 8 17 6 23 8 15 23 8 19 6,),c1O),0,0,,0,4,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
241,Cc1cc2c(S1CCCN)2CCCC,20,0,21.0,,<eos>,eos,<bos> C c 1 c c 2 c ( S 1 C C C N ) 2 C C C C <eos> C 2 C 1 C C 1 C 1 C C C 1 = C = C 1 C = O C 1 C 2 C <eos> <eos> C C 2 C c c C O c H 3 C c C C O C 2 C H C ( O ) C C ( = O [ O ) C ] C ( C O H 1 2 1 2 [ N ] 1 2 # O 1 s o [ = # = N o s c S c F O # H 2 ] ),15 23 8 23 23 9 23 5 20 8 15 15 15 18 6 9 15 15 15 15,C,CCCC,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
242,CC(C)Cc1ccc(-c2cc(-c3ccccc3H)C)C=c1CN1CcC1c1OC1c=cCc2C1c2cCcc2[c1]C(C)OCO,73,0,74.0,,<eos>,eos,<bos> C C ( C ) C c 1 c c c ( - c 2 c c ( - c 3 c c c c c 3 H ) C ) C = c 1 C N 1 C c C 1 c 1 O C 1 c = c C c 2 C 1 c 2 c C c c 2 [ c 1 ] C ( C ) O C O <eos> 1 C C [ C 2 ( c 1 c c 2 c c 1 C 3 = O N ) C ] r O 1 B N s o r O 2 [ O ( = O C N C 2 r l c,15 15 5 15 6 15 23 8 23 23 23 5 7 23 9 23 23 5 7 23 10 23 23 23 23 23 10 17 6 15 6 15 13 23 8 15 18 8 15 23 15 8 23 8 19 15 8 23 13 23 15 23 9 15 8 23 9 23 15 23 23 9 21 23 8 22 15 5 15 6 19 15 19,O,)OCO,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
243,CC(=O)O[CccH]2CC(C)(NC(=O)NCCcCCc(CO)Cc=O)2C,44,0,45.0,,<eos>,eos,<bos> C C ( = O ) O [ C c c H ] 2 C C ( C ) ( N C ( = O ) N C C c C C c ( C O ) C c = O ) 2 C <eos> ( c ( N c C ( C O c 3 C C ( [ C ) C H ] C O ) 1 [ C ( C O ) ] 2 ) C O 3 [ C ) ( = O ) C O 1 O 1 N 1 C ] 4 O 1 = s = o # N s n H N = B 1 [ H = N r 4,15 15 5 13 19 6 19 21 15 23 23 17 22 9 15 15 5 15 6 5 18 15 5 13 19 6 18 15 15 23 15 15 23 5 15 19 6 15 23 13 19 6 9 15,C,O)2C,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
