sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
239,O=C(CN(C(=O)N1Cc1ccccc1)C11)CC1,31,0,32.0,,<eos>,eos,<bos> O = C ( C N ( C ( = O ) N 1 C c 1 c c c c c 1 ) C 1 1 ) C C 1 <eos> <eos> 1 C 1 <eos> <eos> 1 O O ( N c ( c O c c = c ) c C c 2 c ( F ) C 2 ) C 1 C <eos> 1 c c ( C C 1 ) c C ( O C C ( C O ) C O c 1 C C = O H ) 1 O <eos> O 1 r o r F = O s l 4 B c 1 s l # r 4 <eos> S,19 13 15 5 15 18 5 15 5 13 19 6 18 8 15 23 8 23 23 23 23 23 8 6 15 8 8 6 15 15 8,1,)CC1,0,0,,0,3,0,O=C1CCC2C=CC=CC=C3CN3C(=O)N2C1,True,True,1,True,,230.27,1.465,40.39,0.0,2.0,0.0,0.5911,4.4887,True,0.8353,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
548,CCOC(=O)C(C)(C)Nc1ccc(Cl)cc1,28,0,29.0,,<eos>,eos,<bos> C C O C ( = O ) C ( C ) ( C ) N c 1 c c c ( C l ) c c 1 <eos> C 1 C 2 C c C C C 1 N O C C C C 1 C ( F O 1 C ) C ( C c ) O C c C 1 C 2 C C C = O ( O ) C C ( C 1 ) O C C C <eos> H C O <eos> <eos> <eos> 1 ( [ N ) C ] 4 O 1 # c s o = F s N H N F C 5 ( H 4 5 H ),15 15 19 15 5 13 19 6 15 5 15 6 5 15 6 18 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,1,0,CCOC(=O)C(C)(C)Nc1ccc(Cl)cc1,True,True,1,True,,241.72,3.094,38.33,1.0,3.0,4.0,0.8237,2.0226,True,0.8328,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
133,CN(C(C(=O)c1ccc(C)c11)c1C1)C1,29,0,30.0,,<eos>,eos,<bos> C N ( C ( C ( = O ) c 1 c c c ( C ) c 1 1 ) c 1 C 1 ) C 1 <eos> <eos> <eos> <eos> <eos> <eos> # N <eos> 1 1 <eos> O C 1 H 1 ( C c C c = O C N 3 ) C C C c 2 C C 2 1 c 1 1 O C C O O C O C 1 C C 3 1 C C ( O ) C [ C 1 2 ] 2 1 C O 2 O 1 N F 1 s = l H n H O S s N l C O l 2 l,15 18 5 15 5 15 5 13 19 6 23 8 23 23 23 5 15 6 23 8 8 6 23 8 15 8 6 15 8,1,1)C1,0,0,,0,3,0,CC1=CC=C2C(=O)C3C(=C12)CCN3C,True,True,1,True,,187.24,1.456,20.31,0.0,2.0,0.0,0.5719,4.0573,True,0.8326,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
277,CCCC(C)(COC(C)=O)CCC(C)CO,25,0,26.0,,<eos>,eos,<bos> C C C C ( C ) ( C O C ( C ) = O ) C C C ( C ) C O <eos> c c 1 c c 1 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> O <eos> C 1 O c c C 1 C <eos> C c <eos> O c C C C c c C 2 1 C C c O ( O ) C C ( O 1 ) O 2 C C C ( C 2 1 O 2 1 2 [ N 1 C ] ) O 1 s o ( C 5 F 5 O H 3 c r # B s ) # l F,15 15 15 15 5 15 6 5 15 19 15 5 15 6 13 19 6 15 15 15 5 15 6 15 19,O,C)CO,0,0,,0,2,0,CCCC(C)(CCC(C)CO)COC(C)=O,True,True,1,True,,230.35,2.765,46.53,1.0,3.0,8.0,0.6521,3.4287,True,0.8263,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
782,COc1ccc2cccc(C)CC(CN=O)c2c1,27,0,28.0,,<eos>,eos,<bos> C O c 1 c c c 2 c c c c ( C ) C C ( C N = O ) c 2 c 1 <eos> c 1 C O l = O 1 <eos> <eos> <eos> <eos> O <eos> <eos> 1 C 1 <eos> C = O <eos> O <eos> C <eos> <eos> C <eos> O <eos> c c <eos> <eos> C 1 n 1 <eos> <eos> C [ C O C ( C 1 C O ) C C C ( C O ) 1 C 1 O ] N 1 C <eos> <eos> O 1 r N s 4 l O # n H o O r F ( O 1 ) - -,15 19 23 8 23 23 23 9 23 23 23 23 5 15 6 15 15 5 15 18 13 19 6 23 9 23 8,1,c2c1,0,0,,0,1,0,COc1ccc2c(c1)C(CN=O)CC(C)=CC=C2,True,True,1,True,,243.31,3.908,38.66,0.0,3.0,3.0,0.7548,3.542,True,0.8232,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
34,CCCOC1NC(CC(C(C)CC=O)COCCC1cc1)C1,33,0,34.0,,<eos>,eos,<bos> C C C O C 1 N C ( C C ( C ( C ) C C = O ) C O C C C 1 c c 1 ) C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> O C C = O C <eos> C <eos> = C <eos> O <eos> O ( C ) C c <eos> C [ C C C H C ( C ) C C ( C ( O C ) C ] O ) C <eos> 1 [ C 1 2 ] N 1 C 2 O O 1 <eos> r c C - O c ( H B O 3 B ) # = n 3 #,15 15 15 19 15 8 18 15 5 15 15 5 15 5 15 6 15 15 13 19 6 15 19 15 15 15 8 23 23 8 6 15 8,1,1)C1,0,0,,0,3,0,CCCOC1NC2CC=CC1CCOCC(C(C)CC=O)C2,True,True,1,True,,309.45,2.925,47.56,1.0,4.0,6.0,0.6052,5.9303,True,0.8197,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
359,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,29,0,30.0,,<eos>,eos,<bos> N c 1 c c c ( S ( = O ) ( = O ) N c 2 c c c c n 2 ) c c 1 <eos> C <eos> c 1 c 1 <eos> C <eos> <eos> <eos> <eos> c <eos> <eos> 1 c c 1 <eos> <eos> 1 c n ( n c c C ) c 1 <eos> c ( N 1 C c = C ) O C C O C 1 C C C C C C ( O O ) C <eos> C = O <eos> 1 C O 4 O 1 H o 2 s S 2 o l C B 4 <eos> F 4 r F 4 N F,18 23 8 23 23 23 5 20 5 13 19 6 5 13 19 6 18 23 9 23 23 23 23 25 9 6 23 23 8,1,)cc1,0,0,,0,2,0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,True,False,2,False,,249.3,1.465,85.08,2.0,4.0,3.0,0.8064,1.8296,True,0.8129,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
297,CNC(=O)Cc1cccc2cccccc2cC2Cc2C1,30,0,31.0,,<eos>,eos,<bos> C N C ( = O ) C c 1 c c c c 2 c c c c c c 2 c C 2 C c 2 C 1 <eos> <eos> <eos> 1 C l C = C O O = C C C 1 <eos> ( c O ) <eos> C C 3 c C C ( C ) c 1 C 2 1 c 1 c O c C O 1 N C n 1 C 2 ( = C ) C C O o 1 C 1 O 1 N 1 C O # O 1 ( F N ) l n 1 [ H 3 - C 3 N H r l ] n,15 18 15 5 13 19 6 15 23 8 23 23 23 23 9 23 23 23 23 23 23 9 23 15 9 15 23 9 15 8,1,c2C1,0,0,,0,1,0,CNC(=O)CC1=CC=CC2=CC=CC=CC2=CC2CC2C1,True,True,1,True,,279.38,3.624,29.1,1.0,1.0,2.0,0.8215,4.7339,True,0.8125,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
901,Cc1cccc(C)c1N1C(=O)c2ccc(N)cc2C1,32,0,33.0,,<eos>,eos,<bos> C c 1 c c c c ( C ) c 1 N 1 C ( = O ) c 2 c c c ( N ) c c 2 C 1 <eos> O <eos> O - N <eos> c c C 1 = O 2 c 1 O C C 2 c H c 1 C 1 <eos> c <eos> 1 c C C 1 <eos> C <eos> O <eos> C O <eos> <eos> 1 C 1 C O 3 = C C ( C O ) 1 C C = O H 1 C O 4 O 1 s F o - l = H 1 S O H c B 3 r H N 4 l,15 23 8 23 23 23 23 5 15 6 23 8 18 8 15 5 13 19 6 23 9 23 23 23 5 18 6 23 23 9 15 8,1,c2C1,0,0,,0,1,0,Cc1cccc(C)c1N1Cc2cc(N)ccc2C1=O,True,True,1,True,,252.32,3.046,46.33,1.0,2.0,1.0,0.7928,2.217,True,0.8085,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
319,CCCNC1NCCCCCC(C)CC1C,20,0,21.0,,<eos>,eos,<bos> C C C N C 1 N C C C C C C ( C ) C C 1 C <eos> <eos> c 1 C l c 1 <eos> <eos> <eos> <eos> 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> C C C <eos> H <eos> = O <eos> C <eos> C O <eos> C ( C ) c c <eos> <eos> 2 C C ( c C ) [ C C C ] C O [ C C = C O ( C ) C 1 2 1 = O N 1 C ] N O 1 <eos> r <eos> s C <eos> 5 n S B - O s - H l 5 <eos> #,15 15 15 18 15 8 18 15 15 15 15 15 15 5 15 6 15 15 8 15,C,CC1C,0,0,,0,1,0,CCCNC1NCCCCCC(C)CC1C,True,True,1,True,,226.41,3.138,24.06,2.0,2.0,3.0,0.7723,4.0574,True,0.8056,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
708,COc1nc(C)cc(Cl)c1CC(=C)C,24,0,25.0,,<eos>,eos,<bos> C O c 1 n c ( C ) c c ( C l ) c 1 C C ( = C ) C <eos> O <eos> C C 1 C O C 1 C <eos> C C <eos> O O <eos> 2 N C 1 C C ( C 2 ( C C [ C 1 ( C 2 ( C ) C 1 ] 2 C ( O [ C O C ] ( C O ) C ) = = C ) C ) C 1 2 1 = [ N ] 1 2 ) O 1 o 2 s o l O o n H B = r B [ O ] H c 2,15 19 23 8 25 23 5 15 6 23 23 5 15 24 6 23 8 15 15 5 13 15 6 15,C,=C)C,0,0,,0,1,0,C=C(C)Cc1c(Cl)cc(C)nc1OC,True,True,1,True,,211.69,3.171,22.12,0.0,2.0,3.0,0.7169,2.6444,True,0.7979,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
7,Cc1ncc(NC2C)ccc2cccccc(C)cC1,28,0,29.0,,<eos>,eos,<bos> C c 1 n c c ( N C 2 C ) c c c 2 c c c c c c ( C ) c C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 = C O N c C 1 <eos> c <eos> c c 1 c n 1 <eos> c <eos> c <eos> c 1 c C 1 C 1 1 <eos> <eos> 1 C C 1 <eos> C 1 ( O C ) C = C 1 C O <eos> 1 C 1 2 = O 1 C O B O 1 s o 1 s N l H o [ s l N S ] 1 B 2 l #,15 23 8 25 23 23 5 18 15 9 15 6 23 23 23 9 23 23 23 23 23 23 5 15 6 23 15 8,1,)cC1,0,0,,0,1,0,CC1=CCC(C)=NC=C2C=CC(=CC=CC=C1)C(C)N2,True,True,1,True,,266.39,4.225,24.39,1.0,2.0,0.0,0.697,5.6101,True,0.7951,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
327,CCCC(C)CC(=O)C(C)CC=O,21,0,22.0,,<eos>,eos,<bos> C C C C ( C ) C C ( = O ) C ( C ) C C = O <eos> C 1 C O N c 1 <eos> <eos> <eos> c 1 C O C 1 <eos> <eos> O N C <eos> C 1 O c c O 1 c <eos> c <eos> ( C ) ( C ) c c <eos> 2 1 C c c 1 ( O O ) C ( C 1 ) C 2 1 C <eos> ( C O ) <eos> <eos> 1 2 [ N ] C O # O 1 r 2 N s O <eos> n S <eos> ( c C B 4 H ( # l 4,15 15 15 15 5 15 6 15 15 5 13 19 6 15 5 15 6 15 15 13 19,O,CC=O,0,0,,0,1,0,CCCC(C)CC(=O)C(C)CC=O,True,True,1,True,,184.28,2.607,34.14,0.0,2.0,7.0,0.5698,3.5416,True,0.7948,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
217,CCN(CC)C(CCC)C(=O)C=C,21,0,22.0,,<eos>,eos,<bos> C C N ( C C ) C ( C C C ) C ( = O ) C = C <eos> C c 1 c c c c 1 <eos> c C c 1 C C C ( N ) O C 1 ( C ( c O 1 C 2 C C ( n C ) - C ) c C 2 2 ) 2 C c 1 <eos> ( O ) <eos> O C 1 [ C 2 C C C ( O ) C 1 C C O 1 H ] 1 2 <eos> O 1 # l C o = r o ( s B c s # H ( C ) S ),15 15 18 5 15 15 6 15 5 15 15 15 6 15 5 13 19 6 15 13 15,C,)C=C,0,0,,0,1,0,C=CC(=O)C(CCC)N(CC)CC,True,True,1,True,,183.29,2.252,20.31,0.0,2.0,7.0,0.5642,3.3061,True,0.794,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
180,CN1CC(Cc2ccccc2C)c2cccccc1c2,28,0,29.0,,<eos>,eos,<bos> C N 1 C C ( C c 2 c c c c c 2 C ) c 2 c c c c c c 1 c 2 <eos> C <eos> O C <eos> = C <eos> C <eos> = O <eos> c 1 C N C C = C 2 C C C ( C O ) O C O c 1 C 2 <eos> <eos> 1 ( O ) C C O 3 H C 1 O C ( = C ) C C O C 1 C C = O O 1 C O o O 1 N n r s r [ o B H C s ] B r H H r 1 -,15 18 8 15 15 5 15 23 9 23 23 23 23 23 9 15 6 23 9 23 23 23 23 23 23 8 23 9,2,c1c2,0,0,,0,1,0,Cc1ccccc1CC1CN(C)C2=CC1=CC=CC=C2,True,True,1,True,,263.38,4.035,3.24,0.0,1.0,2.0,0.7782,4.2136,True,0.789,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
26,CN(C)CCC(c1ccccc1)c1ccccc1,26,0,27.0,,<eos>,eos,<bos> C N ( C ) C C C ( c 1 c c c c c 1 ) c 1 c c c c c 1 <eos> <eos> C 1 = C C 1 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> c 1 C N ( C c C 2 = O C ( C C c C C c 2 C C 2 1 c 1 ( O ) C ) O ) O C 1 [ C ( = C ) ( C ) C 1 C C = O 2 1 C 2 # O 1 N c N c = n o r C B n C B l ] s l - N,15 18 5 15 6 15 15 15 5 23 8 23 23 23 23 23 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,CN(C)CCC(c1ccccc1)c1ccccc1,True,False,2,True,,239.36,3.77,3.24,0.0,1.0,5.0,0.7674,1.6595,True,0.7874,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
986,CCC(=O)C(c1ccccc1)C1(C)C(C)C1C,30,0,31.0,,<eos>,eos,<bos> C C C ( = O ) C ( c 1 c c c c c 1 ) C 1 ( C ) C ( C ) C 1 C <eos> C c 1 O C ( = O ) c 2 O C c 1 C C c C ( O ) C l N 2 C ( C ) c 1 2 2 1 c 1 1 <eos> 1 C = O C ( C ) [ C 3 = C C ( C ) C 1 C 1 O ] 2 1 C 2 N O 1 o s [ # n s F r F - S n s = H n 1 l ],15 15 15 5 13 19 6 15 5 23 8 23 23 23 23 23 8 6 15 8 5 15 6 15 5 15 6 15 8 15,C,)C1C,0,0,,0,1,0,CCC(=O)C(c1ccccc1)C1(C)C(C)C1C,True,True,1,True,,230.35,4.041,17.07,0.0,1.0,4.0,0.7626,3.4848,True,0.7868,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
641,COc1ccc(C1C(CN)C)C(=O)CCCCCC,28,0,29.0,,<eos>,eos,<bos> C O c 1 c c c ( C 1 C ( C N ) C ) C ( = O ) C C C C C C <eos> c c 2 C 1 c 1 1 C 1 C 1 O C c C 1 c c 1 O 2 C c c c n c 1 <eos> 1 c 1 <eos> <eos> H 1 2 1 c 1 ( O O C C ( C 1 ) O ) C C C ( C O ) 1 2 1 2 [ N ] 1 2 = O 1 <eos> [ s C 5 l = N H o c H # N ] r 5 l #,15 19 23 8 23 23 23 5 15 8 15 5 15 18 6 15 6 15 5 13 19 6 15 15 15 15 15 15,C,CCCC,0,0,,0,2,0,CCCCCCC(=O)C1=CC=C(OC)C1C(C)CN,True,True,1,True,,265.4,3.207,52.32,1.0,3.0,9.0,0.6513,3.7863,True,0.7862,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
975,CCCNCc1cc(C(=O)NCCC(OC)CC)c2ccccc2c1,36,0,37.0,,<eos>,eos,<bos> C C C N C c 1 c c ( C ( = O ) N C C C ( O C ) C C ) c 2 c c c c c 2 c 1 <eos> <eos> C c = O <eos> c C 2 2 c <eos> 1 1 <eos> C <eos> c <eos> C 2 [ N c 1 ] 2 [ N 2 C C C ( O O O ) ( C 1 O O ) C ] C ( C O ) O 2 1 = [ N ] 1 2 S O 1 # n s C = l o n H c - c H N O l 2 - #,15 15 15 18 15 23 8 23 23 5 15 5 13 19 6 18 15 15 15 5 19 15 6 15 15 6 23 9 23 23 23 23 23 9 23 8,1,c2c1,0,0,,0,2,0,CCCNCc1cc(C(=O)NCCC(CC)OC)c2ccccc2c1,True,True,1,True,,342.48,3.884,50.36,2.0,3.0,10.0,0.6443,2.6724,True,0.7852,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
839,Cc1ncccc1-c1c(C)Cc2ccccc2c11CC1,31,0,32.0,,<eos>,eos,<bos> C c 1 n c c c c 1 - c 1 c ( C ) C c 2 c c c c c 2 c 1 1 C C 1 <eos> C <eos> <eos> C <eos> <eos> <eos> <eos> O <eos> C <eos> C <eos> C c <eos> C 1 n C C ( C ) c C c c 2 1 C 2 1 C C ( = O C O C ) O C 1 O O ( [ C ) C C O C 1 C 1 = O O 1 C O ( O 1 r o ) F 5 l 3 S H # N C B C ( F ) 5 -,15 23 8 25 23 23 23 23 8 7 23 8 23 5 15 6 15 23 9 23 23 23 23 23 9 23 8 8 15 15 8,1,1CC1,0,0,,0,1,0,CC1=C(c2cccnc2C)C2(CC2)c2ccccc2C1,True,True,1,True,,261.37,4.451,12.89,0.0,1.0,1.0,0.7387,3.1576,True,0.7834,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
190,CCOc1ccccc(C)C1(CCCC1C)1,24,0,25.0,,<eos>,eos,<bos> C C O c 1 c c c c c ( C ) C 1 ( C C C C 1 C ) 1 <eos> <eos> <eos> <eos> 1 1 <eos> <eos> c 1 O 1 <eos> <eos> <eos> <eos> <eos> O 1 = C N 1 <eos> <eos> C 1 N 1 <eos> ( n O c ( C c c c 1 ( O ) C C O = O ) O ) ( C 1 O C ) C <eos> C ( C ) C 1 C 1 = O <eos> 1 C 2 F O 1 # n 4 # O F o C H - c H F 4 n C H c l,15 15 19 23 8 23 23 23 23 23 5 15 6 15 8 5 15 15 15 15 8 15 6 8,1,1C)1,0,0,,0,1,0,CCOC1=CC=CC=C(C)C12CCCC2C,True,True,1,True,,218.34,4.229,9.23,0.0,1.0,2.0,0.6737,4.4811,True,0.7743,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
469,OCCCCN1CCCCC1CCc1ccccc1,23,0,24.0,,<eos>,eos,<bos> O C C C C N 1 C C C C C 1 C C c 1 c c c c c 1 <eos> C 1 C C C C 1 <eos> C 1 C O O C 1 <eos> O <eos> N 1 C 1 C c <eos> c c <eos> 1 F 1 <eos> c 1 C 1 O <eos> c <eos> c C <eos> <eos> ( O ) C C <eos> C O C ( = O ) C <eos> H 1 C 1 <eos> 1 C 3 = O O 1 C O H O 1 r o H # = c = [ N c O s 1 F H r 3 l #,19 15 15 15 15 18 8 15 15 15 15 15 8 15 15 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,0,0,OCCCCN1CCCCC1CCc1ccccc1,True,True,1,True,,261.41,3.246,23.47,1.0,2.0,7.0,0.7617,2.3577,True,0.7666,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
463,C#CCCC(NC(=O)NCc1ccccc1)C(CC)C1CC1,34,0,35.0,,<eos>,eos,<bos> C # C C C C ( N C ( = O ) N C c 1 c c c c c 1 ) C ( C C ) C 1 C C 1 <eos> O <eos> <eos> 1 c O 2 c c c 1 c c c c c c c F 1 C c 1 c 1 1 C c c c C 1 1 c c ( C O C C ) C 1 O C 3 C C C 1 C O O 1 C 1 = O O = C O o O 1 r F c o = l = [ N B c C # N ] C 1 F 3,15 4 15 15 15 15 5 18 15 5 13 19 6 18 15 23 8 23 23 23 23 23 8 6 15 5 15 15 6 15 8 15 15 8,1,1CC1,0,0,,0,2,0,C#CCCC(NC(=O)NCc1ccccc1)C(CC)C1CC1,True,True,1,True,,298.43,3.704,41.13,2.0,1.0,8.0,0.7059,3.3315,True,0.7588,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
674,CN(C)CCC(Cc2ccccc2)c2ccccc2,27,0,28.0,,<eos>,eos,<bos> C N ( C ) C C C ( C c 2 c c c c c 2 ) c 2 c c c c c 2 <eos> <eos> <eos> <eos> <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> C <eos> <eos> <eos> C ( = O C = O C O ) C N C c c 2 C C C 1 c 1 ( O ) C C O C = C 1 C C = = C O ( O ) C 1 C 3 = O 2 1 C O H O 1 s 5 N o n O o [ s o N B s O H ] r 3 F,15 18 5 15 6 15 15 15 5 15 23 9 23 23 23 23 23 9 6 23 9 23 23 23 23 23 9,2,ccc2,0,0,,0,1,0,CN(C)CCC(Cc1ccccc1)c1ccccc1,True,True,1,True,,253.39,3.965,3.24,0.0,1.0,6.0,0.7528,2.1886,True,0.7479,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
772,CCCC(C)C(=O)C(N)CCCCCC,22,0,23.0,,<eos>,eos,<bos> C C C C ( C ) C ( = O ) C ( N ) C C C C C C <eos> C <eos> <eos> c 1 1 <eos> <eos> <eos> C 1 C l C C 1 <eos> O <eos> C C C 1 H ( c O 1 C ) C ( C c ) C O c c c c 2 1 C C c O ( C ) 1 C ( c 1 ) C C 1 C C ( C O ) [ C 1 O 1 N 1 C ] c O 1 o s 2 C <eos> 2 # S 4 - S C B 4 H l C 2 n,15 15 15 15 5 15 6 15 5 13 19 6 15 5 18 6 15 15 15 15 15 15,C,CCCC,0,0,,0,1,0,CCCCCCC(N)C(=O)C(C)CCC,True,True,1,True,,213.36,3.289,43.09,1.0,2.0,9.0,0.5972,3.0021,True,0.7436,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
