sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
39,O=C(CCN1CCc2ccc(F)cc2Cl)n1,26,0,27,,<eos>,eos,<bos> O = C ( C C N 1 C C c 2 c c c ( F ) c c 2 C l ) n 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 15 15 18 8 15 15 23 9 23 23 23 5 16 6 23 23 9 15 24 6 25 8,1,l)n1,0,0,,0,2,0,O=C1CCN(CCc2ccc(F)cc2Cl)N1,True,True,1,True,,242.68,1.758,32.34,1.0,2.0,3.0,0.8761,2.7424,True,0.8752,Strong candidate,True
40,[nH]12)NCC(C)Oc1ccc(Cl)cc1,26,0,27,,<eos>,eos,<bos> [ n H ] 1 2 ) N C C ( C ) O c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,21 25 17 22 8 9 6 18 15 15 5 15 6 19 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,1 2,2,1,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
41,COc1ccc(CN2CCOC(c3ccccc3)C2)cc1,31,0,32,,<eos>,eos,<bos> C O c 1 c c c ( C N 2 C C O C ( c 3 c c c c c 3 ) C 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 23 23 5 15 18 9 15 15 19 15 5 23 10 23 23 23 23 23 10 6 15 9 6 23 23 8,1,)cc1,0,0,,0,2,0,COc1ccc(CN2CCOC(c3ccccc3)C2)cc1,True,True,1,True,,283.37,3.269,21.7,0.0,3.0,4.0,0.8594,2.1885,True,0.8378,Strong candidate,True
42,CC(O)c1cc(NC(=O)c2ccc(C)c(C)c2)cc(OC)c1,39,0,40,,<eos>,eos,<bos> C C ( O ) c 1 c c ( N C ( = O ) c 2 c c c ( C ) c ( C ) c 2 ) c c ( O C ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 19 6 23 8 23 23 5 18 15 5 13 19 6 23 9 23 23 23 5 15 6 23 5 15 6 23 9 6 23 23 5 19 15 6 23 8,1,C)c1,0,0,,0,2,0,COc1cc(NC(=O)c2ccc(C)c(C)c2)cc(C(C)O)c1,True,True,1,True,,299.37,3.618,58.56,2.0,3.0,4.0,0.9063,2.2957,True,0.8594,Strong candidate,True
43,3)NC(=O)c1ccc2c(c1)CCCC2,24,0,25,,<eos>,eos,<bos> 3 ) N C ( = O ) c 1 c c c 2 c ( c 1 ) C C C C 2 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,10 6 18 15 5 13 19 6 23 8 23 23 23 9 23 5 23 8 6 15 15 15 15 9,2,CCC2,0,0,3,1,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
44,C(=O)Nc1ccc(NC(=O)c2ccccc2)cc1,30,0,31,,<eos>,eos,<bos> C ( = O ) N c 1 c c c ( N C ( = O ) c 2 c c c c c 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 5 13 19 6 18 23 8 23 23 23 5 18 15 5 13 19 6 23 9 23 23 23 23 23 9 6 23 23 8,1,)cc1,0,0,,0,2,0,O=CNc1ccc(NC(=O)c2ccccc2)cc1,True,True,1,True,,240.26,2.507,58.2,2.0,2.0,4.0,0.8066,1.5803,True,0.8804,Strong candidate,True
45,c1[nH]nc1C(=O)NCc1ccccc1,24,0,25,,<eos>,eos,<bos> c 1 [ n H ] n c 1 C ( = O ) N C c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,23 8 21 25 17 22 25 23 8 15 5 13 19 6 18 15 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
46,CN(C(=O)c1ccccc1Cl)c1ccc2c(c1)OCO2,34,0,35,,<eos>,eos,<bos> C N ( C ( = O ) c 1 c c c c c 1 C l ) c 1 c c c 2 c ( c 1 ) O C O 2 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 5 15 5 13 19 6 23 8 23 23 23 23 23 8 15 24 6 23 8 23 23 23 9 23 5 23 8 6 19 15 19 9,2,OCO2,0,0,,0,2,0,CN(C(=O)c1ccccc1Cl)c1ccc2c(c1)OCO2,True,True,1,True,,289.72,3.345,38.77,0.0,3.0,2.0,0.8509,1.9668,True,0.8366,Strong candidate,True
47,r2##]]1-c1cccc(Cl)c1)c1ccccc1Cl,31,0,32,,<eos>,eos,<bos> r 2 # # ] ] 1 - c 1 c c c c ( C l ) c 1 ) c 1 c c c c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,27 9 4 4 22 22 8 7 23 8 23 23 23 23 5 15 24 6 23 8 6 23 8 23 23 23 23 23 8 15 24,l,c1Cl,0,0,1 2,2,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
48,=O=C(Cn1ccc(C(F)(F)F)cc1)N1CCCC1,32,0,33,,<eos>,eos,<bos> = O = C ( C n 1 c c c ( C ( F ) ( F ) F ) c c 1 ) N 1 C C C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,13 19 13 15 5 15 25 8 23 23 23 5 15 5 16 6 5 16 6 16 6 23 23 8 6 18 8 15 15 15 15 8,1,CCC1,0,0,,0,3,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
49,CCc1csc(C(=O)Nc2ccc(C(=O)N(C)C)cc2)n1,37,0,38,,<eos>,eos,<bos> C C c 1 c s c ( C ( = O ) N c 2 c c c ( C ( = O ) N ( C ) C ) c c 2 ) n 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 23 8 23 28 23 5 15 5 13 19 6 18 23 9 23 23 23 5 15 5 13 19 6 18 5 15 6 15 6 23 23 9 6 25 8,1,2)n1,0,0,,0,3,0,CCc1csc(C(=O)Nc2ccc(C(=O)N(C)C)cc2)n1,True,True,1,True,,303.39,2.66,62.3,1.0,4.0,4.0,0.9442,2.0818,True,0.9172,Strong candidate,True
50,2)o1c1cnnn1C1CC1)c1cccs1,24,0,25,,<eos>,eos,<bos> 2 ) o 1 c 1 c n n n 1 C 1 C C 1 ) c 1 c c c s 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 26 8 23 8 23 25 25 25 8 15 8 15 15 8 6 23 8 23 23 23 28 8,1,ccs1,0,0,1 2,2,0,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
51,CCS(=O)(=O)N1CCC(c2ccc(NC(=O)C3CC3)nc2)CC1,42,0,43,,<eos>,eos,<bos> C C S ( = O ) ( = O ) N 1 C C C ( c 2 c c c ( N C ( = O ) C 3 C C 3 ) n c 2 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 20 5 13 19 6 5 13 19 6 18 8 15 15 15 5 23 9 23 23 23 5 18 15 5 13 19 6 15 10 15 15 10 6 25 23 9 6 15 15 8,1,)CC1,0,0,,0,3,0,CCS(=O)(=O)N1CCC(c2ccc(NC(=O)C3CC3)nc2)CC1,True,True,1,True,,337.45,1.959,79.37,1.0,4.0,5.0,0.8906,2.3013,True,0.8297,Strong candidate,True
52,CC(Nc1cccc(C(=O)NC2CCCC2)c1)c1ccccc1,36,0,37,,<eos>,eos,<bos> C C ( N c 1 c c c c ( C ( = O ) N C 2 C C C C 2 ) c 1 ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 18 23 8 23 23 23 23 5 15 5 13 19 6 18 15 9 15 15 15 15 9 6 23 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,3,0,CC(Nc1cccc(C(=O)NC2CCCC2)c1)c1ccccc1,True,True,1,True,,308.42,4.532,41.13,2.0,2.0,5.0,0.8516,2.1753,True,0.8167,Strong candidate,True
53,O=C1(C)Cc2ccc(NC(=O)c3ccccc3)ccc21,34,0,35,,<eos>,eos,<bos> O = C 1 ( C ) C c 2 c c c ( N C ( = O ) c 3 c c c c c 3 ) c c c 2 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 8 5 15 6 15 23 9 23 23 23 5 18 15 5 13 19 6 23 10 23 23 23 23 23 10 6 23 23 23 9 8,1,cc21,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
54,O4[H]]]1-c1ccc(Cl)cc1)NCC1CC1,29,0,30,,<eos>,eos,<bos> O 4 [ H ] ] ] 1 - c 1 c c c ( C l ) c c 1 ) N C C 1 C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 11 21 17 22 22 22 8 7 23 8 23 23 23 5 15 24 6 23 23 8 6 18 15 15 8 15 15 8,1,1CC1,0,0,1 4,2,1,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
55,CN(CC(C)C)c1ccc(C(=O)N2CCCC2)cc1,32,0,33,,<eos>,eos,<bos> C N ( C C ( C ) C ) c 1 c c c ( C ( = O ) N 2 C C C C 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 5 15 15 5 15 6 15 6 23 8 23 23 23 5 15 5 13 19 6 18 9 15 15 15 15 9 6 23 23 8,1,)cc1,0,0,,0,2,0,CC(C)CN(C)c1ccc(C(=O)N2CCCC2)cc1,True,True,1,True,,260.38,3.015,23.55,0.0,2.0,4.0,0.8305,1.8792,True,0.8138,Strong candidate,True
56,CC(C)c1nc(C2CC(=O)N(C)C2CC2)ccc1Cl,34,0,35,,<eos>,eos,<bos> C C ( C ) c 1 n c ( C 2 C C ( = O ) N ( C ) C 2 C C 2 ) c c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 6 23 8 25 23 5 15 9 15 15 5 13 19 6 18 5 15 6 15 9 15 15 9 6 23 23 23 8 15 24,l,c1Cl,0,0,2,1,2,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
57,23)NCC1c2ccc(Cl)cc21,20,0,21,,<eos>,eos,<bos> 2 3 ) N C C 1 c 2 c c c ( C l ) c c 2 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 10 6 18 15 15 8 23 9 23 23 23 5 15 24 6 23 23 9 8,1,cc21,0,0,2 3,2,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
58,CC1(CNC(=O)CCc2cccc(Cl)c2)CC1=O,31,0,32,,<eos>,eos,<bos> C C 1 ( C N C ( = O ) C C c 2 c c c c ( C l ) c 2 ) C C 1 = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 8 5 15 18 15 5 13 19 6 15 15 23 9 23 23 23 23 5 15 24 6 23 9 6 15 15 8 13 19,O,C1=O,0,0,,0,2,0,CC1(CNC(=O)CCc2cccc(Cl)c2)CC1=O,True,True,1,True,,265.74,2.368,46.17,1.0,2.0,5.0,0.8884,2.7003,True,0.8769,Strong candidate,True
59,3F)o1o1C(=O)NCc1ccc(Cl)cc1Cl,28,0,29,,<eos>,eos,<bos> 3 F ) o 1 o 1 C ( = O ) N C c 1 c c c ( C l ) c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,10 16 6 26 8 26 8 15 5 13 19 6 18 15 23 8 23 23 23 5 15 24 6 23 23 8 15 24,l,c1Cl,0,0,3,1,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
60,O=C(Nc1ncncc1)N1CCCC(c2ccccc2)C1,32,0,33,,<eos>,eos,<bos> O = C ( N c 1 n c n c c 1 ) N 1 C C C C ( c 2 c c c c c 2 ) C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 18 23 8 25 23 25 23 23 8 6 18 8 15 15 15 15 5 23 9 23 23 23 23 23 9 6 15 8,1,2)C1,0,0,,0,1,0,O=C(Nc1ccncn1)N1CCCC(c2ccccc2)C1,True,True,1,True,,282.35,2.888,58.12,1.0,3.0,2.0,0.921,2.517,True,0.8964,Strong candidate,True
61,Cc1ccc2nc(C)c(CCNc3ncccn3)nc2s1,31,0,32,,<eos>,eos,<bos> C c 1 c c c 2 n c ( C ) c ( C C N c 3 n c c c n 3 ) n c 2 s 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 23 9 25 23 5 15 6 23 5 15 15 18 23 10 25 23 23 23 25 10 6 25 23 9 28 8,1,c2s1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
62,N#CC(C)C(=O)Nc1ccc(C(F)(F)F)cc1,31,0,32,,<eos>,eos,<bos> N # C C ( C ) C ( = O ) N c 1 c c c ( C ( F ) ( F ) F ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 4 15 15 5 15 6 15 5 13 19 6 18 23 8 23 23 23 5 15 5 16 6 5 16 6 16 6 23 23 8,1,)cc1,0,0,,0,2,0,CC(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,True,True,1,True,,242.2,2.804,52.89,1.0,2.0,2.0,0.8664,2.5008,True,0.8888,Strong candidate,True
63,COc1cc(F)ccc1NC(=O)c1ccc(Cl)cc1,31,0,32,,<eos>,eos,<bos> C O c 1 c c ( F ) c c c 1 N C ( = O ) c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 23 5 16 6 23 23 23 8 18 15 5 13 19 6 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,1,0,COc1cc(F)ccc1NC(=O)c1ccc(Cl)cc1,True,True,1,True,,279.7,3.74,38.33,1.0,2.0,3.0,0.9293,1.4884,True,0.8276,Strong candidate,True
64,)[nH]1CCOC1CC1CCOCC1,20,0,21,,<eos>,eos,<bos> ) [ n H ] 1 C C O C 1 C C 1 C C O C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,6 21 25 17 22 8 15 15 19 15 8 15 15 8 15 15 19 15 15 8,1,OCC1,0,0,,0,0,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
65,2)c1ccccc1Cl)C1CC1CC,20,0,21,,<eos>,eos,<bos> 2 ) c 1 c c c c c 1 C l ) C 1 C C 1 C C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 23 8 23 23 23 23 23 8 15 24 6 15 8 15 15 8 15 15,C,C1CC,0,0,2,1,0,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
66,CSc1nc(CCc2cccc(Cl)c2)no1,25,0,26,,<eos>,eos,<bos> C S c 1 n c ( C C c 2 c c c c ( C l ) c 2 ) n o 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 20 23 8 25 23 5 15 15 23 9 23 23 23 23 5 15 24 6 23 9 6 25 26 8,1,)no1,0,0,,0,2,0,CSc1nc(CCc2cccc(Cl)c2)no1,True,True,1,True,,254.74,3.23,38.92,0.0,4.0,4.0,0.7856,2.4634,True,0.8275,Strong candidate,True
67,3S(C)(=O)=O)c1ccccc1,20,0,21,,<eos>,eos,<bos> 3 S ( C ) ( = O ) = O ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,10 20 5 15 6 5 13 19 6 13 19 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,3,1,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
68,2)o1n1cnc2cc(Cl)ccc21,21,0,22,,<eos>,eos,<bos> 2 ) o 1 n 1 c n c 2 c c ( C l ) c c c 2 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 26 8 25 8 23 25 23 9 23 23 5 15 24 6 23 23 23 9 8,1,cc21,0,0,1 2,2,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
69,N#C#Nc1ccc(C(=O)N2CCOCC2)cc1,28,0,29,,<eos>,eos,<bos> N # C # N c 1 c c c ( C ( = O ) N 2 C C O C C 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 4 15 4 18 23 8 23 23 23 5 15 5 13 19 6 18 9 15 15 19 15 15 9 6 23 23 8,1,)cc1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
70,CNC(=O)c1cnn(C2CC2)c1-c1cccc(Cl)c1,34,0,35,,<eos>,eos,<bos> C N C ( = O ) c 1 c n n ( C 2 C C 2 ) c 1 - c 1 c c c c ( C l ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 15 5 13 19 6 23 8 23 25 25 5 15 9 15 15 9 6 23 8 7 23 8 23 23 23 23 5 15 24 6 23 8,1,l)c1,0,0,,0,1,0,CNC(=O)c1cnn(C2CC2)c1-c1cccc(Cl)c1,True,True,1,True,,275.74,2.898,46.92,1.0,2.0,3.0,0.9362,2.2836,True,0.8636,Strong candidate,True
71,COc1c(Cl)cc(Cl)cc1C(=O)NCC1CC1,30,0,31,,<eos>,eos,<bos> C O c 1 c ( C l ) c c ( C l ) c c 1 C ( = O ) N C C 1 C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 5 15 24 6 23 23 5 15 24 6 23 23 8 15 5 13 19 6 18 15 15 8 15 15 8,1,1CC1,0,0,,0,1,0,COc1c(Cl)cc(Cl)cc1C(=O)NCC1CC1,True,True,1,True,,274.15,3.142,38.33,1.0,2.0,4.0,0.9155,1.9608,True,0.8257,Strong candidate,True
72,F)c1cc(NC(=O)N2CCOCC2)ccc1Cl,28,0,29,,<eos>,eos,<bos> F ) c 1 c c ( N C ( = O ) N 2 C C O C C 2 ) c c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,16 6 23 8 23 23 5 18 15 5 13 19 6 18 9 15 15 19 15 15 9 6 23 23 23 8 15 24,l,c1Cl,0,0,,0,2,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
73,Cc1cc(NCC(=O)N2CCc3ccc(Cl)cc3C2)no1,35,0,36,,<eos>,eos,<bos> C c 1 c c ( N C C ( = O ) N 2 C C c 3 c c c ( C l ) c c 3 C 2 ) n o 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 5 18 15 15 5 13 19 6 18 9 15 15 23 10 23 23 23 5 15 24 6 23 23 10 15 9 6 25 26 8,1,)no1,0,0,,0,2,0,Cc1cc(NCC(=O)N2CCc3ccc(Cl)cc3C2)no1,True,True,1,True,,305.77,2.633,58.37,1.0,4.0,3.0,0.9468,2.352,True,0.9001,Strong candidate,True
74,2)C1CC1c1ccccc1Cl)C(N)=O,24,0,25,,<eos>,eos,<bos> 2 ) C 1 C C 1 c 1 c c c c c 1 C l ) C ( N ) = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 15 8 15 15 8 23 8 23 23 23 23 23 8 15 24 6 15 5 18 6 13 19,O,N)=O,0,0,2,1,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
75,Cc1cccc(COc2ccccc2Cl)c1,23,0,24,,<eos>,eos,<bos> C c 1 c c c c ( C O c 2 c c c c c 2 C l ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 23 23 5 15 19 23 9 23 23 23 23 23 9 15 24 6 23 8,1,l)c1,0,0,,0,1,0,Cc1cccc(COc2ccccc2Cl)c1,True,True,1,True,,232.71,4.227,9.23,0.0,1.0,3.0,0.7698,1.4332,True,0.7878,Strong candidate,True
