sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
71,COc1c(Cl)cc(Cl)cc1C(=O)NCC1CC1,30,0,31,,<eos>,eos,<bos> C O c 1 c ( C l ) c c ( C l ) c c 1 C ( = O ) N C C 1 C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 5 15 24 6 23 23 5 15 24 6 23 23 8 15 5 13 19 6 18 15 15 8 15 15 8,1,1CC1,0,0,,0,1,0,COc1c(Cl)cc(Cl)cc1C(=O)NCC1CC1,True,True,1,True,,274.15,3.142,38.33,1.0,2.0,4.0,0.9155,1.9608,True,0.8257,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
78,CCc1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,31,0,32,,<eos>,eos,<bos> C C c 1 c c c ( C ( = O ) N C c 2 c c c ( C l ) c c 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 23 8 23 23 23 5 15 5 13 19 6 18 15 23 9 23 23 23 5 15 24 6 23 23 9 6 23 23 8,1,)cc1,0,0,,0,2,0,CCc1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,True,True,1,True,,273.76,3.832,29.1,1.0,1.0,4.0,0.9011,1.4062,True,0.8237,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
81,CCc1cc(C(=O)NCc2ccccc2Cl)c(C)s1,31,0,32,,<eos>,eos,<bos> C C c 1 c c ( C ( = O ) N C c 2 c c c c c 2 C l ) c ( C ) s 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 23 8 23 23 5 15 5 13 19 6 18 15 23 9 23 23 23 23 23 9 15 24 6 23 5 15 6 28 8,1,C)s1,0,0,,0,2,0,CCc1cc(C(=O)NCc2ccccc2Cl)c(C)s1,True,True,1,True,,293.82,4.202,29.1,1.0,2.0,4.0,0.8991,1.9895,True,0.8234,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
92,Cc1cccc(CNC(=O)c2ccccc2Cl)c1,28,0,29,,<eos>,eos,<bos> C c 1 c c c c ( C N C ( = O ) c 2 c c c c c 2 C l ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 23 23 5 15 18 15 5 13 19 6 23 9 23 23 23 23 23 9 15 24 6 23 8,1,l)c1,0,0,,0,2,0,Cc1cccc(CNC(=O)c2ccccc2Cl)c1,True,True,1,True,,259.74,3.578,29.1,1.0,1.0,3.0,0.897,1.4418,True,0.8231,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
52,CC(Nc1cccc(C(=O)NC2CCCC2)c1)c1ccccc1,36,0,37,,<eos>,eos,<bos> C C ( N c 1 c c c c ( C ( = O ) N C 2 C C C C 2 ) c 1 ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 18 23 8 23 23 23 23 5 15 5 13 19 6 18 15 9 15 15 15 15 9 6 23 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,3,0,CC(Nc1cccc(C(=O)NC2CCCC2)c1)c1ccccc1,True,True,1,True,,308.42,4.532,41.13,2.0,2.0,5.0,0.8516,2.1753,True,0.8167,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
55,CN(CC(C)C)c1ccc(C(=O)N2CCCC2)cc1,32,0,33,,<eos>,eos,<bos> C N ( C C ( C ) C ) c 1 c c c ( C ( = O ) N 2 C C C C 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 5 15 15 5 15 6 15 6 23 8 23 23 23 5 15 5 13 19 6 18 9 15 15 15 15 9 6 23 23 8,1,)cc1,0,0,,0,2,0,CC(C)CN(C)c1ccc(C(=O)N2CCCC2)cc1,True,True,1,True,,260.38,3.015,23.55,0.0,2.0,4.0,0.8305,1.8792,True,0.8138,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
98,CCCS(=O)(=O)c1ccc(Cl)cc1Cl,26,0,27,,<eos>,eos,<bos> C C C S ( = O ) ( = O ) c 1 c c c ( C l ) c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 15 24 6 23 23 8 15 24,l,c1Cl,0,0,,0,1,0,CCCS(=O)(=O)c1ccc(Cl)cc1Cl,True,True,1,True,,253.15,3.177,34.14,0.0,2.0,3.0,0.8286,1.9564,True,0.8135,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
19,Oc1ccc(Cl)cc1NC(=O)C1CCCC1,26,0,27,,<eos>,eos,<bos> O c 1 c c c ( C l ) c c 1 N C ( = O ) C 1 C C C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 23 8 23 23 23 5 15 24 6 23 23 8 18 15 5 13 19 6 15 8 15 15 15 15 8,1,CCC1,0,0,,0,1,0,O=C(Nc1cc(Cl)ccc1O)C1CCCC1,True,True,1,True,,239.7,3.174,49.33,2.0,2.0,2.0,0.7792,1.7312,True,0.8066,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
13,CCN(Cc1cccc(C)c1)c1ccc(Cl)cc1,29,0,30,,<eos>,eos,<bos> C C N ( C c 1 c c c c ( C ) c 1 ) c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 18 5 15 23 8 23 23 23 23 5 15 6 23 8 6 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,2,0,CCN(Cc1cccc(C)c1)c1ccc(Cl)cc1,True,True,1,True,,259.78,4.675,3.24,0.0,1.0,4.0,0.771,1.7012,True,0.7879,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
75,Cc1cccc(COc2ccccc2Cl)c1,23,0,24,,<eos>,eos,<bos> C c 1 c c c c ( C O c 2 c c c c c 2 C l ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 23 23 5 15 19 23 9 23 23 23 23 23 9 15 24 6 23 8,1,l)c1,0,0,,0,1,0,Cc1cccc(COc2ccccc2Cl)c1,True,True,1,True,,232.71,4.227,9.23,0.0,1.0,3.0,0.7698,1.4332,True,0.7878,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
79,CC(NC(=O)c1cccc(OCc2ccccc2)c1)c1ccccc1,38,0,39,,<eos>,eos,<bos> C C ( N C ( = O ) c 1 c c c c ( O C c 2 c c c c c 2 ) c 1 ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 18 15 5 13 19 6 23 8 23 23 23 23 5 19 15 23 9 23 23 23 23 23 9 6 23 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,2,0,CC(NC(=O)c1cccc(OCc2ccccc2)c1)c1ccccc1,True,True,1,True,,331.42,4.757,38.33,1.0,2.0,6.0,0.7073,1.9925,True,0.749,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
