sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
99,CCC(C)C(N)C(=O)N1CCCCC1,23,0,24.0,,<eos>,eos,<bos> C C C ( C ) C ( N ) C ( = O ) N 1 C C C C C 1 <eos> <eos> 1 C O C 1 C <eos> C c 1 O C 1 <eos> <eos> O O <eos> C N 2 2 <eos> ( O ( C ) C [ C ) C ] C C C <eos> C H C 2 ( C O ( C O H C ( O ) [ C ) - C 1 2 F 2 H ] 2 1 = [ N ] 1 2 ) O 1 o s 4 s = c F [ C B O r B F c B 2 # -,15 15 15 5 15 6 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,CCC(C)C(N)C(=O)N1CCCCC1,True,False,4,False,,198.31,1.372,46.33,1.0,2.0,3.0,0.7442,2.6619,True,0.8567,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
52,CCCCC(N)C(=O)N1CCCCC1,21,0,22.0,,<eos>,eos,<bos> C C C C C ( N ) C ( = O ) N 1 C C C C C 1 <eos> C 1 1 <eos> 1 C C 1 <eos> <eos> <eos> C <eos> O <eos> C 1 C O = N C 2 C O ( F ) C ( C c ( C O ) C C O C ) C H C C S H O ( C ) ( C ( = O ) C O C C H ) C 2 C C 2 1 2 [ N ] C <eos> <eos> O 1 O = r O S O 1 n <eos> B - c B n <eos> F <eos> [ S,15 15 15 15 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,CCCCC(N)C(=O)N1CCCCC1,True,True,1,False,,198.31,1.516,46.33,1.0,2.0,4.0,0.7441,2.3049,True,0.8567,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
582,O=C(O)C(Cc1ccccc1C1Cl)NCC1,26,0,27.0,,<eos>,eos,<bos> O = C ( O ) C ( C c 1 c c c c c 1 C 1 C l ) N C C 1 <eos> <eos> C 1 1 <eos> <eos> c 1 l C C 1 <eos> <eos> <eos> N 1 c C 2 C 1 C c 2 C C c <eos> C c C 1 C 2 C C 1 C c 1 H 2 C C C O C ( C ( C C ) C = O ( C ) C 1 C 1 2 [ H 1 C ] ) O 1 s o 2 o l O 1 n <eos> - S <eos> S = O <eos> S n l,19 13 15 5 19 6 15 5 15 23 8 23 23 23 23 23 8 15 8 15 24 6 18 15 15 8,1,NCC1,0,0,,0,1,0,O=C(O)C1Cc2ccccc2C(Cl)CCN1,True,True,1,True,,239.7,1.956,49.33,2.0,2.0,1.0,0.7369,3.2467,True,0.8557,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
150,CC(C(C(=O)c1ccc(C)C1C)C1COC11)C1,32,0,33.0,,<eos>,eos,<bos> C C ( C ( C ( = O ) c 1 c c c ( C ) C 1 C ) C 1 C O C 1 1 ) C 1 <eos> 1 C l C 1 <eos> <eos> O <eos> <eos> C ( c ( O ) C C ( O C c ) C C C C 3 ) C C 1 C c 1 O O C O C O C C C 1 C C 3 C ( C ( O ) C 1 2 1 O 1 N ) C 1 # O 1 # H r H n F O [ O - c N F ] H - O 2 s,15 15 5 15 5 15 5 13 19 6 23 8 23 23 23 5 15 6 15 8 15 6 15 8 15 19 15 8 8 6 15 8,1,1)C1,0,0,,0,3,0,CC1=CC=C(C(=O)C2C(C)CC3OCC32)C1C,True,True,1,True,,232.32,2.749,26.3,0.0,2.0,2.0,0.7315,4.8299,True,0.8549,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
28,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1,32,0,33.0,,<eos>,eos,<bos> C C O C ( = O ) N c 1 c c c ( N C c 2 c c c ( F ) c c 2 ) c c 1 <eos> <eos> C c 1 l C 1 <eos> <eos> <eos> C O 1 c C c c C C 1 C c 3 c c c C O C 1 H C 1 c 1 c O 1 O C 1 3 ( F ) C C 3 C H C ( O ) C [ C 1 O ] 2 1 C 1 - O 1 C 1 c H l 2 H [ H l n ] F # r c s 3 (,15 15 19 15 5 13 19 6 18 23 8 23 23 23 5 18 15 23 9 23 23 23 5 16 6 23 23 9 6 23 23 8,1,)cc1,0,0,,0,2,0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1,True,True,1,True,,288.32,4.006,50.36,2.0,3.0,5.0,0.8738,1.6411,True,0.8548,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
381,CC(N)Cc1ccc(N)cc1,17,0,18.0,,<eos>,eos,<bos> C C ( N ) C c 1 c c c ( N ) c c 1 <eos> <eos> ( O ) <eos> <eos> <eos> C <eos> 1 C C 1 <eos> C 1 O 2 C 1 1 C O C c C ( C 2 ( C C c ) c C c ) c C c C O C O C 1 <eos> 2 C ( O ) O O C C = C O C 2 = C <eos> C ( C ) C 1 C 1 = [ N ] C 2 - O 1 n o F C = l s [ l c O r H ( # F ) 2 r,15 15 5 18 6 15 23 8 23 23 23 5 18 6 23 23 8,1,)cc1,0,0,,0,1,0,CC(N)Cc1ccc(N)cc1,True,True,1,True,,150.22,1.158,52.04,2.0,2.0,2.0,0.6214,2.196,True,0.8545,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
649,N1CCC(NCCC)CC(C)C1CC,20,0,21.0,,<eos>,eos,<bos> N 1 C C C ( N C C C ) C C ( C ) C 1 C C <eos> <eos> <eos> 1 c C 1 <eos> C <eos> <eos> C <eos> C <eos> <eos> <eos> C <eos> <eos> O <eos> N 1 ( C ) ( = O C ( C C [ C ) C H ] ( C ) C 1 C C 1 H O ) C C C C ( = O ) C O - C O ( C O 1 C 2 1 O [ N ] C 2 ) O 1 <eos> o <eos> 5 r o F 4 [ F ( C 5 ) = s 4 ] <eos>,18 8 15 15 15 5 18 15 15 15 6 15 15 5 15 6 15 8 15 15,C,C1CC,0,0,,0,1,0,CCCNC1CCNC(CC)C(C)C1,True,True,1,True,,198.35,2.153,24.06,2.0,2.0,4.0,0.7231,3.7067,True,0.8537,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
66,N1CC(CN)CCCCC(C)CCCCC1,22,0,23.0,,<eos>,eos,<bos> N 1 C C ( C N ) C C C C C ( C ) C C C C C 1 <eos> 1 c 2 1 C 1 C C C C C 1 O C C 1 = O C N 1 C ( C ( = O C ( C c [ C O c H ] ) C ) C [ C C ] H O ) O C ( C ( = O ) C O C ( H ) C O 1 C 2 1 O [ N ] 1 2 ) O 1 s r o 5 # c o 5 [ o 5 r s O H r ] 5 l,18 8 15 15 5 15 18 6 15 15 15 15 15 5 15 6 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,CC1CCCCCNCC(CN)CCCC1,True,True,1,True,,226.41,2.921,38.05,2.0,2.0,1.0,0.7213,3.3035,True,0.8535,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
989,CCC1(C)NC(=O)NCCCC1C1CC1,24,0,25.0,,<eos>,eos,<bos> C C C 1 ( C ) N C ( = O ) N C C C C 1 C 1 C C 1 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 C 1 <eos> <eos> 1 C O C ( = O ) ( C O ) c ( C c C ( O ) C C ) C c C c C C C c O ( O C ( C ( C O C C [ C ] ) ( C ) H C 2 C 1 [ H ] 1 2 ) O 1 B l c 5 O l 1 o r # c C 5 H ) C 1 l <eos>,15 15 15 8 5 15 6 18 15 5 13 19 6 18 15 15 15 15 8 15 8 15 15 8,1,1CC1,0,0,,0,1,0,CCC1(C)NC(=O)NCCCC1C1CC1,True,True,1,True,,210.32,2.274,41.13,2.0,1.0,2.0,0.721,3.8267,True,0.8534,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
442,CC(C)NCC(O)COc1cccc2ccccc21,27,0,28.0,,<eos>,eos,<bos> C C ( C ) N C C ( O ) C O c 1 c c c c 2 c c c c c 2 1 <eos> <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 C 1 <eos> c C <eos> c <eos> c C c C 2 N c C c 1 O H C C C 1 c O ( C ) C C ( C O C C [ C ] ) ( O ) C 1 C 1 = O N 1 C 2 r O 1 <eos> o # s l s H c <eos> # o B s F H <eos> l <eos> F,15 15 5 15 6 18 15 15 5 19 6 15 19 23 8 23 23 23 23 9 23 23 23 23 23 9 8,1,cc21,0,0,,0,1,0,CC(C)NCC(O)COc1cccc2ccccc12,True,False,3,False,,259.35,2.578,41.49,2.0,3.0,6.0,0.8375,2.2997,True,0.8523,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
190,CCOc1ccccc1OC(O)CCCO,20,0,21.0,,<eos>,eos,<bos> C C O c 1 c c c c c 1 O C ( O ) C C C O <eos> <eos> <eos> 1 c 1 <eos> <eos> <eos> C <eos> C <eos> C O <eos> <eos> <eos> <eos> <eos> O <eos> <eos> 1 C N ( C = O C ) c c c C O c C C c 1 <eos> <eos> H <eos> 1 C ( O ) C C ( C ( = O C ) [ C ] H [ C ) C 1 2 1 2 1 N ] C <eos> <eos> O 1 r F # o 5 O o r 1 O 5 s 5 H = n 5 c #,15 15 19 23 8 23 23 23 23 23 8 19 15 5 19 6 15 15 15 19,O,CCCO,0,0,,0,1,0,CCOc1ccccc1OC(O)CCCO,True,True,1,True,,226.27,1.555,58.92,2.0,4.0,7.0,0.6926,2.5007,True,0.847,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
493,CN(C)CCOC(c1ccccn1)c1ccccc1,27,0,28.0,,<eos>,eos,<bos> C N ( C ) C C O C ( c 1 c c c c n 1 ) c 1 c c c c c 1 <eos> <eos> <eos> C <eos> <eos> <eos> C <eos> <eos> C 1 C O 1 <eos> <eos> O 1 ( = O ) C ( C c ( = O ) C C c 2 ) C C 1 C 1 C O C O C 1 C ( C [ C C 3 2 ( C ( O ) C 1 C 1 O 1 O ) C 1 ) O 1 o S r H - F o ] 1 c N o 5 # F H 3 B s,15 18 5 15 6 15 15 19 15 5 23 8 23 23 23 23 25 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,CN(C)CCOC(c1ccccc1)c1ccccn1,True,True,1,True,,256.35,2.749,25.36,0.0,3.0,6.0,0.7944,2.5339,True,0.8462,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
224,O=C(C1CCCC1CNCCCCC1)C1,22,0,23.0,,<eos>,eos,<bos> O = C ( C 1 C C C C 1 C N C C C C C 1 ) C 1 <eos> 1 C 1 <eos> <eos> <eos> <eos> <eos> <eos> C 1 C C 1 <eos> 1 O O = O C c C = O C O c 2 C c [ C O 2 ] C O C c C C C C 1 H C ( C ) <eos> C ( O ) [ C C - H 3 ( C ) C ] 2 1 2 [ N ] 1 2 C O 1 # S 3 H F C 1 B N c o 3 o H r F 3 n 2,19 13 15 5 15 8 15 15 15 15 8 15 18 15 15 15 15 15 8 6 15 8,1,1)C1,0,0,,0,1,0,O=C1CCCCCCNCC2CCCC12,True,True,1,True,,209.33,2.526,29.1,1.0,2.0,0.0,0.664,3.5185,True,0.8455,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
672,C=CCOc1ccccc1OC(=O)NCC(C),25,0,26.0,,<eos>,eos,<bos> C = C C O c 1 c c c c c 1 O C ( = O ) N C C ( C ) <eos> <eos> 1 C 1 <eos> <eos> c 1 O 1 <eos> c <eos> <eos> O <eos> O C <eos> c 1 ( c O C ) O c 1 <eos> C C [ C O C ] C ( C ) 1 C O 1 C C O <eos> 1 2 1 C O 3 C H C ( C ) C C 2 1 1 2 N 1 C 2 S O 1 s o r s H O N n c n c N F ( # = o 3 ),15 13 15 15 19 23 8 23 23 23 23 23 8 19 15 5 13 19 6 18 15 15 5 15 6,),C(C),0,0,,0,1,0,C=CCOc1ccccc1OC(=O)NCCC,True,True,1,True,,235.28,2.75,47.56,1.0,3.0,6.0,0.7711,1.9676,True,0.843,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
155,CCC(COCCNCC(=O)NCCCCCCCCC1)C1,29,0,30.0,,<eos>,eos,<bos> C C C ( C O C C N C C ( = O ) N C C C C C C C C C 1 ) C 1 <eos> C C <eos> C 1 O = O = C O C O C C ( O ( = O C ( C C [ C O C ] C ( C ) C [ C 2 ( H ] ) C O C ) ( O O ) C ) - C 1 2 O ) <eos> C 2 1 O [ N ] 1 2 <eos> O 1 B - F o = O 1 [ H o C ( H ) H C ] <eos> N,15 15 15 5 15 19 15 15 18 15 15 5 13 19 6 18 15 15 15 15 15 15 15 15 15 8 6 15 8,1,1)C1,0,0,,0,2,0,CCC1CCCCCCCCCCNC(=O)CNCCOC1,True,True,1,True,,312.5,3.26,50.36,2.0,3.0,1.0,0.7812,3.3418,True,0.8419,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
937,CN(C)COCn1c2ccccc(O)c2ccc(Cl)cc1,32,0,33.0,,<eos>,eos,<bos> C N ( C ) C O C n 1 c 2 c c c c c ( O ) c 2 c c c ( C l ) c c 1 <eos> <eos> <eos> <eos> 1 C C C l = C 1 O C C ( = c ( C C c 1 ) c N ) C c C c C 1 <eos> c 1 c O ( C ) C 1 ( C 2 C C ) O C c ( O ) C 1 C 1 = O 2 <eos> C <eos> <eos> O 1 B s H 2 n O H c C F O [ N # H C r 2 F,15 18 5 15 6 15 19 15 25 8 23 9 23 23 23 23 23 5 19 6 23 9 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,1,0,CN(C)COCn1ccc(Cl)ccc2c(O)ccccc1-2,True,True,1,True,,306.79,3.57,37.63,1.0,3.0,4.0,0.8776,2.6935,True,0.8404,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
680,CCC1(C)NC(=O)NC1CC,18,0,19.0,,<eos>,eos,<bos> C C C 1 ( C ) N C ( = O ) N C 1 C C <eos> C 1 C C 1 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 C O 1 <eos> <eos> <eos> O <eos> ( = O ) O ( O ) c ( C C c C ) <eos> H C <eos> C c C c C C <eos> H O ( C ) C <eos> O C O C O [ C C ] ( C ) C <eos> <eos> 1 1 [ C ] 1 2 r O 1 r s c H 2 <eos> o [ H o O C s H = H ] <eos> S,15 15 15 8 5 15 6 18 15 5 13 19 6 18 15 8 15 15,C,C1CC,0,0,,0,1,0,CCC1NC(=O)NC1(C)CC,True,False,2,True,,156.23,1.246,41.13,2.0,1.0,2.0,0.6203,4.2406,True,0.8393,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
772,CCCC(C)C(=O)N(C)C(C),20,0,21.0,,<eos>,eos,<bos> C C C C ( C ) C ( = O ) N ( C ) C ( C ) <eos> <eos> <eos> <eos> <eos> 1 C 1 <eos> C <eos> <eos> <eos> C 1 C C C 1 <eos> O <eos> N C ( c ) ( C ) C ( c C ) C O C C C ( C ) C C 1 C 1 <eos> O C C C <eos> <eos> ( c O ) C C 1 C H ( C C C H 2 1 2 [ N ) C ] <eos> O 1 o F 2 O S C F N C O N B o 1 = C l 2 <eos>,15 15 15 15 5 15 6 15 5 13 19 6 18 5 15 6 15 5 15 6,),C(C),0,0,,0,1,0,CCCC(C)C(=O)N(C)CC,True,True,1,True,,157.26,1.901,20.31,0.0,1.0,4.0,0.6101,2.7142,True,0.8379,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
641,COc1ccc(C(C)(N)C)C2COCCCCCC2Ccc1,32,0,33.0,,<eos>,eos,<bos> C O c 1 c c c ( C ( C ) ( N ) C ) C 2 C O C C C C C C 2 C c c 1 <eos> <eos> c 1 1 <eos> <eos> <eos> O <eos> <eos> = O <eos> <eos> <eos> c O c C c 2 c 3 1 c 3 1 c [ C - O C c 1 c 1 ( C O O C O 2 ) C O 3 C ] 1 ( C ) C O C 1 1 [ N ] 1 2 # O 1 r N r s O c 2 N c o = N o n H c H l 1,15 19 23 8 23 23 23 5 15 5 15 6 5 18 6 15 6 15 9 15 19 15 15 15 15 15 15 9 15 23 23 8,1,Ccc1,0,0,,0,2,0,COC1=CC=C(C(C)(C)N)C2COCCCCCC2CC=C1,True,True,1,True,,305.46,3.963,44.48,1.0,3.0,2.0,0.8395,4.4442,True,0.835,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
548,CCOC(=O)C(C)(C)Nc1ccc(Cl)cc1C,29,0,30.0,,<eos>,eos,<bos> C C O C ( = O ) C ( C ) ( C ) N c 1 c c c ( C l ) c c 1 C <eos> C <eos> C 1 C C C C 1 <eos> O <eos> O C O C <eos> ( F ) C <eos> 1 C c 1 c <eos> O C [ C ] <eos> C 1 C C c O 1 O <eos> 1 C ( n ) [ C 3 C ] C ( C O ) C O C O 1 H 1 C 1 B O 1 # F O # S r o O - c N C B c # n l 3 #,15 15 19 15 5 13 19 6 15 5 15 6 5 15 6 18 23 8 23 23 23 5 15 24 6 23 23 8 15,C,cc1C,0,0,,0,1,0,CCOC(=O)C(C)(C)Nc1ccc(Cl)cc1C,True,True,1,True,,255.75,3.402,38.33,1.0,3.0,4.0,0.8384,2.1688,True,0.8349,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
22,Nc1ncnc2sc3c(c12)Cc1ccccc1C3,28,0,29.0,,<eos>,eos,<bos> N c 1 n c n c 2 s c 3 c ( c 1 2 ) C c 1 c c c c c 1 C 3 <eos> 1 1 <eos> <eos> c <eos> 2 c 1 C 1 C O C 1 C N ( c ) C 2 c c C c 1 <eos> c c 1 c 1 <eos> <eos> <eos> <eos> C <eos> C C ( C ) C C ( C ( C C ) C C ) ( C ) C 1 C 1 O [ N ] 1 2 C O 1 s F S ( F s F # [ c O r 2 F C B ] B ),18 23 8 25 23 25 23 9 28 23 10 23 5 23 8 9 6 15 23 8 23 23 23 23 23 8 15 10,3,c1C3,0,0,,0,1,0,Nc1ncnc2sc3c(c12)Cc1ccccc1C3,True,True,1,True,,253.33,2.769,51.8,1.0,4.0,0.0,0.524,2.5804,True,0.8309,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
359,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,29,0,30.0,,<eos>,eos,<bos> N c 1 c c c ( S ( = O ) ( = O ) N c 2 n c c c n 2 ) c c 1 <eos> C <eos> 1 1 <eos> C <eos> <eos> <eos> <eos> O <eos> O <eos> c c c 3 c O c c c c c c c c C 1 c 1 c C 2 C 1 1 = O ( C C 1 ) O c O [ C C C ] 1 ( C O ) C 2 C O [ N ] 1 2 C O 1 O l 2 s 2 r o N s B C B # H r s 3 l 2,18 23 8 23 23 23 5 20 5 13 19 6 5 13 19 6 18 23 9 25 23 23 23 25 9 6 23 23 8,1,)cc1,0,0,,0,2,0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,True,True,1,False,,250.28,0.86,97.97,2.0,5.0,3.0,0.7871,1.9535,True,0.8302,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
416,CC(C)CCCCOC(N)C(=O)N1CCCCC1,27,0,28.0,,<eos>,eos,<bos> C C ( C ) C C C C O C ( N ) C ( = O ) N 1 C C C C C 1 <eos> <eos> 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> O 1 ( C ( C ) C C ( C C [ C O C ) C O ) O C ] C C C H O ( O ) C C ( = O ) O 3 - C N ( C ) H 1 2 1 = [ N ] C 2 r O 1 n s c 5 l = F N O c F ( s ) ( s 5 ) F,15 15 5 15 6 15 15 15 15 19 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,CC(C)CCCCOC(N)C(=O)N1CCCCC1,True,True,1,True,,256.39,2.127,55.56,1.0,3.0,7.0,0.5606,2.8638,True,0.8285,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
58,COc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,37,0,38.0,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c c ( N ) c 2 C N ) c c 1 <eos> <eos> <eos> l <eos> <eos> 3 C c ( N ) c c C 2 C c c 1 c 3 c c 2 C n 1 <eos> c 1 c 2 1 C O C C ( C ( O C ) C C ) ( O ) C 1 C 1 = [ N 1 C ] F O 1 = r 2 H l O B r <eos> B F <eos> s 2 H C n r 2,15 19 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 23 5 18 6 23 9 15 18 6 23 23 8,1,)cc1,0,0,,0,2,0,COc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,True,True,1,True,,305.38,3.465,74.16,2.0,4.0,4.0,0.7738,2.0352,True,0.8283,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
33,Cc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,36,0,37.0,,<eos>,eos,<bos> C c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c c ( N ) c 2 C N ) c c 1 <eos> <eos> c <eos> C <eos> c 1 c 1 ( c 1 ) 2 c c n 1 c 1 c 3 c c 1 c C C 1 c C ( = O C O C C ( C 1 C C ) C C ) ( C O C 1 2 C ) [ O ] C 1 O O 1 o H S C S = s [ c 3 C o s 5 # C 1 ] #,15 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 23 5 18 6 23 9 15 18 6 23 23 8,1,)cc1,0,0,,0,2,0,Cc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,True,False,2,True,,289.38,3.765,64.93,2.0,3.0,3.0,0.7712,2.0383,True,0.828,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
344,COc1cc2ncnc(Nc3ccc(Cl)c(O)c3)c2cc1,34,0,35.0,,<eos>,eos,<bos> C O c 1 c c 2 n c n c ( N c 3 c c c ( C l ) c ( O ) c 3 ) c 2 c c 1 <eos> C <eos> C <eos> <eos> C <eos> C 2 C 1 2 c c 4 ( c c C ) 1 c c 3 C c 1 c n 1 N c C c 1 ( C O O ) O C ( = O ) C O C ( = O ) 1 C 3 = O N 1 C 2 S O 1 - F [ F - B O B c B S B S ] O ( S 2 ),15 19 23 8 23 23 9 25 23 25 23 5 18 23 10 23 23 23 5 15 24 6 23 5 19 6 23 10 6 23 9 23 23 8,1,2cc1,0,0,,0,2,0,COc1ccc2c(Nc3ccc(Cl)c(O)c3)ncnc2c1,True,True,1,True,,301.73,3.741,67.27,2.0,5.0,3.0,0.7711,2.0754,True,0.828,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
360,CCCNc1ncnc2sc3c(c12)CCCC3,25,0,26.0,,<eos>,eos,<bos> C C C N c 1 n c n c 2 s c 3 c ( c 1 2 ) C C C C 3 <eos> c 1 c O c c 1 <eos> <eos> C <eos> <eos> <eos> <eos> O <eos> <eos> C <eos> c O O <eos> C 1 2 C c c C c C c C c 2 O C O 1 c <eos> c 2 1 C [ C C ( H 1 ( C ) O ) C ( O ) C 1 C 1 O ] 2 1 C 2 - O 1 r S ( F # N O [ O l O ] F O # C 2 B ),15 15 15 18 23 8 25 23 25 23 9 28 23 10 23 5 23 8 9 6 15 15 15 15 10,3,CCC3,0,0,,0,1,0,CCCNc1ncnc2sc3c(c12)CCCC3,True,True,1,True,,247.37,3.392,37.81,1.0,4.0,3.0,0.9031,2.2867,True,0.8239,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
443,Cc1nnc2n1-c1ccc(Cl)ccCC(c1ccccc1)1N=C2,38,0,39.0,,<eos>,eos,<bos> C c 1 n n c 2 n 1 - c 1 c c c ( C l ) c c C C ( c 1 c c c c c 1 ) 1 N = C 2 <eos> <eos> O <eos> <eos> c H H <eos> 1 C [ C 2 O c 1 c C c 2 C c 1 C 2 ( = c 1 O 2 C C C O ) ( C 1 ( C ) O H ) ( C ) C 1 C 1 O ] 2 1 C O 4 O 1 ( n - F # O B 2 c l O r C = # [ c ] 4,15 23 8 25 25 23 9 25 8 7 23 8 23 23 23 5 15 24 6 23 23 15 15 5 23 8 23 23 23 23 23 8 6 8 18 13 15 9,2,N=C2,0,0,,0,1,0,Cc1nnc2n1C1=CC=C(Cl)C=CCC3(C=CC=CC=C13)N=C2,True,True,1,True,,322.8,3.734,43.07,0.0,3.0,0.0,0.7301,5.8707,True,0.8197,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
883,CN(C)CCCN1c2ccccc2Sc2ccccc21,28,0,29.0,,<eos>,eos,<bos> C N ( C ) C C C N 1 c 2 c c c c c 2 S c 2 c c c c c 2 1 <eos> <eos> <eos> 1 C N C 1 <eos> <eos> <eos> <eos> O <eos> <eos> 1 C C ( = O ) C ( O C ( = [ C ) C c C ) C 1 ] c 1 C O ( C ) C C ( C 2 C C ) = O C ( O ) C 1 C 1 O 1 N 1 C 1 ( O 1 O l C F = - H 1 C o F s B r H n ) c 2,15 18 5 15 6 15 15 15 18 8 23 9 23 23 23 23 23 9 20 23 9 23 23 23 23 23 9 8,1,cc21,0,0,,0,1,0,CN(C)CCCN1c2ccccc2Sc2ccccc21,True,True,1,False,,284.43,4.241,6.48,0.0,3.0,4.0,0.8289,2.0252,True,0.816,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
408,CCC(C)C(N)C(=O)NCCCCC,21,0,22.0,,<eos>,eos,<bos> C C C ( C ) C ( N ) C ( = O ) N C C C C C <eos> C 1 c 1 <eos> C 1 C C O C C 1 <eos> <eos> C <eos> <eos> O = O C <eos> 2 C ( = O C 1 ) C c 1 c C O C C C 1 C H C 2 C = O ( C O H C ( O ) [ C ) - C 1 2 F 2 H ] 2 1 O [ N ] 1 2 <eos> O 1 o r F O l O F [ S 4 F c B H ( n 1 ] ),15 15 15 5 15 6 15 5 18 6 15 5 13 19 6 18 15 15 15 15 15,C,CCCC,0,0,,0,1,0,CCCCCNC(=O)C(N)C(C)CC,True,True,1,True,,200.33,1.666,55.12,2.0,2.0,7.0,0.6141,2.6218,True,0.816,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
