token_ids,raw_tokens,effective_token_ids,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason
1 15 15 5 15 6 5 15 6 13 19 6 15 5 13 19 6 23 8 23 23 23 5 16 6 23 23 8 15 24 2 23 8 2 2 2 2 8 2 2 2 8 2 19 2 2 9 2 8 2 2 8 2 11 24 17 3 19 23 19 14 5 20 19 8 10 16 11 2 3 22 8 0 5 9 27 20 12 28 6 20 25 15 22 24 27 28 22 7 25 11 22 15 26 20 16 15 22 3 5 7 22 26 16 28 9 19 8 11 2 16 26 18 17 9 5 25 7 25 4,<bos> C C ( C ) ( C ) = O ) C ( = O ) c 1 c c c ( F ) c c 1 C l <eos> c 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> O <eos> <eos> 2 <eos> 1 <eos> <eos> 1 <eos> 4 l H <unk> O c O B ( S O 1 3 F 4 <eos> <unk> ] 1 <pad> ( 2 r S 5 s ) S n C ] l r s ] - n 4 ] C o S F C ] <unk> ( - ] o F s 2 O 1 4 <eos> F o N H 2 ( n - n #,15 15 5 15 6 5 15 6 13 19 6 15 5 13 19 6 23 8 23 23 23 5 16 6 23 23 8 15 24,CC(C)(C)=O)C(=O)c1ccc(F)cc1Cl,29,0,30,,<eos>,eos
1 15 19 23 8 23 23 5 15 18 23 9 23 5 7 23 10 23 25 23 5 15 6 15 6 15 15 9 6 23 8 2 2 2 23 8 2 2 2 2 2 19 2 2 23 8 2 2 23 15 2 2 2 10 16 13 28 4 6 8 26 19 23 10 13 24 0 18 15 5 18 22 7 21 9 7 0 11 13 25 12 27 28 25 19 24 28 4 16 12 20 15 18 12 4 25 24 7 19 16 0 4 18 20 15 26 18 28 21 0 2 24 22 6 22 28 14 8 24 22,<bos> C O c 1 c c ( C N c 2 c ( - c 3 c n c ( C ) C ) C C 2 ) c 1 <eos> <eos> <eos> c 1 <eos> <eos> <eos> <eos> <eos> O <eos> <eos> c 1 <eos> <eos> c C <eos> <eos> <eos> 3 F = s # ) 1 o O c 3 = l <pad> N C ( N ] - [ 2 - <pad> 4 = n 5 r s n O l s # F 5 S C N 5 # n l - O F <pad> # N S C o N s [ <pad> <eos> l ] ) ] s B 1 l ],15 19 23 8 23 23 5 15 18 23 9 23 5 7 23 10 23 25 23 5 15 6 15 6 15 15 9 6 23 8,COc1cc(CNc2c(-c3cnc(C)C)CC2)c1,30,0,31,,<eos>,eos
1 15 19 23 8 23 23 23 5 7 23 9 23 8 25 23 5 7 23 10 23 23 23 21 23 17 6 23 5 13 19 6 21 23 17 23 23 23 23 8 2 2 23 8 2 2 2 2 2 2 8 2 2 22 0 13 28 25 17 0 5 26 3 0 19 4 23 12 4 18 14 13 2 19 0 23 0 19 3 8 2 15 24 25 9 19 15 4 18 11 5 20 18 20 23 15 10 0 11 21 27 8 26 9 3 13 2 9 17 2 25 0 8 18 5 3 0 12 7 23,<bos> C O c 1 c c c ( - c 2 c 1 n c ( - c 3 c c c [ c H ) c ( = O ) [ c H c c c c 1 <eos> <eos> c 1 <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> ] <pad> = s n H <pad> ( o <unk> <pad> O # c 5 # N B = <eos> O <pad> c <pad> O <unk> 1 <eos> C l n 2 O C # N 4 ( S N S c C 3 <pad> 4 [ r 1 o 2 <unk> = <eos> 2 H <eos> n <pad> 1 N ( <unk> <pad> 5 - c,15 19 23 8 23 23 23 5 7 23 9 23 8 25 23 5 7 23 10 23 23 23 21 23 17 6 23 5 13 19 6 21 23 17 23 23 23 23 8,COc1ccc(-c2c1nc(-c3ccc[cH)c(=O)[cHcccc1,39,0,40,,<eos>,eos
1 15 23 8 23 23 5 7 23 9 23 23 5 15 5 13 19 6 18 15 10 23 23 23 5 17 22 23 10 23 23 23 23 5 11 6 23 10 6 23 25 23 8 23 5 25 6 26 8 2 2 2 2 13 19 16 20 23 21 14 12 25 18 23 3 4 28 13 23 22 7 19 27 19 18 6 0 17 3 7 12 23 16 21 26 7 2 19 6 11 2 10 23 0 26 18 17 25 4 20 11 23 28 9 28 16 25 14 2 10 22 21 2 15 24 8 28 12 18 27,<bos> C c 1 c c ( - c 2 c c ( C ( = O ) N C 3 c c c ( H ] c 3 c c c c ( 4 ) c 3 ) c n c 1 c ( n ) o 1 <eos> <eos> <eos> <eos> = O F S c [ B 5 n N c <unk> # s = c ] - O r O N ) <pad> H <unk> - 5 c F [ o - <eos> O ) 4 <eos> 3 c <pad> o N H n # S 4 c s 2 s F n B <eos> 3 ] [ <eos> C l 1 s 5 N r,15 23 8 23 23 5 7 23 9 23 23 5 15 5 13 19 6 18 15 10 23 23 23 5 17 22 23 10 23 23 23 23 5 11 6 23 10 6 23 25 23 8 23 5 25 6 26 8,Cc1cc(-c2cc(C(=O)NC3ccc(H]c3cccc(4)c3)cnc1c(n)o1,48,0,49,,<eos>,eos
1 15 23 8 23 23 25 23 5 18 15 5 13 19 6 15 15 5 15 6 15 5 13 19 6 23 8 23 23 23 23 28 8 2 23 8 8 2 2 2 2 2 2 2 2 2 2 8 2 2 2 2 2 24 23 11 8 4 21 27 6 5 10 24 8 12 9 13 23 21 5 9 11 17 20 14 9 18 11 20 15 13 7 25 23 25 3 9 18 10 2 20 11 9 17 26 8 7 19 12 11 27 4 9 6 24 3 16 12 17 7 18 9 28 0 4 5 15 12 24,<bos> C c 1 c c n c ( N C ( = O ) C C ( C ) C ( = O ) c 1 c c c c s 1 <eos> c 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> l c 4 1 # [ r ) ( 3 l 1 5 2 = c [ ( 2 4 H S B 2 N 4 S C = - n c n <unk> 2 N 3 <eos> S 4 2 H o 1 - O 5 4 r # 2 ) l <unk> F 5 H - N 2 s <pad> # ( C 5 l,15 23 8 23 23 25 23 5 18 15 5 13 19 6 15 15 5 15 6 15 5 13 19 6 23 8 23 23 23 23 28 8,Cc1ccnc(NC(=O)CC(C)C(=O)c1ccccs1,32,0,33,,<eos>,eos
1 19 13 15 5 15 25 8 23 21 23 17 22 23 5 13 19 6 18 8 17 22 23 8 15 25 15 15 23 8 23 9 23 23 23 23 23 9 15 2 8 2 2 2 8 2 2 2 2 15 2 9 2 27 23 4 6 17 4 26 6 9 27 18 19 10 4 17 28 15 0 17 9 25 16 26 11 13 28 20 8 27 17 5 8 20 14 22 4 8 22 23 18 25 0 18 22 27 26 27 8 24 28 10 5 0 22 13 2 7 14 0 10 6 0 17 8 5 24 7,<bos> O = C ( C n 1 c [ c H ] c ( = O ) N 1 H ] c 1 C n C C c 1 c 2 c c c c c 2 C <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> C <eos> 2 <eos> r c # ) H # o ) 2 r N O 3 # H s C <pad> H 2 n F o 4 = s S 1 r H ( 1 S B ] # 1 ] c N n <pad> N ] r o r 1 l s 3 ( <pad> ] = <eos> - B <pad> 3 ) <pad> H 1 ( l -,19 13 15 5 15 25 8 23 21 23 17 22 23 5 13 19 6 18 8 17 22 23 8 15 25 15 15 23 8 23 9 23 23 23 23 23 9 15,O=C(Cn1c[cH]c(=O)N1H]c1CnCCc1c2ccccc2C,38,0,39,,<eos>,eos
1 15 15 5 15 6 15 23 8 23 23 25 23 5 15 23 9 8 23 23 23 25 9 6 23 9 23 23 23 23 8 2 2 2 23 8 2 2 8 2 2 2 2 2 15 2 23 2 8 2 2 15 2 6 9 26 8 12 17 0 8 15 21 3 16 11 9 16 27 14 17 11 2 27 20 27 0 24 3 27 11 2 3 26 16 26 10 14 25 4 20 26 15 12 15 17 10 26 11 5 13 4 13 26 24 9 12 26 20 17 10 22 2 28 4 22 13 15 24 4,<bos> C C ( C ) C c 1 c c n c ( C c 2 1 c c c n 2 ) c 2 c c c c 1 <eos> <eos> <eos> c 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> C <eos> c <eos> 1 <eos> <eos> C <eos> ) 2 o 1 5 H <pad> 1 C [ <unk> F 4 2 F r B H 4 <eos> r S r <pad> l <unk> r 4 <eos> <unk> o F o 3 B n # S o C 5 C H 3 o 4 ( = # = o l 2 5 o S H 3 ] <eos> s # ] = C l #,15 15 5 15 6 15 23 8 23 23 25 23 5 15 23 9 8 23 23 23 25 9 6 23 9 23 23 23 23 8,CC(C)Cc1ccnc(Cc21cccn2)c2cccc1,30,0,31,,<eos>,eos
1 15 19 23 8 23 23 23 5 15 5 13 19 6 18 9 15 15 15 5 15 15 5 13 19 6 18 5 19 6 15 15 15 15 9 6 15 8 6 15 23 8 2 8 2 8 2 2 23 2 2 2 2 18 23 16 28 19 4 14 12 20 27 13 17 20 25 10 2 23 12 22 2 28 8 25 13 7 8 6 5 21 8 24 18 12 8 21 0 15 11 20 25 19 0 26 9 15 27 15 2 16 21 9 26 25 19 5 0 2 11 17 3 8 0 3 22 12 21 4,<bos> C O c 1 c c c ( C ( = O ) N 2 C C C ( C C ( = O ) N ( O ) C C C C 2 ) C 1 ) C c 1 <eos> 1 <eos> 1 <eos> <eos> c <eos> <eos> <eos> <eos> N c F s O # B 5 S r = H S n 3 <eos> c 5 ] <eos> s 1 n = - 1 ) ( [ 1 l N 5 1 [ <pad> C 4 S n O <pad> o 2 C r C <eos> F [ 2 o n O ( <pad> <eos> 4 H <unk> 1 <pad> <unk> ] 5 [ #,15 19 23 8 23 23 23 5 15 5 13 19 6 18 9 15 15 15 5 15 15 5 13 19 6 18 5 19 6 15 15 15 15 9 6 15 8 6 15 23 8,COc1ccc(C(=O)N2CCC(CC(=O)N(O)CCCC2)C1)Cc1,41,0,42,,<eos>,eos
1 19 13 15 8 23 23 5 7 23 9 23 23 23 26 23 9 6 23 9 23 8 15 19 6 25 23 8 23 23 8 23 9 23 25 23 9 2 23 8 2 2 2 8 2 8 2 2 2 15 8 15 2 8 11 9 0 11 17 26 2 15 10 16 7 13 24 15 13 19 3 27 18 13 5 4 9 5 11 18 8 15 21 25 14 7 26 11 26 12 23 7 0 9 0 5 18 8 16 20 3 9 6 15 12 25 6 26 6 12 6 19 27 6 12 8 15 10 28 10,<bos> O = C 1 c c ( - c 2 c c c o c 2 ) c 2 c 1 C O ) n c 1 c c 1 c 2 c n c 2 <eos> c 1 <eos> <eos> <eos> 1 <eos> 1 <eos> <eos> <eos> C 1 C <eos> 1 4 2 <pad> 4 H o <eos> C 3 F - = l C = O <unk> r N = ( # 2 ( 4 N 1 C [ n B - o 4 o 5 c - <pad> 2 <pad> ( N 1 F S <unk> 2 ) C 5 n ) o ) 5 ) O r ) 5 1 C 3 s 3,19 13 15 8 23 23 5 7 23 9 23 23 23 26 23 9 6 23 9 23 8 15 19 6 25 23 8 23 23 8 23 9 23 25 23 9,O=C1cc(-c2cccoc2)c2c1CO)nc1cc1c2cnc2,36,0,37,,<eos>,eos
1 18 4 15 23 8 23 23 23 5 15 18 15 5 15 18 5 15 23 9 23 25 23 5 19 6 23 5 19 6 23 19 6 23 9 6 23 8 2 23 8 2 2 2 2 8 2 2 2 2 2 8 2 14 16 9 6 23 13 10 24 25 2 23 15 18 9 12 22 16 20 19 3 12 20 13 0 16 7 12 8 10 5 3 15 25 17 10 20 11 15 2 11 8 16 13 6 8 5 0 10 8 18 24 28 20 2 13 27 12 4 3 13 12 16 0 12 27 24 27,<bos> N # C c 1 c c c ( C N C ( C N ( C c 2 c n c ( O ) c ( O ) c O ) c 2 ) c 1 <eos> c 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 <eos> B F 2 ) c = 3 l n <eos> c C N 2 5 ] F S O <unk> 5 S = <pad> F - 5 1 3 ( <unk> C n H 3 S 4 C <eos> 4 1 F = ) 1 ( <pad> 3 1 N l s S <eos> = r 5 # <unk> = 5 F <pad> 5 r l r,18 4 15 23 8 23 23 23 5 15 18 15 5 15 18 5 15 23 9 23 25 23 5 19 6 23 5 19 6 23 19 6 23 9 6 23 8,N#Cc1ccc(CNC(CN(Cc2cnc(O)c(O)cO)c2)c1,37,0,38,,<eos>,eos
1 15 23 8 25 26 23 5 15 6 23 8 18 15 5 13 19 6 15 8 15 15 5 13 19 6 18 23 23 23 23 23 23 23 23 5 23 6 6 23 8 23 9 2 19 2 2 8 2 15 8 2 2 28 0 11 19 3 18 14 0 5 28 11 27 10 6 15 2 9 28 4 6 7 22 14 5 4 13 18 11 9 22 24 11 26 21 14 10 7 23 0 6 20 24 3 5 19 12 26 7 27 22 23 4 16 9 8 24 7 25 9 17 25 12 8 0 11 12 19,<bos> C c 1 n o c ( C ) c 1 N C ( = O ) C 1 C C ( = O ) N c c c c c c c c ( c ) ) c 1 c 2 <eos> O <eos> <eos> 1 <eos> C 1 <eos> <eos> s <pad> 4 O <unk> N B <pad> ( s 4 r 3 ) C <eos> 2 s # ) - ] B ( # = N 4 2 ] l 4 o [ B 3 - c <pad> ) S l <unk> ( O 5 o - r ] c # F 2 1 l - n 2 H n 5 1 <pad> 4 5 O,15 23 8 25 26 23 5 15 6 23 8 18 15 5 13 19 6 15 8 15 15 5 13 19 6 18 23 23 23 23 23 23 23 23 5 23 6 6 23 8 23 9,Cc1noc(C)c1NC(=O)C1CC(=O)Ncccccccc(c))c1c2,42,0,43,,<eos>,eos
1 15 15 5 13 19 6 18 8 15 15 18 5 15 6 15 8 6 15 18 15 15 5 13 19 6 18 8 15 15 15 15 15 6 15 15 15 8 15 15 8 2 2 8 2 2 2 2 2 2 2 2 2 23 17 21 5 8 7 4 7 27 6 14 16 13 24 18 22 10 17 28 13 15 5 26 13 8 13 11 10 9 21 22 27 4 11 27 11 7 20 27 15 8 13 15 19 25 11 20 4 27 9 19 4 25 19 3 25 28 23 18 27 28 12 17 25 0 5 18,<bos> C C ( = O ) N 1 C C N ( C ) C 1 ) C N C C ( = O ) N 1 C C C C C ) C C C 1 C C 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> c H [ ( 1 - # - r ) B F = l N ] 3 H s = C ( o = 1 = 4 3 2 [ ] r # 4 r 4 - S r C 1 = C O n 4 S # r 2 O # n O <unk> n s c N r s 5 H n <pad> ( N,15 15 5 13 19 6 18 8 15 15 18 5 15 6 15 8 6 15 18 15 15 5 13 19 6 18 8 15 15 15 15 15 6 15 15 15 8 15 15 8,CC(=O)N1CCN(C)C1)CNCC(=O)N1CCCCC)CCC1CC1,40,0,41,,<eos>,eos
1 19 13 15 5 15 18 15 5 13 19 6 23 8 23 23 23 28 8 6 18 23 8 23 23 23 23 8 2 2 2 8 2 2 2 8 2 2 2 2 2 2 2 2 8 2 9 2 2 2 2 2 2 3 14 26 18 17 14 16 14 6 20 18 19 23 14 16 15 17 12 9 11 13 7 12 25 10 28 26 9 7 3 16 17 25 17 14 25 21 20 8 18 5 20 23 22 26 9 5 17 27 28 16 15 19 28 17 8 28 16 19 27 12 13 17 6 24 9 24,<bos> O = C ( C N C ( = O ) c 1 c c c s 1 ) N c 1 c c c c 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> 2 <eos> <eos> <eos> <eos> <eos> <eos> <unk> B o N H B F B ) S N O c B F C H 5 2 4 = - 5 n 3 s o 2 - <unk> F H n H B n [ S 1 N ( S c ] o 2 ( H r s F C O s H 1 s F O r 5 = H ) l 2 l,19 13 15 5 15 18 15 5 13 19 6 23 8 23 23 23 28 8 6 18 23 8 23 23 23 23 8,O=C(CNC(=O)c1cccs1)Nc1cccc1,27,0,28,,<eos>,eos
1 15 15 18 15 5 13 19 6 23 8 23 25 23 5 23 4 18 15 23 5 13 19 6 23 9 23 23 23 9 6 23 23 8 2 19 2 23 8 2 2 2 8 2 2 2 23 2 8 2 8 15 2 27 28 12 13 4 0 5 14 6 10 18 8 2 4 10 17 6 17 16 18 24 16 10 0 24 0 24 2 26 5 25 19 7 18 14 4 5 23 26 4 24 23 28 17 8 20 2 3 27 25 27 17 28 2 17 9 28 24 18 26 17 26 2 24 20 0 10,<bos> C C N C ( = O ) c 1 c n c ( c # N C c ( = O ) c 2 c c c 2 ) c c 1 <eos> O <eos> c 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> c <eos> 1 <eos> 1 C <eos> r s 5 = # <pad> ( B ) 3 N 1 <eos> # 3 H ) H F N l F 3 <pad> l <pad> l <eos> o ( n O - N B # ( c o # l c s H 1 S <eos> <unk> r n r H s <eos> H 2 s l N o H o <eos> l S <pad> 3,15 15 18 15 5 13 19 6 23 8 23 25 23 5 23 4 18 15 23 5 13 19 6 23 9 23 23 23 9 6 23 23 8,CCNC(=O)c1cnc(c#NCc(=O)c2ccc2)cc1,33,0,34,,<eos>,eos
1 15 15 15 15 15 5 15 5 13 19 6 15 5 15 6 18 23 8 23 23 23 23 23 5 15 8 6 15 5 15 15 6 15 8 2 15 2 15 2 2 8 2 2 2 2 8 2 2 2 2 2 2 7 10 18 14 23 28 3 9 0 6 0 17 5 6 16 18 23 22 19 8 0 20 27 16 17 21 24 7 18 17 22 12 4 14 19 7 17 20 10 17 20 22 10 21 22 4 7 15 8 9 10 22 9 8 0 5 18 15 18 22 15 7 5 9 11 23 18,<bos> C C C C C ( C ( = O ) C ( C ) N c 1 c c c c c ( C 1 ) C ( C C ) C 1 <eos> C <eos> C <eos> <eos> 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> - 3 N B c s <unk> 2 <pad> ) <pad> H ( ) F N c ] O 1 <pad> S r F H [ l - N H ] 5 # B O - H S 3 H S ] 3 [ ] # - C 1 2 3 ] 2 1 <pad> ( N C N ] C - ( 2 4 c N,15 15 15 15 15 5 15 5 13 19 6 15 5 15 6 18 23 8 23 23 23 23 23 5 15 8 6 15 5 15 15 6 15 8,CCCCC(C(=O)C(C)Nc1ccccc(C1)C(CC)C1,34,0,35,,<eos>,eos
1 15 23 8 23 26 23 5 16 6 23 8 15 5 15 5 13 19 6 15 23 8 23 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 2 23 8 2 2 8 2 17 8 2 2 2 8 2 2 27 28 27 19 26 12 16 0 22 18 24 19 10 7 22 21 16 13 3 25 7 20 9 18 14 20 8 2 18 12 23 17 0 11 14 18 20 4 11 15 0 3 14 26 8 20 26 11 10 25 7 12 4 2 16 22 5 6 25 15 2 25 12 23 6 10 12,<bos> C c 1 c o c ( F ) c 1 C ( C ( = O ) C c 1 c c ( - c 2 c c c c c 2 ) n c 1 <eos> c 1 <eos> <eos> 1 <eos> H 1 <eos> <eos> <eos> 1 <eos> <eos> r s r O o 5 F <pad> ] N l O 3 - ] [ F = <unk> n - S 2 N B S 1 <eos> N 5 c H <pad> 4 B N S # 4 C <pad> <unk> B o 1 S o 4 3 n - 5 # <eos> F ] ( ) n C <eos> n 5 c ) 3 5,15 23 8 23 26 23 5 16 6 23 8 15 5 15 5 13 19 6 15 23 8 23 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8,Cc1coc(F)c1C(C(=O)Cc1cc(-c2ccccc2)nc1,37,0,38,,<eos>,eos
1 19 13 15 5 18 15 15 15 23 8 23 23 23 23 23 8 6 23 8 23 25 23 5 7 23 9 23 23 23 23 9 9 6 25 8 2 2 2 2 2 2 2 2 2 8 2 2 8 2 8 2 2 23 28 26 0 4 0 13 20 3 10 5 19 8 23 12 3 14 0 28 2 25 16 24 0 13 17 11 20 13 28 25 19 11 27 21 13 12 0 12 18 9 16 6 23 22 3 2 11 0 27 5 16 12 6 26 14 8 2 19 10 20 11 8 27 11 24 7,<bos> O = C ( N C C C c 1 c c c c c 1 ) c 1 c n c ( - c 2 c c c c 2 2 ) n 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> 1 <eos> 1 <eos> <eos> c s o <pad> # <pad> = S <unk> 3 ( O 1 c 5 <unk> B <pad> s <eos> n F l <pad> = H 4 S = s n O 4 r [ = 5 <pad> 5 N 2 F ) c ] <unk> <eos> 4 <pad> r ( F 5 ) o B 1 <eos> O 3 S 4 1 r 4 l -,19 13 15 5 18 15 15 15 23 8 23 23 23 23 23 8 6 23 8 23 25 23 5 7 23 9 23 23 23 23 9 9 6 25 8,O=C(NCCCc1ccccc1)c1cnc(-c2cccc22)n1,35,0,36,,<eos>,eos
1 15 23 8 25 23 5 15 6 23 5 15 5 13 19 6 18 23 9 23 23 23 23 23 5 15 5 13 19 6 15 5 15 6 15 6 23 8 15 2 15 8 13 19 6 2 8 2 8 2 2 2 2 24 26 18 11 23 14 3 7 27 21 15 27 18 14 0 2 23 22 0 14 9 20 18 8 11 8 17 7 14 18 10 15 12 4 19 7 23 18 11 6 20 6 27 19 2 24 26 15 19 12 23 28 20 2 9 17 14 22 9 18 8 18 17 9 23 11 7,<bos> C c 1 n c ( C ) c ( C ( = O ) N c 2 c c c c c ( C ( = O ) C ( C ) C ) c 1 C <eos> C 1 = O ) <eos> 1 <eos> 1 <eos> <eos> <eos> <eos> l o N 4 c B <unk> - r [ C r N B <pad> <eos> c ] <pad> B 2 S N 1 4 1 H - B N 3 C 5 # O - c N 4 ) S ) r O <eos> l o C O 5 c s S <eos> 2 H B ] 2 N 1 N H 2 c 4 -,15 23 8 25 23 5 15 6 23 5 15 5 13 19 6 18 23 9 23 23 23 23 23 5 15 5 13 19 6 15 5 15 6 15 6 23 8 15,Cc1nc(C)c(C(=O)Nc2ccccc(C(=O)C(C)C)c1C,38,0,39,,<eos>,eos
1 15 19 15 5 15 15 5 13 19 6 18 15 8 15 15 15 5 15 5 13 19 6 18 23 8 23 23 23 5 15 24 6 23 8 9 6 23 23 8 2 23 8 2 2 2 8 2 2 2 2 2 2 27 20 24 25 16 5 21 4 17 18 28 27 7 5 10 14 11 14 23 27 16 13 26 14 11 20 6 7 15 25 14 18 2 14 22 12 23 26 15 6 0 24 14 22 19 16 5 3 18 24 10 26 13 24 26 25 20 2 9 14 2 6 4 22 4 12 24,<bos> C O C ( C C ( = O ) N C 1 C C C ( C ( = O ) N c 1 c c c ( C l ) c 1 2 ) c c 1 <eos> c 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> r S l n F ( [ # H N s r - ( 3 B 4 B c r F = o B 4 S ) - C n B N <eos> B ] 5 c o C ) <pad> l B ] O F ( <unk> N l 3 o = l o n S <eos> 2 B <eos> ) # ] # 5 l,15 19 15 5 15 15 5 13 19 6 18 15 8 15 15 15 5 15 5 13 19 6 18 23 8 23 23 23 5 15 24 6 23 8 9 6 23 23 8,COC(CC(=O)NC1CCC(C(=O)Nc1ccc(Cl)c12)cc1,39,0,40,,<eos>,eos
1 15 13 15 5 18 8 15 15 23 5 15 5 15 5 13 19 6 15 15 18 15 5 5 13 19 6 23 8 23 23 23 23 23 5 15 6 15 15 2 2 15 9 8 2 15 8 2 2 2 2 2 2 8 19 0 5 8 5 16 6 21 6 24 16 4 16 26 9 3 17 16 8 19 3 25 5 11 0 17 23 3 8 4 6 27 14 21 18 13 11 0 6 20 24 6 28 19 11 12 7 3 2 19 26 4 19 14 25 3 25 3 10 14 0 23 26 11 23 6,<bos> C = C ( N 1 C C c ( C ( C ( = O ) C C N C ( ( = O ) c 1 c c c c c ( C ) C C <eos> <eos> C 2 1 <eos> C 1 <eos> <eos> <eos> <eos> <eos> <eos> 1 O <pad> ( 1 ( F ) [ ) l F # F o 2 <unk> H F 1 O <unk> n ( 4 <pad> H c <unk> 1 # ) r B [ N = 4 <pad> ) S l ) s O 4 5 - <unk> <eos> O o # O B n <unk> n <unk> 3 B <pad> c o 4 c ),15 13 15 5 18 8 15 15 23 5 15 5 15 5 13 19 6 15 15 18 15 5 5 13 19 6 23 8 23 23 23 23 23 5 15 6 15 15,C=C(N1CCc(C(C(=O)CCNC((=O)c1ccccc(C)CC,38,0,39,,<eos>,eos
1 19 13 15 5 15 18 15 15 5 15 23 9 23 23 23 23 5 9 6 23 9 23 23 23 23 9 23 15 6 15 15 8 15 2 15 8 2 15 2 8 2 2 15 2 2 2 2 2 2 2 2 2 23 28 12 0 2 0 28 24 12 10 26 4 10 8 16 12 13 0 8 5 21 22 12 18 15 17 26 7 17 23 22 19 20 12 4 12 11 15 13 28 13 24 28 10 8 17 18 15 19 13 28 16 12 2 14 8 28 20 19 26 12 0 4 6 3 23 28,<bos> O = C ( C N C C ( C c 2 c c c c ( 2 ) c 2 c c c c 2 c C ) C C 1 C <eos> C 1 <eos> C <eos> 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> c s 5 <pad> <eos> <pad> s l 5 3 o # 3 1 F 5 = <pad> 1 ( [ ] 5 N C H o - H c ] O S 5 # 5 4 C = s = l s 3 1 H N C O = s F 5 <eos> B 1 s S O o 5 <pad> # ) <unk> c s,19 13 15 5 15 18 15 15 5 15 23 9 23 23 23 23 5 9 6 23 9 23 23 23 23 9 23 15 6 15 15 8 15,O=C(CNCC(Cc2cccc(2)c2cccc2cC)CC1C,33,0,34,,<eos>,eos
1 15 24 23 8 23 25 23 5 7 23 9 25 23 23 5 15 15 23 23 25 23 25 5 7 23 10 23 23 23 23 25 10 6 25 23 9 6 23 8 23 2 2 2 9 8 2 2 8 2 2 2 2 8 27 9 0 15 17 12 2 3 28 24 4 13 23 15 17 19 3 21 28 7 15 27 26 0 28 11 26 3 27 9 0 17 15 19 18 10 17 22 6 20 4 15 19 20 12 24 3 6 16 9 8 19 20 13 18 0 2 23 25 4 5 17 27 17 12 23,<bos> C l c 1 c n c ( - c 2 n c c ( C C c c n c n ( - c 3 c c c c n 3 ) n c 2 ) c 1 c <eos> <eos> <eos> 2 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> 1 r 2 <pad> C H 5 <eos> <unk> s l # = c C H O <unk> [ s - C r o <pad> s 4 o <unk> r 2 <pad> H C O N 3 H ] ) S # C O S 5 l <unk> ) F 2 1 O S = N <pad> <eos> c n # ( H r H 5 c,15 24 23 8 23 25 23 5 7 23 9 25 23 23 5 15 15 23 23 25 23 25 5 7 23 10 23 23 23 23 25 10 6 25 23 9 6 23 8 23,Clc1cnc(-c2ncc(CCccncn(-c3ccccn3)nc2)c1c,40,0,41,,<eos>,eos
1 15 19 23 8 23 23 23 5 15 15 18 15 5 13 19 6 23 23 23 20 5 13 19 6 5 13 19 6 18 5 9 15 6 23 15 6 23 23 23 8 2 2 23 8 2 2 2 2 8 2 2 2 22 20 25 5 4 12 0 2 9 14 15 18 28 9 5 15 12 9 2 0 25 23 27 14 7 10 8 26 15 16 3 16 25 17 6 15 25 20 24 6 23 24 14 17 14 11 22 17 4 24 2 4 11 13 12 5 4 10 0 10 28 6 17 9 23 10 23,<bos> C O c 1 c c c ( C C N C ( = O ) c c c S ( = O ) ( = O ) N ( 2 C ) c C ) c c c 1 <eos> <eos> c 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> ] S n ( # 5 <pad> <eos> 2 B C N s 2 ( C 5 2 <eos> <pad> n c r B - 3 1 o C F <unk> F n H ) C n S l ) c l B H B 4 ] H # l <eos> # 4 = 5 ( # 3 <pad> 3 s ) H 2 c 3 c,15 19 23 8 23 23 23 5 15 15 18 15 5 13 19 6 23 23 23 20 5 13 19 6 5 13 19 6 18 5 9 15 6 23 15 6 23 23 23 8,COc1ccc(CCNC(=O)cccS(=O)(=O)N(2C)cC)ccc1,40,0,41,,<eos>,eos
