token_ids,raw_tokens,effective_token_ids,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason
1 15 15 8 15 23 9 25 23 25 23 5 15 6 15 15 15 5 15 19 6 23 8 15 23 23 23 23 23 28 8 9 2 2 8 2 2 2 2 2 2 2 2 2 8 2 9 2 8 2 2 15 2 27 28 9 18 12 4 25 14 3 18 4 17 23 16 28 5 17 7 11 16 7 9 24 14 4 7 22 15 13 7 10 9 4 17 15 13 18 11 26 15 26 7 8 13 20 19 13 0 27 0 21 16 27 14 26 12 2 14 13 2 17 18 28 25 27 14 11,<bos> C C 1 C c 2 n c n c ( C ) C C C ( C O ) c 1 C c c c c c s 1 2 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> 2 <eos> 1 <eos> <eos> C <eos> r s 2 N 5 # n B <unk> N # H c F s ( H - 4 F - 2 l B # - ] C = - 3 2 # H C = N 4 o C o - 1 = S O = <pad> r <pad> [ F r B o 5 <eos> B = <eos> H N s n r B 4,15 15 8 15 23 9 25 23 25 23 5 15 6 15 15 15 5 15 19 6 23 8 15 23 23 23 23 23 28 8 9,CC1Cc2ncnc(C)CCC(CO)c1Ccccccs12,31,0,32,,<eos>,eos
1 15 15 15 5 15 23 8 23 23 23 23 23 5 15 18 15 5 13 19 6 23 23 23 23 23 5 15 6 23 5 13 19 6 15 13 9 6 15 8 8 2 6 2 8 2 9 2 8 2 2 9 2 14 4 9 28 7 14 18 5 9 28 4 23 9 5 10 19 22 18 5 11 21 18 26 8 11 24 26 12 17 7 25 19 3 17 6 15 21 4 10 6 20 13 27 10 26 17 10 0 25 6 28 26 20 28 8 2 4 22 9 22 14 20 4 5 15 5 25,<bos> C C C ( C c 1 c c c c c ( C N C ( = O ) c c c c c ( C ) c ( = O ) C = 2 ) C 1 1 <eos> ) <eos> 1 <eos> 2 <eos> 1 <eos> <eos> 2 <eos> B # 2 s - B N ( 2 s # c 2 ( 3 O ] N ( 4 [ N o 1 4 l o 5 H - n O <unk> H ) C [ # 3 ) S = r 3 o H 3 <pad> n ) s o S s 1 <eos> # ] 2 ] B S # ( C ( n,15 15 15 5 15 23 8 23 23 23 23 23 5 15 18 15 5 13 19 6 23 23 23 23 23 5 15 6 23 5 13 19 6 15 13 9 6 15 8 8,CCC(Cc1ccccc(CNC(=O)ccccc(C)c(=O)C=2)C11,40,0,41,,<eos>,eos
1 15 15 5 15 6 5 15 19 8 23 8 23 23 23 23 23 8 6 23 8 23 23 23 25 23 8 2 2 8 8 2 2 2 8 8 2 2 8 2 2 2 2 2 15 2 8 2 2 2 15 9 2 27 28 22 3 23 25 15 27 3 15 0 3 4 7 12 4 19 14 20 2 13 23 27 16 9 17 14 25 8 3 25 13 25 26 3 9 11 8 12 28 12 4 20 16 12 11 6 15 26 28 11 12 7 2 26 5 18 23 7 21 14 13 22 28 15 7 27,<bos> C C ( C ) ( C O 1 c 1 c c c c c 1 ) c 1 c c c n c 1 <eos> <eos> 1 1 <eos> <eos> <eos> 1 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> C <eos> 1 <eos> <eos> <eos> C 2 <eos> r s ] <unk> c n C r <unk> C <pad> <unk> # - 5 # O B S <eos> = c r F 2 H B n 1 <unk> n = n o <unk> 2 4 1 5 s 5 # S F 5 4 ) C o s 4 5 - <eos> o ( N c - [ B = ] s C - r,15 15 5 15 6 5 15 19 8 23 8 23 23 23 23 23 8 6 23 8 23 23 23 25 23 8,CC(C)(CO1c1ccccc1)c1cccnc1,26,0,27,,<eos>,eos
1 19 13 15 5 23 8 23 9 23 23 23 15 19 15 15 5 15 18 15 15 15 5 19 15 10 23 23 23 23 5 10 15 6 15 15 9 6 15 23 8 2 9 2 15 2 2 8 2 2 2 2 2 8 23 11 0 14 11 28 7 21 18 11 3 15 9 20 9 28 3 24 5 12 11 26 17 8 6 7 15 19 17 5 10 20 12 18 27 11 27 23 6 28 16 3 8 24 16 20 23 24 0 9 11 13 27 8 18 11 5 9 2 20 6 8 12 11 28 27,<bos> O = C ( c 1 c 2 c c c C O C C ( C N C C C ( O C 3 c c c c ( 3 C ) C C 2 ) C c 1 <eos> 2 <eos> C <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 c 4 <pad> B 4 s - [ N 4 <unk> C 2 S 2 s <unk> l ( 5 4 o H 1 ) - C O H ( 3 S 5 N r 4 r c ) s F <unk> 1 l F S c l <pad> 2 4 = r 1 N 4 ( 2 <eos> S ) 1 5 4 s r,19 13 15 5 23 8 23 9 23 23 23 15 19 15 15 5 15 18 15 15 15 5 19 15 10 23 23 23 23 5 10 15 6 15 15 9 6 15 23 8,O=C(c1c2cccCOCC(CNCCC(OC3cccc(3C)CC2)Cc1,40,0,41,,<eos>,eos
1 15 15 19 15 5 13 19 6 15 23 8 23 23 23 5 18 15 23 9 23 23 23 5 16 6 23 25 9 6 23 25 8 2 2 2 8 8 2 2 2 8 2 2 2 19 9 2 23 2 2 8 2 13 11 13 11 25 5 3 10 12 25 23 15 8 5 22 3 23 9 16 18 19 20 14 16 7 19 15 7 2 17 3 15 19 26 19 22 24 21 11 28 20 23 8 10 4 6 10 6 15 8 10 17 24 2 17 21 2 24 25 22 28 0 4 23 28 12 5,<bos> C C O C ( = O ) C c 1 c c c ( N C c 2 c c c ( F ) c n 2 ) c n 1 <eos> <eos> <eos> 1 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> O 2 <eos> c <eos> <eos> 1 <eos> = 4 = 4 n ( <unk> 3 5 n c C 1 ( ] <unk> c 2 F N O S B F - O C - <eos> H <unk> C O o O ] l [ 4 s S c 1 3 # ) 3 ) C 1 3 H l <eos> H [ <eos> l n ] s <pad> # c s 5 (,15 15 19 15 5 13 19 6 15 23 8 23 23 23 5 18 15 23 9 23 23 23 5 16 6 23 25 9 6 23 25 8,CCOC(=O)Cc1ccc(NCc2ccc(F)cn2)cn1,32,0,33,,<eos>,eos
1 15 15 15 15 15 15 5 15 6 15 18 15 5 13 19 6 18 8 15 15 8 6 23 8 23 23 8 23 8 8 2 2 2 23 8 2 2 15 2 2 2 2 2 8 2 8 2 2 15 2 2 2 7 3 26 4 16 14 24 27 19 9 0 24 25 9 6 25 27 17 8 16 17 22 25 20 5 20 24 7 0 18 22 12 26 4 22 14 21 10 22 26 20 12 4 18 2 3 5 18 24 26 10 17 20 28 6 11 5 2 0 19 17 24 27 28 0 24 11,<bos> C C C C C C ( C ) C N C ( = O ) N 1 C C 1 ) c 1 c c 1 c 1 1 <eos> <eos> <eos> c 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> 1 <eos> 1 <eos> <eos> C <eos> <eos> <eos> - <unk> o # F B l r O 2 <pad> l n 2 ) n r H 1 F H ] n S ( S l - <pad> N ] 5 o # ] B [ 3 ] o S 5 # N <eos> <unk> ( N l o 3 H S s ) 4 ( <eos> <pad> O H l r s <pad> l 4,15 15 15 15 15 15 5 15 6 15 18 15 5 13 19 6 18 8 15 15 8 6 23 8 23 23 8 23 8 8,CCCCCC(C)CNC(=O)N1CC1)c1cc1c11,30,0,31,,<eos>,eos
1 15 15 15 5 15 6 8 15 8 15 23 15 8 6 15 5 13 19 6 18 8 15 15 15 15 15 15 15 19 6 15 8 2 2 15 15 2 2 2 2 2 2 2 2 2 8 2 2 2 2 2 2 25 20 27 26 8 6 17 4 22 6 13 14 10 7 16 22 11 17 3 19 27 18 14 10 14 10 19 9 18 3 9 26 12 4 19 13 26 9 27 12 26 0 10 19 25 8 12 5 26 7 23 11 13 2 16 0 28 24 0 27 25 18 17 13 24 23 20,<bos> C C C ( C ) 1 C 1 C c C 1 ) C ( = O ) N 1 C C C C C C C O ) C 1 <eos> <eos> C C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> n S r o 1 ) H # ] ) = B 3 - F ] 4 H <unk> O r N B 3 B 3 O 2 N <unk> 2 o 5 # O = o 2 r 5 o <pad> 3 O n 1 5 ( o - c 4 = <eos> F <pad> s l <pad> r n N H = l c S,15 15 15 5 15 6 8 15 8 15 23 15 8 6 15 5 13 19 6 18 8 15 15 15 15 15 15 15 19 6 15 8,CCC(C)1C1CcC1)C(=O)N1CCCCCCCO)C1,32,0,33,,<eos>,eos
1 15 23 8 23 23 23 5 15 5 13 19 6 18 9 23 9 23 21 23 17 22 15 5 15 6 18 15 6 23 23 15 23 15 6 23 9 6 6 23 8 6 8 23 8 8 2 8 2 15 8 2 2 27 16 21 20 15 4 14 23 2 27 4 3 17 4 10 2 9 23 22 12 7 8 13 5 4 27 16 0 19 21 14 13 12 17 9 13 25 0 23 0 13 0 17 7 25 27 12 27 7 16 8 4 26 22 25 12 11 2 24 12 18 12 14 0 5 27 16,<bos> C c 1 c c c ( C ( = O ) N 2 c 2 c [ c H ] C ( C ) N C ) c c C c C ) c 2 ) ) c 1 ) 1 c 1 1 <eos> 1 <eos> C 1 <eos> <eos> r F [ S C # B c <eos> r # <unk> H # 3 <eos> 2 c ] 5 - 1 = ( # r F <pad> O [ B = 5 H 2 = n <pad> c <pad> = <pad> H - n r 5 r - F 1 # o ] n 5 4 <eos> l 5 N 5 B <pad> ( r F,15 23 8 23 23 23 5 15 5 13 19 6 18 9 23 9 23 21 23 17 22 15 5 15 6 18 15 6 23 23 15 23 15 6 23 9 6 6 23 8 6 8 23 8 8,Cc1ccc(C(=O)N2c2c[cH]C(C)NC)ccCcC)c2))c1)1c11,45,0,46,,<eos>,eos
1 15 13 15 23 8 23 23 23 23 5 7 8 9 23 9 23 23 10 23 23 5 15 15 13 19 19 6 15 5 15 6 15 15 10 6 15 23 10 6 15 23 9 8 2 8 2 2 2 23 2 15 2 8 12 24 7 23 2 12 20 2 0 4 15 19 7 16 18 19 17 24 18 3 5 8 9 5 7 25 10 15 26 10 21 9 26 21 5 16 10 12 17 8 0 26 9 20 4 0 3 0 18 11 26 25 19 22 6 11 2 0 18 4 12 14 9 10 24 4,<bos> C = C c 1 c c c c ( - 1 2 c 2 c c 3 c c ( C C = O O ) C ( C ) C C 3 ) C c 3 ) C c 2 1 <eos> 1 <eos> <eos> <eos> c <eos> C <eos> 1 5 l - c <eos> 5 S <eos> <pad> # C O - F N O H l N <unk> ( 1 2 ( - n 3 C o 3 [ 2 o [ ( F 3 5 H 1 <pad> o 2 S # <pad> <unk> <pad> N 4 o n O ] ) 4 <eos> <pad> N # 5 B 2 3 l #,15 13 15 23 8 23 23 23 23 5 7 8 9 23 9 23 23 10 23 23 5 15 15 13 19 19 6 15 5 15 6 15 15 10 6 15 23 10 6 15 23 9 8,C=Cc1cccc(-12c2cc3cc(CC=OO)C(C)CC3)Cc3)Cc21,43,0,44,,<eos>,eos
1 15 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 10 9 15 6 23 25 15 19 6 23 23 8 2 2 8 2 2 2 2 8 2 23 2 8 2 15 9 2 28 19 10 4 28 20 16 28 6 13 24 4 7 16 18 17 16 18 0 18 25 3 27 0 16 9 15 12 7 0 25 8 5 28 15 20 11 20 2 11 9 19 14 21 22 19 20 10 26 6 2 9 20 2 28 21 6 7 15 26 28 24 0 13 6 9 4,<bos> C c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c 3 2 C ) c n C O ) c c 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> 1 <eos> c <eos> 1 <eos> C 2 <eos> s O 3 # s S F s ) = l # - F N H F N <pad> N n <unk> r <pad> F 2 C 5 - <pad> n 1 ( s C S 4 S <eos> 4 2 O B [ ] O S 3 o ) <eos> 2 S <eos> s [ ) - C o s l <pad> = ) 2 #,15 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 10 9 15 6 23 25 15 19 6 23 23 8,Cc1ccc(-c2nc(-c3ccccc3)c32C)cnCO)cc1,36,0,37,,<eos>,eos
1 15 15 8 15 15 5 15 15 5 15 8 5 15 6 15 18 15 15 8 15 15 13 19 6 23 8 23 2 15 2 15 2 2 15 8 2 15 2 2 2 2 2 2 15 2 15 9 2 2 2 2 2 25 18 25 26 10 8 3 6 19 28 24 16 10 13 8 23 7 28 11 13 25 22 25 5 7 11 23 7 21 9 24 23 7 28 13 0 21 0 12 6 28 25 19 21 7 3 22 18 9 14 10 24 7 19 0 25 2 18 9 23 14 24 22 6 0 12 24,<bos> C C 1 C C ( C C ( C 1 ( C ) C N C C 1 C C = O ) c 1 c <eos> C <eos> C <eos> <eos> C 1 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> C <eos> C 2 <eos> <eos> <eos> <eos> <eos> n N n o 3 1 <unk> ) O s l F 3 = 1 c - s 4 = n ] n ( - 4 c - [ 2 l c - s = <pad> [ <pad> 5 ) s n O [ - <unk> ] N 2 B 3 l - O <pad> n <eos> N 2 c B l ] ) <pad> 5 l,15 15 8 15 15 5 15 15 5 15 8 5 15 6 15 18 15 15 8 15 15 13 19 6 23 8 23,CC1CC(CC(C1(C)CNCC1CC=O)c1c,27,0,28,,<eos>,eos
1 19 13 15 5 18 15 15 19 23 9 23 23 23 23 15 24 6 16 6 23 8 15 23 8 23 8 2 2 8 2 2 2 2 23 8 2 2 15 8 2 2 2 2 2 2 9 2 2 2 2 15 2 10 5 12 0 2 4 25 7 6 15 24 19 13 6 26 15 13 14 28 10 12 3 23 20 22 0 18 0 17 12 25 6 7 17 24 26 28 20 22 21 17 13 27 23 19 3 20 15 26 6 17 7 16 19 14 0 20 23 18 27 16 11 17 13 18 12 23,<bos> O = C ( N C C O c 2 c c c c C l ) F ) c 1 C c 1 c 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> c 1 <eos> <eos> C 1 <eos> <eos> <eos> <eos> <eos> <eos> 2 <eos> <eos> <eos> <eos> C <eos> 3 ( 5 <pad> <eos> # n - ) C l O = ) o C = B s 3 5 <unk> c S ] <pad> N <pad> H 5 n ) - H l o s S ] [ H = r c O <unk> S C o ) H - F O B <pad> S c N r F 4 H = N 5 c,19 13 15 5 18 15 15 19 23 9 23 23 23 23 15 24 6 16 6 23 8 15 23 8 23 8,O=C(NCCOc2ccccCl)F)c1Cc1c1,26,0,27,,<eos>,eos
1 18 23 8 23 23 5 15 9 15 15 15 5 15 15 6 23 23 5 16 6 23 23 10 6 23 25 8 6 8 2 8 2 8 2 2 2 2 2 2 2 2 2 2 8 2 2 2 2 2 2 8 2 7 14 26 3 12 0 14 6 12 15 26 20 8 14 16 15 13 18 9 11 15 3 15 0 15 7 26 13 7 3 8 26 25 17 11 0 10 20 13 5 25 6 23 5 20 17 7 15 27 26 18 6 22 28 17 8 10 16 20 21 15 24 22 6 24 9 24,<bos> N c 1 c c ( C 2 C C C ( C C ) c c ( F ) c c 3 ) c n 1 ) 1 <eos> 1 <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> - B o <unk> 5 <pad> B ) 5 C o S 1 B F C = N 2 4 C <unk> C <pad> C - o = - <unk> 1 o n H 4 <pad> 3 S = ( n ) c ( S H - C r o N ) ] s H 1 3 F S [ C l ] ) l 2 l,18 23 8 23 23 5 15 9 15 15 15 5 15 15 6 23 23 5 16 6 23 23 10 6 23 25 8 6 8,Nc1cc(C2CCC(CC)cc(F)cc3)cn1)1,29,0,30,,<eos>,eos
1 23 8 23 8 23 9 23 5 7 23 9 25 26 23 5 21 23 17 22 23 23 11 23 25 23 10 23 6 23 5 15 19 6 15 19 23 15 6 23 8 23 8 2 6 8 2 15 2 8 2 8 2 19 23 26 8 19 0 10 14 3 28 24 8 5 18 2 15 19 14 2 22 12 7 24 26 24 2 14 13 23 7 16 28 7 15 11 4 19 2 15 22 17 18 17 27 15 6 15 11 26 6 26 9 25 22 4 16 17 16 9 23 17 0 28 0 18 25 7,<bos> c 1 c 1 c 2 c ( - c 2 n o c ( [ c H ] c c 4 c n c 3 c ) c ( C O ) C O c C ) c 1 c 1 <eos> ) 1 <eos> C <eos> 1 <eos> 1 <eos> O c o 1 O <pad> 3 B <unk> s l 1 ( N <eos> C O B <eos> ] 5 - l o l <eos> B = c - F s - C 4 # O <eos> C ] H N H r C ) C 4 o ) o 2 n ] # F H F 2 c H <pad> s <pad> N n -,23 8 23 8 23 9 23 5 7 23 9 25 26 23 5 21 23 17 22 23 23 11 23 25 23 10 23 6 23 5 15 19 6 15 19 23 15 6 23 8 23 8,c1c1c2c(-c2noc([cH]cc4cnc3c)c(CO)COcC)c1c1,42,0,43,,<eos>,eos
1 19 13 8 5 23 5 9 23 9 23 8 5 15 5 13 19 6 18 15 23 23 23 25 25 23 5 7 23 9 23 23 23 23 9 6 15 23 10 2 25 2 6 2 23 15 2 25 8 2 2 9 2 27 10 11 22 3 25 8 2 5 16 5 17 14 16 22 23 15 0 19 28 24 18 25 27 4 13 17 9 23 17 22 10 21 28 19 7 24 22 3 6 3 13 27 4 25 18 20 6 3 2 7 24 3 4 26 2 18 21 18 17 15 11 24 9 11 20 27,<bos> O = 1 ( c ( 2 c 2 c 1 ( C ( = O ) N C c c c n n c ( - c 2 c c c c 2 ) C c 3 <eos> n <eos> ) <eos> c C <eos> n 1 <eos> <eos> 2 <eos> r 3 4 ] <unk> n 1 <eos> ( F ( H B F ] c C <pad> O s l N n r # = H 2 c H ] 3 [ s O - l ] <unk> ) <unk> = r # n N S ) <unk> <eos> - l <unk> # o <eos> N [ N H C 4 l 2 4 S r,19 13 8 5 23 5 9 23 9 23 8 5 15 5 13 19 6 18 15 23 23 23 25 25 23 5 7 23 9 23 23 23 23 9 6 15 23 10,O=1(c(2c2c1(C(=O)NCcccnnc(-c2cccc2)Cc3,38,0,39,,<eos>,eos
1 15 23 8 23 23 5 15 6 23 23 7 23 5 15 5 23 23 25 23 23 23 10 23 23 21 25 11 23 23 23 25 9 23 23 25 8 9 6 23 8 2 2 25 8 2 8 2 2 2 15 9 2 19 28 27 14 18 25 28 0 22 13 24 19 10 13 22 26 16 18 0 2 7 20 14 18 24 22 26 2 13 22 25 16 18 11 3 18 28 4 23 4 25 22 20 19 14 20 12 16 8 2 21 0 25 2 6 22 6 22 7 21 12 25 12 21 15 5 4,<bos> C c 1 c c ( C ) c c - c ( C ( c c n c c c 3 c c [ n 4 c c c n 2 c c n 1 2 ) c 1 <eos> <eos> n 1 <eos> 1 <eos> <eos> <eos> C 2 <eos> O s r B N n s <pad> ] = l O 3 = ] o F N <pad> <eos> - S B N l ] o <eos> = ] n F N 4 <unk> N s # c # n ] S O B S 5 F 1 <eos> [ <pad> n <eos> ) ] ) ] - [ 5 n 5 [ C ( #,15 23 8 23 23 5 15 6 23 23 7 23 5 15 5 23 23 25 23 23 23 10 23 23 21 25 11 23 23 23 25 9 23 23 25 8 9 6 23 8,Cc1cc(C)cc-c(C(ccnccc3cc[n4cccn2ccn12)c1,40,0,41,,<eos>,eos
1 15 15 25 8 25 5 25 15 21 25 17 22 23 9 23 5 23 5 13 19 6 18 15 15 15 5 15 15 18 15 15 19 15 15 15 15 2 15 2 2 15 24 2 8 26 9 6 2 2 9 15 2 23 13 26 13 2 8 4 6 16 25 17 19 11 4 12 9 19 0 11 8 22 28 18 0 18 17 22 11 17 12 2 19 11 16 19 13 21 10 19 6 27 12 6 12 8 20 2 24 0 3 2 26 12 22 19 2 21 2 19 27 2 25 8 7 4 23 7,<bos> C C n 1 n ( n C [ n H ] c 2 c ( c ( = O ) N C C C ( C C N C C O C C C C <eos> C <eos> <eos> C l <eos> 1 o 2 ) <eos> <eos> 2 C <eos> c = o = <eos> 1 # ) F n H O 4 # 5 2 O <pad> 4 1 ] s N <pad> N H ] 4 H 5 <eos> O 4 F O = [ 3 O ) r 5 ) 5 1 S <eos> l <pad> <unk> <eos> o 5 ] O <eos> [ <eos> O r <eos> n 1 - # c -,15 15 25 8 25 5 25 15 21 25 17 22 23 9 23 5 23 5 13 19 6 18 15 15 15 5 15 15 18 15 15 19 15 15 15 15,CCn1n(nC[nH]c2c(c(=O)NCCC(CCNCCOCCCC,36,0,37,,<eos>,eos
1 15 15 23 8 25 23 5 7 23 9 23 23 23 5 15 6 23 5 23 23 10 23 25 23 23 23 10 15 5 15 6 15 19 13 19 6 23 15 8 6 23 9 2 19 2 8 2 8 2 2 15 2 13 15 27 15 2 14 15 24 16 28 17 4 10 13 12 19 23 28 11 21 15 5 8 24 11 17 23 7 25 14 25 15 7 24 15 9 21 5 18 6 20 22 10 19 25 19 15 3 19 23 18 4 20 2 19 2 17 25 10 27 18 12 17 5 18 3 7,<bos> C C c 1 n c ( - c 2 c c c ( C ) c ( c c 3 c n c c c 3 C ( C ) C O = O ) c C 1 ) c 2 <eos> O <eos> 1 <eos> 1 <eos> <eos> C <eos> = C r C <eos> B C l F s H # 3 = 5 O c s 4 [ C ( 1 l 4 H c - n B n C - l C 2 [ ( N ) S ] 3 O n O C <unk> O c N # S <eos> O <eos> H n 3 r N 5 H ( N <unk> -,15 15 23 8 25 23 5 7 23 9 23 23 23 5 15 6 23 5 23 23 10 23 25 23 23 23 10 15 5 15 6 15 19 13 19 6 23 15 8 6 23 9,CCc1nc(-c2ccc(C)c(cc3cnccc3C(C)CO=O)cC1)c2,42,0,43,,<eos>,eos
1 15 15 15 15 18 8 15 15 18 5 15 5 13 19 6 18 9 15 15 23 15 23 9 6 15 8 15 19 6 15 15 2 15 15 8 2 15 15 2 2 2 2 19 2 2 8 2 2 2 2 2 2 25 10 25 22 11 5 23 4 5 12 23 19 23 13 10 24 16 14 12 14 9 19 4 13 22 7 17 20 2 8 10 13 14 4 19 18 23 16 20 6 17 25 18 16 20 11 20 3 4 24 28 26 13 2 14 25 17 4 16 22 14 17 5 15 27 17 6,<bos> C C C C N 1 C C N ( C ( = O ) N 2 C C c C c 2 ) C 1 C O ) C C <eos> C C 1 <eos> C C <eos> <eos> <eos> <eos> O <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> n 3 n ] 4 ( c # ( 5 c O c = 3 l F B 5 B 2 O # = ] - H S <eos> 1 3 = B # O N c F S ) H n N F S 4 S <unk> # l s o = <eos> B n H # F ] B H ( C r H ),15 15 15 15 18 8 15 15 18 5 15 5 13 19 6 18 9 15 15 23 15 23 9 6 15 8 15 19 6 15 15,CCCCN1CCN(C(=O)N2CCcCc2)C1CO)CC,31,0,32,,<eos>,eos
1 15 15 5 15 6 5 13 19 6 15 6 15 6 15 5 13 19 6 23 8 23 23 23 23 5 14 6 23 23 8 2 2 8 2 2 2 2 8 2 2 2 2 2 2 23 8 2 2 2 2 2 2 27 9 18 24 8 17 0 4 19 6 2 27 4 16 12 16 22 3 19 7 26 3 10 21 18 25 17 23 5 3 23 16 14 2 21 18 19 10 22 15 20 19 10 9 22 11 5 7 28 9 10 12 25 16 25 8 21 22 24 10 2 16 6 23 4 13 11,<bos> C C ( C ) ( = O ) C ) C ) C ( = O ) c 1 c c c c ( B ) c c 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> c 1 <eos> <eos> <eos> <eos> <eos> <eos> r 2 N l 1 H <pad> # O ) <eos> r # F 5 F ] <unk> O - o <unk> 3 [ N n H c ( <unk> c F B <eos> [ N O 3 ] C S O 3 2 ] 4 ( - s 2 3 5 n F n 1 [ ] l 3 <eos> F ) c # = 4,15 15 5 15 6 5 13 19 6 15 6 15 6 15 5 13 19 6 23 8 23 23 23 23 5 14 6 23 23 8,CC(C)(=O)C)C)C(=O)c1cccc(B)cc1,30,0,31,,<eos>,eos
1 15 23 8 23 25 23 5 7 23 9 25 23 5 23 5 15 6 15 16 6 16 6 23 8 23 6 23 23 17 23 25 23 23 10 23 10 6 23 10 8 23 9 8 6 25 2 2 2 15 8 2 2 28 16 24 28 22 4 15 12 11 28 4 17 2 5 13 12 19 17 4 6 24 15 14 18 17 7 15 10 11 10 20 3 6 15 4 10 11 21 10 28 20 0 28 10 19 24 20 13 19 2 6 12 16 22 14 18 8 6 19 3 5 8 4 5 0 16 7,<bos> C c 1 c n c ( - c 2 n c ( c ( C ) C F ) F ) c 1 c ) c c H c n c c 3 c 3 ) c 3 1 c 2 1 ) n <eos> <eos> <eos> C 1 <eos> <eos> s F l s ] # C 5 4 s # H <eos> ( = 5 O H # ) l C B N H - C 3 4 3 S <unk> ) C # 3 4 [ 3 s S <pad> s 3 O l S = O <eos> ) 5 F ] B N 1 ) O <unk> ( 1 # ( <pad> F -,15 23 8 23 25 23 5 7 23 9 25 23 5 23 5 15 6 15 16 6 16 6 23 8 23 6 23 23 17 23 25 23 23 10 23 10 6 23 10 8 23 9 8 6 25,Cc1cnc(-c2nc(c(C)CF)F)c1c)ccHcncc3c3)c31c21)n,45,0,46,,<eos>,eos
1 15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 15 5 13 19 6 5 13 19 6 15 9 15 23 15 15 23 15 15 15 9 6 23 6 23 2 9 8 2 2 23 2 2 2 8 15 2 8 4 24 8 19 7 21 23 0 10 26 16 13 23 12 28 13 3 28 12 8 11 15 23 19 6 26 8 11 27 19 24 18 24 4 11 21 15 23 6 20 4 0 19 27 11 12 5 3 16 20 23 3 0 20 14 19 2 0 25 2 13 15 25 10 12 26,<bos> C S ( = O ) ( = O ) c 1 c c c ( C ( = O ) ( = O ) C 2 C c C C c C C C 2 ) c ) c <eos> 2 1 <eos> <eos> c <eos> <eos> <eos> 1 C <eos> 1 # l 1 O - [ c <pad> 3 o F = c 5 s = <unk> s 5 1 4 C c O ) o 1 4 r O l N l # 4 [ C c ) S # <pad> O r 4 5 ( <unk> F S c <unk> <pad> S B O <eos> <pad> n <eos> = C n 3 5 o,15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 15 5 13 19 6 5 13 19 6 15 9 15 23 15 15 23 15 15 15 9 6 23 6 23,CS(=O)(=O)c1ccc(C(=O)(=O)C2CcCCcCCC2)c)c,40,0,41,,<eos>,eos
1 15 15 5 15 15 6 15 15 15 15 18 20 23 8 23 23 23 5 14 24 6 23 23 8 6 23 8 23 23 23 23 23 8 2 2 8 2 8 2 2 8 2 2 2 2 8 2 8 2 2 8 2 27 22 19 27 26 14 15 5 27 5 13 18 4 6 16 3 19 18 19 13 10 7 27 16 7 6 3 25 17 22 28 19 7 23 21 11 25 7 22 24 27 16 25 18 25 9 18 7 19 27 16 7 9 24 0 21 25 19 14 15 12 14 5 9 18 3 27,<bos> C C ( C C ) C C C C N S c 1 c c c ( B l ) c c 1 ) c 1 c c c c c 1 <eos> <eos> 1 <eos> 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> 1 <eos> 1 <eos> <eos> 1 <eos> r ] O r o B C ( r ( = N # ) F <unk> O N O = 3 - r F - ) <unk> n H ] s O - c [ 4 n - ] l r F n N n 2 N - O r F - 2 l <pad> [ n O B C 5 B ( 2 N <unk> r,15 15 5 15 15 6 15 15 15 15 18 20 23 8 23 23 23 5 14 24 6 23 23 8 6 23 8 23 23 23 23 23 8,CC(CC)CCCCNSc1ccc(Bl)cc1)c1ccccc1,33,0,34,,<eos>,eos
