token_ids,effective_token_ids,raw_smiles,raw_length,first_pad_position
19 19 19 17 21 30 2 19 2 16 25 3 25 3 19 19 19 19 19 2 32 32 32 2 32 32 32 32 32 32 32 32 32 32 32 32 3 19 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 19 17 21 30 2 19 2 16 25 3 25 3 19 19 19 19 19 2 32 32 32 2 32 32 32 32 32 32 32 32 32 32 32 32 3 19 8,CCC@H](C(=O)O)CCCCC(ccc(cccccccccccc)C1,39,39
19 19 2 19 3 16 19 3 19 19 19 19 25 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 3 32 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 3 16 19 3 19 19 19 19 25 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 3 32 32 8,CC(C)=C)CCCCOcccccccccccccccc)cc1,33,33
19 19 2 19 3 19 19 2 19 19 32 32 32 32 32 32 32 32 32 32 32 32 24 19 32 3 19 19 19 19 3 32 19 32 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 3 19 19 2 19 19 32 32 32 32 32 32 32 32 32 32 32 32 24 19 32 3 19 19 19 19 3 32 19 32 19 19 19,CC(C)CC(CCccccccccccccNCc)CCCC)cCcCCC,37,37
19 16 19 2 16 19 19 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 19 3 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 16 19 2 16 19 19 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 19 3 19 19 19 19,C=C(=CCCcccccccccccccccccC)CCCC,31,31
19 32 8 32 32 32 32 9 32 32 32 8 2 19 19 19 19 19 32 32 32 2 2 2 19 19 19 25 3 19 2 3 3 3 19 32 30 32 19 3 25 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 32 8 32 32 32 32 9 32 32 32 8 2 19 19 19 19 19 32 32 32 2 2 2 19 19 19 25 3 19 2 3 3 3 19 32 30 32 19 3 25 3,Cc1cccc2ccc1(CCCCCccc(((CCCO)C()))Cc]cC)O),42,42
19 19 19 2 19 19 19 19 2 16 25 3 24 3 19 2 16 25 3 32 8 32 32 32 32 32 32 2 24 32 19 19 32 32 32 32 3 32 32 8 32 19 20 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 19 2 19 19 19 19 2 16 25 3 24 3 19 2 16 25 3 32 8 32 32 32 32 32 32 2 24 32 19 19 32 32 32 32 3 32 32 8 32 19 20 8,CCC(CCCC(=O)N)C(=O)c1cccccc(NcCCcccc)cc1cCF1,44,44
19 19 2 19 2 16 25 3 19 8 8 19 32 32 2 3 32 32 32 32 32 3 32 32 32 32 32 32 32 32 32 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 2 16 25 3 19 8 8 19 32 32 2 3 32 32 32 32 32 3 32 32 32 32 32 32 32 32 32 32,CC(C(=O)C11Ccc()ccccc)cccccccccc,32,32
25 16 19 2 25 19 8 8 32 32 32 32 9 32 32 32 32 2 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 9 32 32 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25 16 19 2 25 19 8 8 32 32 32 32 9 32 32 32 32 2 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 9 32 32 32,O=C(OC11cccc2cccc(cccccccccccccccc2ccc,38,38
19 19 2 19 3 28 19 32 8 19 19 24 3 7 19 19 3 19 19 32 2 19 19 32 32 32 21 3 32 2 32 32 3 3 32 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 3 28 19 32 8 19 19 24 3 7 19 19 3 19 19 32 2 19 19 32 32 32 21 3 32 2 32 32 3 3 32 32,CC(C)[Cc1CCN)/CC)CCc(CCcccH)c(cc))cc,36,36
19 19 2 19 32 8 32 35 32 32 9 32 32 32 32 10 32 32 32 32 32 3 32 32 32 3 32 32 32 32 32 32 32 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 32 8 32 35 32 32 9 32 32 32 32 10 32 32 32 32 32 3 32 32 32 3 32 32 32 32 32 32 32 9,CC(Cc1cncc2cccc3ccccc)ccc)ccccccc2,34,34
