sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
36,Oc1ccccc1CNc1ncc(C)cc1Cl,24,0,25,,<eos>,eos,<bos> O c 1 c c c c c 1 C N c 1 n c c ( C ) c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 23 8 23 23 23 23 23 8 15 18 23 8 25 23 23 5 15 6 23 23 8 15 24,l,c1Cl,0,0,,0,1,0,Cc1cnc(NCc2ccccc2O)c(Cl)c1,True,True,1,True,,248.71,3.361,45.15,2.0,3.0,3.0,0.8756,2.0231,True,0.8401,Strong candidate,True
37,O=C(Nc1cc(-c2ccco2)nc2ccccc12)N(Cc1ccccn1)C1CC1,47,0,48,,<eos>,eos,<bos> O = C ( N c 1 c c ( - c 2 c c c o 2 ) n c 2 c c c c c 1 2 ) N ( C c 1 c c c c n 1 ) C 1 C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 18 23 8 23 23 5 7 23 9 23 23 23 26 9 6 25 23 9 23 23 23 23 23 8 9 6 18 5 15 23 8 23 23 23 23 25 8 6 15 8 15 15 8,1,1CC1,0,0,,0,2,0,O=C(Nc1cc(-c2ccco2)nc2ccccc12)N(Cc1ccccn1)C1CC1,True,True,1,True,,384.44,5.086,71.26,1.0,4.0,5.0,0.5204,2.3734,False,0.6029,Strong candidate,True
38,Nc1nn(Cc2ccc3c(c2)CCCC3)c(=O)[nH]c1=O,37,0,38,,<eos>,eos,<bos> N c 1 n n ( C c 2 c c c 3 c ( c 2 ) C C C C 3 ) c ( = O ) [ n H ] c 1 = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 23 8 25 25 5 15 23 9 23 23 23 10 23 5 23 9 6 15 15 15 15 10 6 23 5 13 19 6 21 25 17 22 23 8 13 19,O,c1=O,0,0,,0,2,1,Nc1nn(Cc2ccc3c(c2)CCCC3)c(=O)[nH]c1=O,True,True,1,True,,272.31,0.441,93.77,2.0,4.0,2.0,0.8292,2.4746,True,0.9361,Strong candidate,True
39,CC(C)(C)NC(=O)C1CCN(C(=O)c2ccc3c(c2)CCC3)CC1,44,0,45,,<eos>,eos,<bos> C C ( C ) ( C ) N C ( = O ) C 1 C C N ( C ( = O ) c 2 c c c 3 c ( c 2 ) C C C 3 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 6 5 15 6 18 15 5 13 19 6 15 8 15 15 18 5 15 5 13 19 6 23 9 23 23 23 10 23 5 23 9 6 15 15 15 10 6 15 15 8,1,)CC1,0,0,,0,2,0,CC(C)(C)NC(=O)C1CCN(C(=O)c2ccc3c(c2)CCC3)CC1,True,True,1,True,,328.46,2.942,49.41,1.0,2.0,2.0,0.9073,2.0747,True,0.8795,Strong candidate,True
40,NC(C)C(=O)CCC(=O)Nc1ccccc1,26,0,27,,<eos>,eos,<bos> N C ( C ) C ( = O ) C C C ( = O ) N c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 15 5 15 6 15 5 13 19 6 15 15 15 5 13 19 6 18 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,CC(N)C(=O)CCC(=O)Nc1ccccc1,True,True,1,True,,220.27,1.322,72.19,2.0,3.0,5.0,0.7857,2.2305,True,0.915,Strong candidate,True
41,CCN(C)C(=O)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,40,0,41,,<eos>,eos,<bos> C C N ( C ) C ( = O ) N 1 C C N ( C ( = O ) c 2 c c c ( C l ) c c 2 C l ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 18 5 15 6 15 5 13 19 6 18 8 15 15 18 5 15 5 13 19 6 23 9 23 23 23 5 15 24 6 23 23 9 15 24 6 15 15 8,1,)CC1,0,0,,0,2,0,CCN(C)C(=O)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,True,True,1,True,,344.24,2.823,43.86,0.0,2.0,2.0,0.8281,2.0691,True,0.8684,Strong candidate,True
42,CCCN(CC)C(=O)CNC(=O)c1ccc(Cl)cc1,32,0,33,,<eos>,eos,<bos> C C C N ( C C ) C ( = O ) C N C ( = O ) c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 15 18 5 15 15 6 15 5 13 19 6 15 18 15 5 13 19 6 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,1,0,CCCN(CC)C(=O)CNC(=O)c1ccc(Cl)cc1,True,True,1,True,,282.77,2.328,49.41,1.0,2.0,6.0,0.8705,1.7974,True,0.8369,Strong candidate,True
43,O=C(NCC1CC1)N1CCC(c2ncccn2)CC1=O)NC1CCCC1,41,0,42,,<eos>,eos,<bos> O = C ( N C C 1 C C 1 ) N 1 C C C ( c 2 n c c c n 2 ) C C 1 = O ) N C 1 C C C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 18 15 15 8 15 15 8 6 18 8 15 15 15 5 23 9 25 23 23 23 25 9 6 15 15 8 13 19 6 18 15 8 15 15 15 15 8,1,CCC1,0,0,,0,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
44,Cc1ccc2nc(CCN3CCOCC3)nc(-c3ccccn2)n1,36,0,37,,<eos>,eos,<bos> C c 1 c c c 2 n c ( C C N 3 C C O C C 3 ) n c ( - c 3 c c c c n 2 ) n 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 23 9 25 23 5 15 15 18 10 15 15 19 15 15 10 6 25 23 5 7 23 10 23 23 23 23 25 9 6 25 8,1,2)n1,0,0,3,1,1,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
45,Cc1ncc(C)cc1C(=O)NCc1ccccc1,27,0,28,,<eos>,eos,<bos> C c 1 n c c ( C ) c c 1 C ( = O ) N C c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 25 23 23 5 15 6 23 23 8 15 5 13 19 6 18 15 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,Cc1cnc(C)c(C(=O)NCc2ccccc2)c1,True,True,1,True,,240.31,2.628,41.99,1.0,2.0,3.0,0.8957,1.6991,True,0.8779,Strong candidate,True
46,COCc1ccc2c(c1-c1nc(-c3ccccc3)nc(N3CCOCC3)nc2c1,46,0,47,,<eos>,eos,<bos> C O C c 1 c c c 2 c ( c 1 - c 1 n c ( - c 3 c c c c c 3 ) n c ( N 3 C C O C C 3 ) n c 2 c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 15 23 8 23 23 23 9 23 5 23 8 7 23 8 25 23 5 7 23 10 23 23 23 23 23 10 6 25 23 5 18 10 15 15 19 15 15 10 6 25 23 9 23 8,1,c2c1,1,0,,0,2,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
47,CCNC(=O)c1ccc(-n2nc3ccccc3[nH]2)c(=O)[nH]1,42,0,43,,<eos>,eos,<bos> C C N C ( = O ) c 1 c c c ( - n 2 n c 3 c c c c c 3 [ n H ] 2 ) c ( = O ) [ n H ] 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 18 15 5 13 19 6 23 8 23 23 23 5 7 25 9 25 23 10 23 23 23 23 23 10 21 25 17 22 9 6 23 5 13 19 6 21 25 17 22 8,1,nH]1,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
48,Cc1cc(F)cc(-c2nc3c(nc4cccnc34)CC(=O)N(C)C2)c1,45,0,46,,<eos>,eos,<bos> C c 1 c c ( F ) c c ( - c 2 n c 3 c ( n c 4 c c c n c 3 4 ) C C ( = O ) N ( C ) C 2 ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 5 16 6 23 23 5 7 23 9 25 23 10 23 5 25 23 11 23 23 23 25 23 10 11 6 15 15 5 13 19 6 18 5 15 6 15 9 6 23 8,1,2)c1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
49,CC(=O)N1CCN(C(=O)c2ccc(CN3CCCCC3)CC2)c(C)c1,43,0,44,,<eos>,eos,<bos> C C ( = O ) N 1 C C N ( C ( = O ) c 2 c c c ( C N 3 C C C C C 3 ) C C 2 ) c ( C ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 13 19 6 18 8 15 15 18 5 15 5 13 19 6 23 9 23 23 23 5 15 18 10 15 15 15 15 15 10 6 15 15 9 6 23 5 15 6 23 8,1,C)c1,0,0,,0,2,0,CC(=O)N1C=C(C)N(C(=O)C2=CC=C(CN3CCCCC3)CC2)CC1,True,True,1,True,,343.47,2.671,43.86,0.0,3.0,3.0,0.7913,3.3114,True,0.8833,Strong candidate,True
50,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(Cl)cc3)CC2)c(C)c1,47,0,48,,<eos>,eos,<bos> C O c 1 c c c ( C ( = O ) N 2 C C N ( C ( = O ) c 3 c c c ( C l ) c c 3 ) C C 2 ) c ( C ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 23 23 5 15 5 13 19 6 18 9 15 15 18 5 15 5 13 19 6 23 10 23 23 23 5 15 24 6 23 23 10 6 15 15 9 6 23 5 15 6 23 8,1,C)c1,0,0,,0,3,0,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(Cl)cc3)CC2)c(C)c1,True,True,1,True,,372.85,3.255,49.85,0.0,3.0,3.0,0.8305,1.7817,True,0.8338,Strong candidate,True
51,CC(CNC(=O)CCCOc1ccccc1F,23,0,24,,<eos>,eos,<bos> C C ( C N C ( = O ) C C C O c 1 c c c c c 1 F <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 18 15 5 13 19 6 15 15 15 19 23 8 23 23 23 23 23 8 16,F,cc1F,1,0,,0,2,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
52,O=C(NC1CCN(C(=O)Nc2ccc(Cl)cc2)CC1)NC1CCCC1,42,0,43,,<eos>,eos,<bos> O = C ( N C 1 C C N ( C ( = O ) N c 2 c c c ( C l ) c c 2 ) C C 1 ) N C 1 C C C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 18 15 8 15 15 18 5 15 5 13 19 6 18 23 9 23 23 23 5 15 24 6 23 23 9 6 15 15 8 6 18 15 8 15 15 15 15 8,1,CCC1,0,0,,0,3,0,O=C(NC1CCCC1)NC1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,True,True,1,True,,364.88,3.578,73.47,3.0,2.0,3.0,0.7665,1.9876,True,0.8373,Strong candidate,True
53,Cn1cnc2ccccc2c1NC(=O)c1ccccc1,29,0,30,,<eos>,eos,<bos> C n 1 c n c 2 c c c c c 2 c 1 N C ( = O ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 25 8 23 25 23 9 23 23 23 23 23 9 23 8 18 15 5 13 19 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
54,O=C(NC(Cc1ccc2c(c1)OCO2)c1ccc2c(c1)C(=O)N2CCCCC2,48,0,49,,<eos>,eos,<bos> O = C ( N C ( C c 1 c c c 2 c ( c 1 ) O C O 2 ) c 1 c c c 2 c ( c 1 ) C ( = O ) N 2 C C C C C 2 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 18 15 5 15 23 8 23 23 23 9 23 5 23 8 6 19 15 19 9 6 23 8 23 23 23 9 23 5 23 8 6 15 5 13 19 6 18 9 15 15 15 15 15 9,2,CCC2,1,0,2,1,3,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
55,Cn1nccc1-c1cccc(NC(=O)c2cc3c(cnn3C)CC2)c1,41,0,42,,<eos>,eos,<bos> C n 1 n c c c 1 - c 1 c c c c ( N C ( = O ) c 2 c c 3 c ( c n n 3 C ) C C 2 ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 25 8 25 23 23 23 8 7 23 8 23 23 23 23 5 18 15 5 13 19 6 23 9 23 23 10 23 5 23 25 25 10 15 6 15 15 9 6 23 8,1,2)c1,0,0,,0,2,0,Cn1nccc1-c1cccc(NC(=O)C2=Cc3c(cnn3C)CC2)c1,True,True,1,True,,333.4,2.789,64.74,1.0,3.0,3.0,0.8014,2.8614,True,0.8572,Strong candidate,True
56,CNC(=O)C1CCN(C(=O)NCc2cc(C(F)(F)F)nc3C)c(C)nn12,47,0,48,,<eos>,eos,<bos> C N C ( = O ) C 1 C C N ( C ( = O ) N C c 2 c c ( C ( F ) ( F ) F ) n c 3 C ) c ( C ) n n 1 2 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 15 5 13 19 6 15 8 15 15 18 5 15 5 13 19 6 18 15 23 9 23 23 5 15 5 16 6 5 16 6 16 6 25 23 10 15 6 23 5 15 6 25 25 8 9,2,nn12,0,0,3,1,3,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
57,CNC1CCc2cc(NCc3ccccc3C(=O)N4CCOCC3)ccc21,40,0,41,,<eos>,eos,<bos> C N C 1 C C c 2 c c ( N C c 3 c c c c c 3 C ( = O ) N 4 C C O C C 3 ) c c c 2 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 15 8 15 15 23 9 23 23 5 18 15 23 10 23 23 23 23 23 10 15 5 13 19 6 18 11 15 15 19 15 15 10 6 23 23 23 9 8,1,cc21,0,0,3 4,2,2,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
58,CC(C)(C)Nc1ccc(NC(=O)c2ccc(Cl)cc2)nc1C,38,0,39,,<eos>,eos,<bos> C C ( C ) ( C ) N c 1 c c c ( N C ( = O ) c 2 c c c ( C l ) c c 2 ) n c 1 C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 6 5 15 6 18 23 8 23 23 23 5 18 15 5 13 19 6 23 9 23 23 23 5 15 24 6 23 23 9 6 25 23 8 15,C,nc1C,0,0,,0,2,0,Cc1nc(NC(=O)c2ccc(Cl)cc2)ccc1NC(C)(C)C,True,True,1,True,,317.82,4.506,54.02,2.0,3.0,3.0,0.8756,2.1109,True,0.8351,Strong candidate,True
59,CC(C)N(CC)C(=O)NCCc1ccc(Cl)cc1,30,0,31,,<eos>,eos,<bos> C C ( C ) N ( C C ) C ( = O ) N C C c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 6 18 5 15 15 6 15 5 13 19 6 18 15 15 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,1,0,CCN(C(=O)NCCc1ccc(Cl)cc1)C(C)C,True,True,1,True,,268.79,3.322,32.34,1.0,1.0,5.0,0.873,1.9157,True,0.8197,Strong candidate,True
60,CCNC(=O)N1CCN(C(=O)CC2CCCCC2)CC1,32,0,33,,<eos>,eos,<bos> C C N C ( = O ) N 1 C C N ( C ( = O ) C C 2 C C C C C 2 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 18 15 5 13 19 6 18 8 15 15 18 5 15 5 13 19 6 15 15 9 15 15 15 15 15 9 6 15 15 8,1,)CC1,0,0,,0,2,0,CCNC(=O)N1CCN(C(=O)CC2CCCCC2)CC1,True,True,1,True,,281.4,1.83,52.65,1.0,2.0,3.0,0.8578,2.0242,True,0.8876,Strong candidate,True
61,CC(C)Cn1ncc2c(Cl)cccc2c1=O,26,0,27,,<eos>,eos,<bos> C C ( C ) C n 1 n c c 2 c ( C l ) c c c c 2 c 1 = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 6 15 25 8 25 23 23 9 23 5 15 24 6 23 23 23 23 9 23 8 13 19,O,c1=O,0,0,,0,1,0,CC(C)Cn1ncc2c(Cl)cccc2c1=O,True,True,1,True,,236.7,2.706,34.89,0.0,2.0,2.0,0.8037,2.1169,True,0.865,Strong candidate,True
62,CCc1ccc(C2CCN(c3nc4ccccc4[nH]3)CC2)c(=O)[nH]1,45,0,46,,<eos>,eos,<bos> C C c 1 c c c ( C 2 C C N ( c 3 n c 4 c c c c c 4 [ n H ] 3 ) C C 2 ) c ( = O ) [ n H ] 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 23 8 23 23 23 5 15 9 15 15 18 5 23 10 25 23 11 23 23 23 23 23 11 21 25 17 22 10 6 15 15 9 6 23 5 13 19 6 21 25 17 22 8,1,nH]1,0,0,,0,2,1,CCc1ccc(C2CCN(c3nc4ccccc4[nH]3)CC2)c(=O)[nH]1,True,True,1,True,,322.41,3.198,64.78,2.0,3.0,3.0,0.7781,2.5286,True,0.8289,Strong candidate,True
63,CC1(C)CC1NC(=O)C1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,44,0,45,,<eos>,eos,<bos> C C 1 ( C ) C C 1 N C ( = O ) C 1 C C N ( C ( = O ) c 2 c c c ( C l ) c c 2 C l ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 8 5 15 6 15 15 8 18 15 5 13 19 6 15 8 15 15 18 5 15 5 13 19 6 23 9 23 23 23 5 15 24 6 23 23 9 15 24 6 15 15 8,1,)CC1,0,0,,0,2,0,CC1(C)CC1NC(=O)C1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,True,True,1,True,,369.29,3.76,49.41,1.0,2.0,3.0,0.8821,2.6088,True,0.821,Strong candidate,True
64,CN1CCCCN(c2cccc(-c3ccccc3)c2C)CC1,33,0,34,,<eos>,eos,<bos> C N 1 C C C C N ( c 2 c c c c ( - c 3 c c c c c 3 ) c 2 C ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 8 15 15 15 15 18 5 23 9 23 23 23 23 5 7 23 10 23 23 23 23 23 10 6 23 9 15 6 15 15 8,1,)CC1,0,0,,0,2,0,Cc1c(-c2ccccc2)cccc1N1CCCCN(C)CC1,True,True,1,True,,294.44,4.194,6.48,0.0,2.0,2.0,0.819,1.8206,True,0.7947,Strong candidate,True
65,C=CCC(C)N1CCN(C(=O)C2CCCC2)CC1,30,0,31,,<eos>,eos,<bos> C = C C C ( C ) N 1 C C N ( C ( = O ) C 2 C C C C 2 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 13 15 15 15 5 15 6 18 8 15 15 18 5 15 5 13 19 6 15 9 15 15 15 15 9 6 15 15 8,1,)CC1,0,0,,0,2,0,C=CCC(C)N1CCN(C(=O)C2CCCC2)CC1,True,True,1,True,,250.39,2.285,23.55,0.0,2.0,4.0,0.7147,2.758,True,0.8526,Strong candidate,True
66,NC(=O)c1nn(-c2ccccc2)c2ccccc2c1=O)c1ccccc1,42,0,43,,<eos>,eos,<bos> N C ( = O ) c 1 n n ( - c 2 c c c c c 2 ) c 2 c c c c c 2 c 1 = O ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 15 5 13 19 6 23 8 25 25 5 7 23 9 23 23 23 23 23 9 6 23 9 23 23 23 23 23 9 23 8 13 19 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
67,O=C(NC1CC1)C1CCCN(C(=O)c2ccc3c(c2)CCC3)CC1,42,0,43,,<eos>,eos,<bos> O = C ( N C 1 C C 1 ) C 1 C C C N ( C ( = O ) c 2 c c c 3 c ( c 2 ) C C C 3 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 18 15 8 15 15 8 6 15 8 15 15 15 18 5 15 5 13 19 6 23 9 23 23 23 10 23 5 23 9 6 15 15 15 10 6 15 15 8,1,)CC1,0,0,,0,2,0,O=C(NC1CC1)C1CCCN(C(=O)c2ccc3c(c2)CCC3)CC1,True,True,1,True,,326.44,2.696,49.41,1.0,2.0,3.0,0.9283,2.426,True,0.8825,Strong candidate,True
68,O=C1Nc2cc(Cl)ccc2c(=O)n1CC(=O)N1CCCC(C(N)=O)C1,46,0,47,,<eos>,eos,<bos> O = C 1 N c 2 c c ( C l ) c c c 2 c ( = O ) n 1 C C ( = O ) N 1 C C C C ( C ( N ) = O ) C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 8 18 23 9 23 23 5 15 24 6 23 23 23 9 23 5 13 19 6 25 8 15 15 5 13 19 6 18 8 15 15 15 15 5 15 5 18 6 13 19 6 15 8,1,O)C1,0,0,,0,2,0,NC(=O)C1CCCN(C(=O)Cn2c(=O)[nH]c3cc(Cl)ccc3c2=O)C1,True,True,1,True,,364.79,0.067,118.26,2.0,4.0,3.0,0.8004,2.7167,True,0.9321,Strong candidate,True
69,NC(=O)C1CCN(C(=O)c2ccccc2Cl)CC1,31,0,32,,<eos>,eos,<bos> N C ( = O ) C 1 C C N ( C ( = O ) c 2 c c c c c 2 C l ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 15 5 13 19 6 15 8 15 15 18 5 15 5 13 19 6 23 9 23 23 23 23 23 9 15 24 6 15 15 8,1,)CC1,0,0,,0,2,0,NC(=O)C1CCN(C(=O)c2ccccc2Cl)CC1,True,True,1,True,,266.73,1.677,63.4,1.0,2.0,2.0,0.8851,1.7058,True,0.9089,Strong candidate,True
70,CSS(=O)(=O)NCCCc1ccccc1Cl,25,0,26,,<eos>,eos,<bos> C S S ( = O ) ( = O ) N C C C c 1 c c c c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 20 20 5 13 19 6 5 13 19 6 18 15 15 15 23 8 23 23 23 23 23 8 15 24,l,c1Cl,0,0,,0,1,0,CSS(=O)(=O)NCCCc1ccccc1Cl,True,True,1,True,,279.81,2.47,46.17,1.0,3.0,6.0,0.6427,2.4915,True,0.725,Strong candidate,True
71,OCCCn1nc(-c2ccccc2)ccc1NC(=O)c1ccccc1,37,0,38,,<eos>,eos,<bos> O C C C n 1 n c ( - c 2 c c c c c 2 ) c c c 1 N C ( = O ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 15 15 15 25 8 25 23 5 7 23 9 23 23 23 23 23 9 6 23 23 23 8 18 15 5 13 19 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
