token_ids,raw_tokens,effective_token_ids,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason
1 19 13 15 5 15 18 5 23 5 23 15 3 9 23 23 23 23 21 21 23 17 22 5 6 18 15 6 23 8 23 23 23 23 5 15 5 15 23 5 19 6 15 23 8 23 19 6 23 8 23 23 6 23 23 6 2 23 5 3 6 2 6 2 15 2 15 3 2 22 9 15 2 13 15 6 19 15 8 5 15 15 3 19 6 5 19 6 15 15 2 15 3 9 17 22 15 9 2 19 8 2 4 28 3 17 22 13 14 12 5 4 25 17 13 22 20 17 7 6,<bos> O = C ( C N ( c ( c C <unk> 2 c c c c [ [ c H ] ( ) N C ) c 1 c c c c ( C ( C c ( O ) C c 1 c O ) c 1 c c ) c c ) <eos> c ( <unk> ) <eos> ) <eos> C <eos> C <unk> <eos> ] 2 C <eos> = C ) O C 1 ( C C <unk> O ) ( O ) C C <eos> C <unk> 2 H ] C 2 <eos> O 1 <eos> # s <unk> H ] = B 5 ( # n H = ] S H - ),19 13 15 5 15 18 5 23 5 23 15 3 9 23 23 23 23 21 21 23 17 22 5 6 18 15 6 23 8 23 23 23 23 5 15 5 15 23 5 19 6 15 23 8 23 19 6 23 8 23 23 6 23 23 6,O=C(CN(c(cC2cccc[[cH]()NC)c1cccc(C(Cc(O)Cc1cO)c1cc)cc),54,0,56,,<eos>,eos
1 15 15 5 15 6 5 15 6 13 19 6 15 5 13 19 6 23 8 23 23 23 5 15 6 23 23 8 2 15 2 23 15 8 2 2 15 2 15 2 8 2 2 18 6 2 5 15 9 6 19 23 16 15 16 15 23 19 23 19 6 15 2 15 3 15 8 15 8 2 19 6 19 15 2 15 5 6 6 21 15 3 3 22 6 5 15 6 15 21 15 8 3 22 9 8 15 2 2 19 8 2 26 19 28 9 12 8 5 12 2 26 18 17 9 21 25 7 25 4,<bos> C C ( C ) ( C ) = O ) C ( = O ) c 1 c c c ( C ) c c 1 <eos> C <eos> c C 1 <eos> <eos> C <eos> C <eos> 1 <eos> <eos> N ) <eos> ( C 2 ) O c F C F C c O c O ) C <eos> C <unk> C 1 C 1 <eos> O ) O C <eos> C ( ) ) [ C <unk> <unk> ] ) ( C ) C [ C 1 <unk> ] 2 1 C <eos> <eos> O 1 <eos> o O s 2 5 1 ( 5 <eos> o N H 2 [ n - n #,15 15 5 15 6 5 15 6 13 19 6 15 5 13 19 6 23 8 23 23 23 5 15 6 23 23 8,CC(C)(C)=O)C(=O)c1ccc(C)cc1,27,0,28,,<eos>,eos
1 15 24 23 8 23 23 5 15 6 23 9 23 5 23 10 23 23 25 23 5 15 23 15 15 10 13 9 6 2 8 8 2 23 23 8 2 2 2 8 2 19 2 6 23 8 15 6 2 8 15 23 2 23 15 23 2 23 2 23 2 23 8 2 2 15 8 19 8 2 2 6 2 15 19 3 19 15 6 15 15 6 15 15 6 5 15 19 15 15 2 15 3 9 19 6 15 8 2 19 8 2 18 20 15 26 18 28 4 17 2 24 22 6 22 28 14 8 24 22,<bos> C l c 1 c c ( C ) c 2 c ( c 3 c c n c ( C c C C 3 = 2 ) <eos> 1 1 <eos> c c 1 <eos> <eos> <eos> 1 <eos> O <eos> ) c 1 C ) <eos> 1 C c <eos> c C c <eos> c <eos> c <eos> c 1 <eos> <eos> C 1 O 1 <eos> <eos> ) <eos> C O <unk> O C ) C C ) C C ) ( C O C C <eos> C <unk> 2 O ) C 1 <eos> O 1 <eos> N S C o N s # H <eos> l ] ) ] s B 1 l ],15 24 23 8 23 23 5 15 6 23 9 23 5 23 10 23 23 25 23 5 15 23 15 15 10 13 9 6,Clc1cc(C)c2c(c3ccnc(CcCC3=2),28,0,29,,<eos>,eos
1 15 19 23 8 23 23 23 5 15 23 9 23 8 15 23 5 15 23 10 23 9 23 23 23 10 6 23 5 13 19 6 23 10 17 23 23 23 23 8 2 8 2 15 6 2 23 5 10 23 15 23 8 2 6 23 23 2 2 9 6 23 9 2 15 9 2 3 8 2 19 2 15 19 15 3 19 22 19 15 19 21 15 3 6 5 9 2 2 22 2 8 3 21 18 3 3 22 2 19 8 2 19 2 3 13 2 9 17 2 27 25 21 18 5 27 0 12 3 24,<bos> C O c 1 c c c ( C c 2 c 1 C c ( C c 3 c 2 c c c 3 ) c ( = O ) c 3 H c c c c 1 <eos> 1 <eos> C ) <eos> c ( 3 c C c 1 <eos> ) c c <eos> <eos> 2 ) c 2 <eos> C 2 <eos> <unk> 1 <eos> O <eos> C O C <unk> O ] O C O [ C <unk> ) ( 2 <eos> <eos> ] <eos> 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> O <eos> <unk> = <eos> 2 H <eos> r n [ N ( r <pad> 5 <unk> l,15 19 23 8 23 23 23 5 15 23 9 23 8 15 23 5 15 23 10 23 9 23 23 23 10 6 23 5 13 19 6 23 10 17 23 23 23 23 8,COc1ccc(Cc2c1Cc(Cc3c2ccc3)c(=O)c3Hcccc1,39,0,40,,<eos>,eos
1 15 23 8 23 23 5 7 23 9 23 23 5 23 5 15 19 6 7 23 10 23 23 23 5 17 22 23 5 23 22 23 11 23 11 6 23 25 9 23 25 25 21 9 5 15 6 22 8 2 6 25 21 3 17 22 6 2 9 9 6 21 2 2 3 22 2 15 8 2 19 15 21 15 3 15 5 19 6 15 15 6 3 22 6 22 13 2 6 8 2 10 3 19 2 3 19 22 2 19 8 2 27 9 28 16 25 13 10 21 5 6 2 26 24 3 16 12 20 26,<bos> C c 1 c c ( - c 2 c c ( c ( C O ) - c 3 c c c ( H ] c ( c ] c 4 c 4 ) c n 2 c n n [ 2 ( C ) ] 1 <eos> ) n [ <unk> H ] ) <eos> 2 2 ) [ <eos> <eos> <unk> ] <eos> C 1 <eos> O C [ C <unk> C ( O ) C C ) <unk> ] ) ] = <eos> ) 1 <eos> 3 <unk> O <eos> <unk> O ] <eos> O 1 <eos> r 2 s F n = 3 [ ( ) <eos> o l <unk> F 5 S o,15 23 8 23 23 5 7 23 9 23 23 5 23 5 15 19 6 7 23 10 23 23 23 5 17 22 23 5 23 22 23 11 23 11 6 23 25 9 23 25 25 21 9 5 15 6 22 8,Cc1cc(-c2cc(c(CO)-c3ccc(H]c(c]c4c4)cn2cnn[2(C)]1,48,0,49,,<eos>,eos
1 15 23 8 23 23 23 23 5 18 15 5 13 19 6 18 15 5 15 6 15 5 13 19 6 23 9 23 23 23 28 9 9 6 23 23 8 2 2 2 2 8 2 2 8 2 2 8 2 2 6 23 15 23 23 23 8 2 2 15 6 23 15 6 3 2 15 23 23 2 2 5 19 19 2 15 5 15 6 21 15 3 3 22 22 5 15 6 15 8 2 8 3 21 9 8 15 2 2 19 8 2 4 9 0 24 3 14 23 17 25 15 9 28 0 25 2 12 9 24,<bos> C c 1 c c c c ( N C ( = O ) N C ( C ) C ( = O ) c 2 c c c s 2 2 ) c c 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> 1 <eos> <eos> 1 <eos> <eos> ) c C c c c 1 <eos> <eos> C ) c C ) <unk> <eos> C c c <eos> <eos> ( O O <eos> C ( C ) [ C <unk> <unk> ] ] ( C ) C 1 <eos> 1 <unk> [ 2 1 C <eos> <eos> O 1 <eos> # 2 <pad> l <unk> B c H n C 2 s <pad> n <eos> 5 2 l,15 23 8 23 23 23 23 5 18 15 5 13 19 6 18 15 5 15 6 15 5 13 19 6 23 9 23 23 23 28 9 9 6 23 23 8,Cc1cccc(NC(=O)NC(C)C(=O)c2cccs22)cc1,36,0,37,,<eos>,eos
1 19 13 15 5 18 23 8 23 21 23 17 22 23 5 23 24 6 23 8 15 22 8 15 8 15 15 22 9 6 23 9 23 7 23 8 7 23 25 23 25 8 21 25 23 22 15 23 23 8 23 3 23 18 23 9 2 6 23 2 6 2 6 2 15 8 2 6 8 15 5 15 6 15 19 3 22 15 8 15 19 10 3 2 23 8 9 6 15 8 15 10 3 19 2 22 8 9 2 19 8 2 22 7 28 0 22 11 2 27 14 15 8 25 12 17 8 5 13 7,<bos> O = C ( N c 1 c [ c H ] c ( c l ) c 1 C ] 1 C 1 C C ] 2 ) c 2 c - c 1 - c n c n 1 [ n c ] C c c 1 c <unk> c N c 2 <eos> ) c <eos> ) <eos> ) <eos> C 1 <eos> ) 1 C ( C ) C O <unk> ] C 1 C O 3 <unk> <eos> c 1 2 ) C 1 C 3 <unk> O <eos> ] 1 2 <eos> O 1 <eos> ] - s <pad> ] 4 <eos> r B C 1 n 5 H 1 ( = -,19 13 15 5 18 23 8 23 21 23 17 22 23 5 23 24 6 23 8 15 22 8 15 8 15 15 22 9 6 23 9 23 7 23 8 7 23 25 23 25 8 21 25 23 22 15 23 23 8 23 3 23 18 23 9,O=C(Nc1c[cH]c(cl)c1C]1C1CC]2)c2c-c1-cncn1[nc]Ccc1ccNc2,54,0,56,,<eos>,eos
1 15 18 5 15 6 15 23 8 23 23 25 23 5 7 23 9 8 23 23 23 25 8 6 23 10 23 23 23 23 8 15 2 23 23 8 2 2 8 8 2 2 8 2 15 2 23 2 8 2 15 6 2 6 23 5 8 2 6 21 15 23 9 2 2 15 3 15 15 5 19 6 19 6 19 6 13 15 8 15 15 13 3 2 6 5 15 6 15 8 2 8 3 22 2 6 15 2 2 19 8 2 13 26 24 17 27 26 22 17 10 15 2 28 4 22 13 15 12 4,<bos> C N ( C ) C c 1 c c n c ( - c 2 1 c c c n 1 ) c 3 c c c c 1 C <eos> c c 1 <eos> <eos> 1 1 <eos> <eos> 1 <eos> C <eos> c <eos> 1 <eos> C ) <eos> ) c ( 1 <eos> ) [ C c 2 <eos> <eos> C <unk> C C ( O ) O ) O ) = C 1 C C = <unk> <eos> ) ( C ) C 1 <eos> 1 <unk> ] <eos> ) C <eos> <eos> O 1 <eos> = o l H r o ] H 3 C <eos> s # ] = C 5 #,15 18 5 15 6 15 23 8 23 23 25 23 5 7 23 9 8 23 23 23 25 8 6 23 10 23 23 23 23 8 15,CN(C)Cc1ccnc(-c21cccn1)c3cccc1C,31,0,32,,<eos>,eos
1 15 19 23 8 23 23 23 5 15 5 13 19 6 18 15 15 15 15 13 19 15 15 13 15 6 18 15 15 6 15 15 15 15 15 6 5 8 6 19 6 5 15 19 15 21 13 19 6 23 23 23 15 23 9 2 6 23 8 2 15 6 23 15 2 6 15 9 2 23 8 5 2 6 19 15 6 15 5 2 19 6 15 15 15 5 15 19 6 15 2 8 3 2 17 22 8 9 2 19 8 2 16 9 26 25 13 5 0 2 11 17 3 8 0 3 12 23 24 19,<bos> C O c 1 c c c ( C ( = O ) N C C C C = O C C = C ) N C C ) C C C C C ) ( 1 ) O ) ( C O C [ = O ) c c c C c 2 <eos> ) c 1 <eos> C ) c C <eos> ) C 2 <eos> c 1 ( <eos> ) O C ) C ( <eos> O ) C C C ( C O ) C <eos> 1 <unk> <eos> H ] 1 2 <eos> O 1 <eos> F 2 o n = ( <pad> <eos> 4 H <unk> 1 <pad> <unk> 5 c l O,15 19 23 8 23 23 23 5 15 5 13 19 6 18 15 15 15 15 13 19 15 15 13 15 6 18 15 15 6 15 15 15 15 15 6 5 8 6 19 6 5 15 19 15 21 13 19 6 23 23 23 15 23 9,COc1ccc(C(=O)NCCCC=OCC=C)NCC)CCCCC)(1)O)(COC[=O)cccCc2,54,0,55,,<eos>,eos
1 19 13 23 8 21 23 5 7 23 9 23 23 23 5 23 9 6 23 15 15 23 8 19 6 15 23 8 23 23 8 23 23 23 23 23 9 6 23 8 13 19 6 23 19 8 2 5 2 23 15 23 2 23 23 23 9 6 2 10 6 2 9 6 15 8 2 6 15 2 5 6 19 15 3 2 22 15 8 19 2 15 19 2 22 5 15 19 15 8 15 15 3 15 19 6 15 8 2 19 8 2 6 11 2 25 23 26 20 12 6 19 27 6 12 3 15 10 9 10,<bos> O = c 1 [ c ( - c 2 c c c ( c 2 ) c C C c 1 O ) C c 1 c c 1 c c c c c 2 ) c 1 = O ) c O 1 <eos> ( <eos> c C c <eos> c c c 2 ) <eos> 3 ) <eos> 2 ) C 1 <eos> ) C <eos> ( ) O C <unk> <eos> ] C 1 O <eos> C O <eos> ] ( C O C 1 C C <unk> C O ) C 1 <eos> O 1 <eos> ) 4 <eos> n c o S 5 ) O r ) 5 <unk> C 3 2 3,19 13 23 8 21 23 5 7 23 9 23 23 23 5 23 9 6 23 15 15 23 8 19 6 15 23 8 23 23 8 23 23 23 23 23 9 6 23 8 13 19 6 23 19 8,O=c1[c(-c2ccc(c2)cCCc1O)Cc1cc1ccccc2)c1=O)cO1,45,0,46,,<eos>,eos
1 15 4 15 23 8 23 23 23 5 15 5 13 19 15 15 5 23 23 23 23 25 23 5 18 6 23 13 19 6 23 19 6 23 23 6 23 8 6 23 23 5 23 6 23 8 2 2 23 10 23 8 6 23 15 23 2 23 2 8 6 2 15 2 3 15 15 8 2 6 2 5 15 6 15 15 19 15 5 15 19 6 15 22 15 5 13 15 6 19 2 8 3 2 17 22 8 9 2 19 8 2 7 24 8 2 13 19 21 12 18 0 13 28 16 0 17 26 22 24,<bos> C # C c 1 c c c ( C ( = O C C ( c c c c n c ( N ) c = O ) c O ) c c ) c 1 ) c c ( c ) c 1 <eos> <eos> c 3 c 1 ) c C c <eos> c <eos> 1 ) <eos> C <eos> <unk> C C 1 <eos> ) <eos> ( C ) C C O C ( C O ) C ] C ( = C ) O <eos> 1 <unk> <eos> H ] 1 2 <eos> O 1 <eos> - l 1 <eos> = O [ 5 N <pad> = s F <pad> H o ] l,15 4 15 23 8 23 23 23 5 15 5 13 19 15 15 5 23 23 23 23 25 23 5 18 6 23 13 19 6 23 19 6 23 23 6 23 8 6 23 23 5 23 6 23 8,C#Cc1ccc(C(=OCC(ccccnc(N)c=O)cO)cc)c1)cc(c)c1,45,0,46,,<eos>,eos
1 15 23 8 25 23 23 5 16 6 23 5 3 15 5 13 19 6 18 5 15 6 5 13 19 6 18 23 23 23 23 23 23 23 23 5 23 8 6 23 11 23 6 23 19 23 23 23 23 23 8 23 6 23 10 23 15 23 8 2 6 15 8 2 9 23 6 6 8 2 2 15 21 15 19 2 22 9 6 15 15 3 3 17 22 5 19 6 15 15 15 8 3 22 9 8 15 2 2 19 8 2 22 23 15 4 20 21 24 2 25 6 10 13 12 8 0 17 12 24,<bos> C c 1 n c c ( F ) c ( <unk> C ( = O ) N ( C ) ( = O ) N c c c c c c c c ( c 1 ) c 4 c ) c O c c c c c 1 c ) c 3 c C c 1 <eos> ) C 1 <eos> 2 c ) ) 1 <eos> <eos> C [ C O <eos> ] 2 ) C C <unk> <unk> H ] ( O ) C C C 1 <unk> ] 2 1 C <eos> <eos> O 1 <eos> ] c C # S [ l <eos> n ) 3 = 5 1 <pad> H 5 l,15 23 8 25 23 23 5 16 6 23 5 3 15 5 13 19 6 18 5 15 6 5 13 19 6 18 23 23 23 23 23 23 23 23 5 23 8 6 23 11 23 6 23 19 23 23 23 23 23 8 23 6 23 10 23 15 23 8,Cc1ncc(F)c(C(=O)N(C)(=O)Ncccccccc(c1)c4c)cOccccc1c)c3cCc1,57,0,59,,<eos>,eos
1 15 15 5 13 19 6 18 5 15 6 15 5 15 6 15 19 6 15 5 15 15 5 13 19 6 18 15 15 15 6 2 15 19 15 15 19 6 15 5 8 19 2 18 15 18 5 15 9 18 23 15 23 19 23 6 15 10 15 15 15 15 6 15 10 22 15 23 2 15 22 8 19 6 19 15 3 6 22 15 3 8 15 5 15 5 15 6 3 17 15 8 3 2 9 8 15 2 2 19 8 2 9 3 4 25 19 14 25 28 23 18 27 28 17 5 25 0 5 18,<bos> C C ( = O ) N ( C ) C ( C ) C O ) C ( C C ( = O ) N C C C ) <eos> C O C C O ) C ( 1 O <eos> N C N ( C 2 N c C c O c ) C 3 C C C C ) C 3 ] C c <eos> C ] 1 O ) O C <unk> ) ] C <unk> 1 C ( C ( C ) <unk> H C 1 <unk> <eos> 2 1 C <eos> <eos> O 1 <eos> 2 <unk> # n O B n s c N r s H ( n <pad> ( N,15 15 5 13 19 6 18 5 15 6 15 5 15 6 15 19 6 15 5 15 15 5 13 19 6 18 15 15 15 6,CC(=O)N(C)C(C)CO)C(CC(=O)NCCC),30,0,31,,<eos>,eos
1 19 13 15 5 15 19 15 5 13 19 6 23 8 23 23 23 5 8 6 18 23 8 2 6 23 25 8 2 15 2 8 15 2 2 15 24 2 2 8 2 19 2 18 8 2 6 5 9 2 2 23 8 23 23 23 6 2 6 3 6 22 5 6 6 15 2 23 3 8 2 15 15 19 2 15 5 15 6 21 15 3 3 17 22 5 19 6 15 21 15 8 3 22 9 8 15 2 2 19 8 2 28 16 15 19 28 17 8 28 16 28 27 12 24 17 6 24 9 24,<bos> O = C ( C O C ( = O ) c 1 c c c ( 1 ) N c 1 <eos> ) c n 1 <eos> C <eos> 1 C <eos> <eos> C l <eos> <eos> 1 <eos> O <eos> N 1 <eos> ) ( 2 <eos> <eos> c 1 c c c ) <eos> ) <unk> ) ] ( ) ) C <eos> c <unk> 1 <eos> C C O <eos> C ( C ) [ C <unk> <unk> H ] ( O ) C [ C 1 <unk> ] 2 1 C <eos> <eos> O 1 <eos> s F C O s H 1 s F s r 5 l H ) l 2 l,19 13 15 5 15 19 15 5 13 19 6 23 8 23 23 23 5 8 6 18 23 8,O=C(COC(=O)c1ccc(1)Nc1,22,0,23,,<eos>,eos
1 15 15 19 15 5 13 19 6 23 8 23 25 23 5 15 5 18 6 15 5 13 19 6 23 23 23 23 23 19 15 6 23 8 2 19 2 15 9 2 2 2 8 15 15 15 6 15 5 23 6 15 2 8 15 5 6 19 15 23 15 23 9 6 15 9 6 23 15 2 19 6 19 2 2 2 5 16 8 15 15 6 3 17 15 5 19 6 15 21 15 3 3 22 9 8 15 2 2 19 8 2 16 21 24 2 18 17 9 28 25 2 26 17 11 27 24 20 24 4,<bos> C C O C ( = O ) c 1 c n c ( C ( N ) C ( = O ) c c c c c O C ) c 1 <eos> O <eos> C 2 <eos> <eos> <eos> 1 C C C ) C ( c ) C <eos> 1 C ( ) O C c C c 2 ) C 2 ) c C <eos> O ) O <eos> <eos> <eos> ( F 1 C C ) <unk> H C ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> F [ l <eos> N H 2 s n <eos> o H 4 r l S l #,15 15 19 15 5 13 19 6 23 8 23 25 23 5 15 5 18 6 15 5 13 19 6 23 23 23 23 23 19 15 6 23 8,CCOC(=O)c1cnc(C(N)C(=O)cccccOC)c1,33,0,34,,<eos>,eos
1 15 15 8 15 15 5 15 5 13 15 6 15 13 15 19 15 23 8 23 23 23 23 23 8 8 2 15 15 5 15 19 2 15 15 8 2 15 8 2 19 6 2 19 15 8 5 2 23 6 19 23 15 2 15 23 22 23 2 17 6 15 23 8 3 15 15 15 3 23 19 6 15 19 2 15 5 6 19 6 15 3 15 22 15 21 19 8 2 15 9 8 3 21 18 3 3 22 2 19 8 2 9 4 24 11 28 16 11 18 11 18 23 4 7 17 9 11 24 23,<bos> C C 1 C C ( C ( = C ) C = C O C c 1 c c c c c 1 1 <eos> C C ( C O <eos> C C 1 <eos> C 1 <eos> O ) <eos> O C 1 ( <eos> c ) O c C <eos> C c ] c <eos> H ) C c 1 <unk> C C C <unk> c O ) C O <eos> C ( ) O ) C <unk> C ] C [ O 1 <eos> C 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> 2 # l 4 s F 4 N 4 N c # - H 2 4 l c,15 15 8 15 15 5 15 5 13 15 6 15 13 15 19 15 23 8 23 23 23 23 23 8 8,CC1CC(C(=C)C=COCc1ccccc11,25,0,26,,<eos>,eos
1 15 23 8 23 26 23 5 16 6 23 8 15 6 15 5 13 15 6 23 23 23 23 25 5 7 23 10 23 23 23 23 23 9 6 23 23 8 2 25 25 2 19 21 23 2 22 23 23 2 8 2 6 23 17 23 6 10 23 9 6 23 8 2 9 23 8 2 8 2 2 15 15 15 19 3 5 15 8 15 15 3 3 17 22 5 19 6 15 8 2 15 3 22 9 2 15 9 2 19 8 2 26 7 0 4 2 16 22 5 24 28 15 6 25 12 23 6 2 3,<bos> C c 1 c o c ( F ) c 1 C ) C ( = C ) c c c c n ( - c 3 c c c c c 2 ) c c 1 <eos> n n <eos> O [ c <eos> ] c c <eos> 1 <eos> ) c H c ) 3 c 2 ) c 1 <eos> 2 c 1 <eos> 1 <eos> <eos> C C C O <unk> ( C 1 C C <unk> <unk> H ] ( O ) C 1 <eos> C <unk> ] 2 <eos> C 2 <eos> O 1 <eos> o - <pad> # <eos> F ] ( l s C ) n 5 c ) <eos> <unk>,15 23 8 23 26 23 5 16 6 23 8 15 6 15 5 13 15 6 23 23 23 23 25 5 7 23 10 23 23 23 23 23 9 6 23 23 8,Cc1coc(F)c1C)C(=C)ccccn(-c3ccccc2)cc1,37,0,38,,<eos>,eos
1 19 13 15 5 19 15 15 15 23 9 8 23 23 23 23 24 6 23 8 23 23 23 5 7 23 9 23 23 23 25 23 9 6 23 8 13 24 2 2 2 16 2 21 2 17 22 2 8 2 8 23 8 23 23 23 8 15 23 2 15 2 2 2 9 15 6 23 8 2 2 15 15 15 19 3 22 9 6 21 15 3 3 17 6 5 19 6 15 8 15 3 3 22 9 8 15 2 2 19 8 2 27 13 17 24 6 13 14 17 2 19 10 15 11 8 21 11 2 23,<bos> O = C ( O C C C c 2 1 c c c c l ) c 1 c c c ( - c 2 c c c n c 2 ) c 1 = l <eos> <eos> <eos> F <eos> [ <eos> H ] <eos> 1 <eos> 1 c 1 c c c 1 C c <eos> C <eos> <eos> <eos> 2 C ) c 1 <eos> <eos> C C C O <unk> ] 2 ) [ C <unk> <unk> H ) ( O ) C 1 C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> r = H l ) = B H <eos> O 3 C 4 1 [ 4 <eos> c,19 13 15 5 19 15 15 15 23 9 8 23 23 23 23 24 6 23 8 23 23 23 5 7 23 9 23 23 23 25 23 9 6 23 8 13 24,O=C(OCCCc21ccccl)c1ccc(-c2cccnc2)c1=l,37,0,38,,<eos>,eos
1 15 23 8 23 23 5 22 5 23 5 15 5 13 19 6 23 23 9 23 23 23 23 23 10 15 5 13 19 6 15 18 6 15 18 2 23 5 15 2 21 15 13 19 6 21 8 2 23 8 6 5 2 15 20 23 15 3 23 8 6 9 15 8 3 17 22 9 3 17 22 5 15 6 2 15 5 6 19 6 19 6 21 15 15 6 15 19 8 15 9 8 3 21 2 3 3 22 2 19 8 19 12 23 28 20 13 12 17 12 18 9 21 8 16 22 9 27 24 23,<bos> C c 1 c c ( ] ( c ( C ( = O ) c c 2 c c c c c 3 C ( = O ) C N ) C N <eos> c ( C <eos> [ C = O ) [ 1 <eos> c 1 ) ( <eos> C S c C <unk> c 1 ) 2 C 1 <unk> H ] 2 <unk> H ] ( C ) <eos> C ( ) O ) O ) [ C C ) C O 1 C 2 1 <unk> [ <eos> <unk> <unk> ] <eos> O 1 O 5 c s S = 5 H 5 N 2 [ 1 F ] 2 r l c,15 23 8 23 23 5 22 5 23 5 15 5 13 19 6 23 23 9 23 23 23 23 23 10 15 5 13 19 6 15 18 6 15 18,Cc1cc(](c(C(=O)cc2ccccc3C(=O)CN)CN,34,0,35,,<eos>,eos
1 15 15 18 15 5 15 5 13 19 6 18 15 5 15 6 15 5 15 5 13 19 6 18 23 8 23 23 23 5 13 24 6 23 23 19 6 23 23 8 6 23 23 8 2 2 8 5 2 23 15 23 19 2 6 18 10 6 15 15 15 6 21 15 2 17 6 23 8 2 19 2 15 19 2 2 19 15 6 15 15 3 8 2 15 5 19 2 15 17 22 15 3 2 9 8 15 2 2 19 8 2 24 16 24 13 2 26 25 20 2 9 14 2 6 4 22 14 12 24,<bos> C C N C ( C ( = O ) N C ( C ) C ( C ( = O ) N c 1 c c c ( = l ) c c O ) c c 1 ) c c 1 <eos> <eos> 1 ( <eos> c C c O <eos> ) N 3 ) C C C ) [ C <eos> H ) c 1 <eos> O <eos> C O <eos> <eos> O C ) C C <unk> 1 <eos> C ( O <eos> C H ] C <unk> <eos> 2 1 C <eos> <eos> O 1 <eos> l F l = <eos> o n S <eos> 2 B <eos> ) # ] B 5 l,15 15 18 15 5 15 5 13 19 6 18 15 5 15 6 15 5 15 5 13 19 6 18 23 8 23 23 23 5 13 24 6 23 23 19 6 23 23 8 6 23 23 8,CCNC(C(=O)NC(C)C(C(=O)Nc1ccc(=l)ccO)cc1)cc1,43,0,44,,<eos>,eos
1 15 21 15 5 21 8 3 21 15 3 15 5 15 5 15 19 15 15 8 15 15 15 5 13 19 6 23 8 23 21 23 17 23 5 19 6 15 13 5 13 19 5 15 6 15 22 13 19 6 15 8 15 3 6 21 8 15 17 21 15 6 19 2 9 2 15 3 3 19 15 21 5 19 3 6 5 19 11 21 15 3 3 22 8 9 16 2 15 19 2 15 3 3 18 22 3 9 2 19 8 2 18 16 14 4 19 28 25 17 25 4 9 14 9 23 15 4 23 6,<bos> C [ C ( [ 1 <unk> [ C <unk> C ( C ( C O C C 1 C C C ( = O ) c 1 c [ c H c ( O ) C = ( = O ( C ) C ] = O ) C 1 C <unk> ) [ 1 C H [ C ) O <eos> 2 <eos> C <unk> <unk> O C [ ( O <unk> ) ( O 4 [ C <unk> <unk> ] 1 2 F <eos> C O <eos> C <unk> <unk> N ] <unk> 2 <eos> O 1 <eos> N F B # O s n H n # 2 B 2 c C # c ),15 21 15 5 21 8 3 21 15 3 15 5 15 5 15 19 15 15 8 15 15 15 5 13 19 6 23 8 23 21 23 17 23 5 19 6 15 13 5 13 19 5 15 6 15 22 13 19 6 15 8 15 3 6 21 8 15 17 21 15 6 19,C[C([1[CC(C(COCC1CCC(=O)c1c[cHc(O)C=(=O(C)C]=O)C1C)[1CH[C)O,59,0,63,,<eos>,eos
1 19 13 15 5 15 18 15 15 15 19 23 9 23 23 23 23 5 9 6 23 23 23 23 23 23 9 23 8 15 6 15 15 15 2 15 15 2 15 15 13 19 2 15 8 19 6 5 9 6 2 23 9 23 15 23 6 15 6 15 3 2 8 6 6 15 2 15 23 2 9 5 15 6 15 15 3 15 9 15 15 5 13 2 6 5 9 6 15 8 2 8 3 2 18 3 15 22 2 19 8 2 13 28 16 12 2 20 14 28 20 19 26 12 0 4 6 0 3 23,<bos> O = C ( C N C C C O c 2 c c c c ( 2 ) c c c c c c 2 c 1 C ) C C C <eos> C C <eos> C C = O <eos> C 1 O ) ( 2 ) <eos> c 2 c C c ) C ) C <unk> <eos> 1 ) ) C <eos> C c <eos> 2 ( C ) C C <unk> C 2 C C ( = <eos> ) ( 2 ) C 1 <eos> 1 <unk> <eos> N <unk> C ] <eos> O 1 <eos> = s F 5 <eos> S B s S O o 5 <pad> # ) <pad> <unk> c,19 13 15 5 15 18 15 15 15 19 23 9 23 23 23 23 5 9 6 23 23 23 23 23 23 9 23 8 15 6 15 15 15,O=C(CNCCCOc2cccc(2)cccccc2c1C)CCC,33,0,34,,<eos>,eos
