sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
155,CCC(COCCNCC(=O)NCCCCCCCCC1)C1CCC,32,0,33,,<eos>,eos,<bos> C C C ( C O C C N C C ( = O ) N C C C C C C C C C 1 ) C 1 C C C <eos> C 1 <eos> = O <eos> C O C O ) C = O ( ) O C ( C C [ C <unk> <unk> [ 2 <unk> C ) C [ C <unk> ( H ] ) C O <eos> ) ( O <eos> ) C <unk> <unk> ] 1 2 O <eos> H ] 2 1 <unk> [ H <unk> <unk> ] <eos> O 1 <eos> r F o = O 1 [ ( o 5 ( 1 H ) C # H N,15 15 15 5 15 19 15 15 18 15 15 5 13 19 6 18 15 15 15 15 15 15 15 15 15 8 6 15 8 15 15 15,C,1CCC,0,0,,0,2,0,CCCC1CCCCCCCCCNC(=O)CNCCOCC1CC,True,True,1,True,,354.58,4.286,50.36,2.0,3.0,3.0,0.7949,3.8258,True,0.8438,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
327,CCCC(C)NC(=O)N(C)CC=C,21,0,22,,<eos>,eos,<bos> C C C C ( C ) N C ( = O ) N ( C ) C C = C <eos> C 1 <eos> C 1 C C <eos> C <eos> <eos> C <eos> <eos> <eos> C 1 <eos> O <eos> 1 <eos> C ) O ( c ) c O c c C ) ) C ( C ) C ) C ] 1 C C c O <eos> C ) <eos> C O ) 1 C 2 C <unk> C H ( C O <eos> C <eos> 1 <unk> <eos> 2 <unk> C ] <eos> O 1 <eos> F <eos> c O s F c <eos> ) c 1 B 5 N ( # l F,15 15 15 15 5 15 6 18 15 5 13 19 6 18 5 15 6 15 15 13 15,C,CC=C,0,0,,0,1,0,C=CCN(C)C(=O)NC(C)CCC,True,True,1,True,,184.28,2.002,32.34,1.0,1.0,5.0,0.6512,2.8862,True,0.8437,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
672,C=CCOc1ccccc1OC(=O)NCC(C),25,0,26,,<eos>,eos,<bos> C = C C O c 1 c c c c c 1 O C ( = O ) N C C ( C ) <eos> <eos> 1 <eos> 1 <eos> <eos> c 1 O 1 <eos> c 1 <eos> O <eos> O C ( c 1 ( c O C <eos> O <eos> c ) ) C 3 C <unk> C ) C ( 1 ) 1 <eos> O 1 C <unk> O <unk> ] 2 1 C O 3 <eos> ] C ( C <eos> C C <eos> 1 <unk> 2 N <unk> 1 2 <eos> O 1 <eos> o r o <pad> ) O n 4 n c N F ) # <pad> ( 5 4,15 13 15 15 19 23 8 23 23 23 23 23 8 19 15 5 13 19 6 18 15 15 5 15 6,),C(C),0,0,,0,1,0,C=CCOc1ccccc1OC(=O)NCCC,True,True,1,True,,235.28,2.75,47.56,1.0,3.0,6.0,0.7711,1.9676,True,0.843,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
937,CN(C)COCn1c2ccccc(O)c2ccc(Cl)cc1C,33,0,34,,<eos>,eos,<bos> C N ( C ) C O C n 1 c 2 c c c c c ( O ) c 2 c c c ( C l ) c c 1 C <eos> <eos> <eos> 1 <eos> <eos> <eos> l <eos> C ) O C C ( <eos> ) c C C c 1 ) <eos> N ) C c <eos> ) C 1 <eos> c 1 c <eos> O C ) <eos> 1 ) C 2 C C ) C <eos> ) ( O ) C 1 C 1 = O <eos> ) C <eos> <eos> O 1 <eos> s H 2 n ) H c C F O 3 N 4 C 2 r l 5,15 18 5 15 6 15 19 15 25 8 23 9 23 23 23 23 23 5 19 6 23 9 23 23 23 5 15 24 6 23 23 8 15,C,cc1C,0,0,,0,1,0,Cc1cc(Cl)ccc2c(O)ccccc-2n1COCN(C)C,True,True,1,True,,320.82,3.878,37.63,1.0,3.0,4.0,0.8688,2.6785,True,0.8391,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
548,CCOC(=O)C(C)(C)Nc1ccc(Cl)cc1C,29,0,30,,<eos>,eos,<bos> C C O C ( = O ) C ( C ) ( C ) N c 1 c c c ( C l ) c c 1 C <eos> C <eos> C 1 <eos> C <eos> C <eos> C O <eos> O C O C <eos> ( F ) C <eos> 1 F ( 1 c ) O C [ C <eos> <unk> C 1 2 C <eos> O ) O ) <eos> <eos> ( ) ) [ C <unk> <unk> C ) ( C <eos> ) C <eos> C <unk> 1 <eos> ] C ] <eos> O 1 <eos> F o # 2 5 ) ] - c N C B c H n l 5 #,15 15 19 15 5 13 19 6 15 5 15 6 5 15 6 18 23 8 23 23 23 5 15 24 6 23 23 8 15,C,cc1C,0,0,,0,1,0,CCOC(=O)C(C)(C)Nc1ccc(Cl)cc1C,True,True,1,True,,255.75,3.402,38.33,1.0,3.0,4.0,0.8384,2.1688,True,0.8349,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
359,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,29,0,30,,<eos>,eos,<bos> N c 1 c c c ( S ( = O ) ( = O ) N c 2 n c c c n 2 ) c c 1 <eos> C <eos> 1 1 <eos> C <eos> C <eos> <eos> O <eos> O ) c c c 3 c ) c c ) c ) c c c C ) c 1 <eos> C 2 1 <eos> 1 <eos> <eos> ) C C <eos> <eos> O ) O ) C <unk> C ] 1 ( 2 O <eos> C <eos> C <unk> [ N <unk> 1 2 <eos> O 1 <eos> l 2 <pad> 2 <eos> o 1 5 B C B <unk> H <unk> 5 <unk> l ),18 23 8 23 23 23 5 20 5 13 19 6 5 13 19 6 18 23 9 25 23 23 23 25 9 6 23 23 8,1,)cc1,0,0,,0,2,0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,True,False,2,False,,250.28,0.86,97.97,2.0,5.0,3.0,0.7871,1.9535,True,0.8302,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
625,Cc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,36,0,37,,<eos>,eos,<bos> C c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) n c ( N ) c 2 C N ) c c 1 <eos> c 1 <eos> C ) c 1 <eos> c n c 1 ) c <eos> c c 1 c <eos> c 3 ) c 1 <eos> <eos> 1 <eos> c C <eos> <eos> ) C O <eos> <unk> ( C 1 C C ) O C ) ( C <unk> C ] <eos> C <unk> [ N ) C ] <eos> O 1 <eos> n <eos> ) # l o 3 5 <eos> C 5 s # H ( [ 2 -,15 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 25 23 5 18 6 23 9 15 18 6 23 23 8,1,)cc1,0,0,,0,2,0,Cc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,True,True,1,False,,290.37,3.16,77.82,2.0,4.0,3.0,0.7764,2.0262,True,0.8287,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
58,COc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,37,0,38,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c c ( N ) c 2 C N ) c c 1 <eos> 1 <eos> l <eos> <eos> 3 ) <eos> C N ) c ) C ) 1 c 1 <eos> <eos> 3 ) c 2 ) n 1 <eos> c 1 <eos> <eos> 1 <eos> O C <unk> ( 2 ( O C ) <unk> C ] ( O ) C 1 <eos> 1 <unk> ] 2 <unk> C ] <eos> O 1 <eos> r <eos> H O F <unk> r <eos> B F o s <pad> H C n r #,15 19 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 23 5 18 6 23 9 15 18 6 23 23 8,1,)cc1,0,0,,0,2,0,COc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,True,True,1,True,,305.38,3.465,74.16,2.0,4.0,4.0,0.7738,2.0352,True,0.8283,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
442,CC(C)NCC(O)NOc1cccc2ccccc21,27,0,28,,<eos>,eos,<bos> C C ( C ) N C C ( O ) N O c 1 c c c c 2 c c c c c 2 1 <eos> <eos> 1 <eos> 1 <eos> <eos> C <eos> <eos> <eos> <eos> C <eos> <eos> ) 1 C 1 <eos> c C <eos> c ) c C ) C 2 ) c C c 1 <eos> <unk> C C C 1 c O ) C ) <eos> C ( ) O C C [ C <unk> ) ( O ) <eos> 1 C 1 <unk> O <eos> <unk> C ] <eos> O 1 <eos> o # 2 l s H c O # <eos> ] s ] <pad> O l <unk> F,15 15 5 15 6 18 15 15 5 19 6 18 19 23 8 23 23 23 23 9 23 23 23 23 23 9 8,1,cc21,0,0,,0,1,0,CC(C)NCC(O)NOc1cccc2ccccc12,True,True,1,True,,260.34,2.04,53.52,3.0,4.0,6.0,0.5494,3.0022,True,0.8269,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
344,COc1cc2ncnc(Nc3ccc(Cl)c(O)c3)c2cc1OC,36,0,37,,<eos>,eos,<bos> C O c 1 c c 2 n c n c ( N c 3 c c c ( C l ) c ( O ) c 3 ) c 2 c c 1 O C <eos> C 1 <eos> O <eos> C ) C 1 2 c ) 4 ( c c C <eos> 1 ) c 3 <eos> c 1 <eos> <unk> 1 <eos> c ) c <eos> <eos> ) O <eos> ) O C ( = O ) C O ) ( = <eos> ) 1 <eos> 3 <unk> O <eos> <unk> 1 2 <eos> O 1 <eos> o [ <unk> 5 <pad> O <pad> c B S B 1 ] O ] S <pad> l,15 19 23 8 23 23 9 25 23 25 23 5 18 23 10 23 23 23 5 15 24 6 23 5 19 6 23 10 6 23 9 23 23 8 19 15,C,c1OC,0,0,,0,2,0,COc1cc2ncnc(Nc3ccc(Cl)c(O)c3)c2cc1OC,True,True,1,False,,331.76,3.75,76.5,2.0,6.0,4.0,0.7579,2.1315,True,0.8261,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
883,CN(C)CCCN1c2ccccc2Sc2ccccc21,28,0,29,,<eos>,eos,<bos> C N ( C ) C C C N 1 c 2 c c c c c 2 S c 2 c c c c c 2 1 <eos> <eos> C 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> O <eos> <eos> 1 C C ( 2 = ) C ( 1 C ( ) [ C ) <unk> c C ) C 1 <eos> c 1 <eos> O ( C ) <eos> C ( ) 2 C C ) = O ) ( O ) C 1 C 1 <unk> 1 <eos> ) C ] <eos> O 1 <eos> l 2 F = ] 1 [ 1 O F <eos> B r ] <eos> r c s,15 18 5 15 6 15 15 15 18 8 23 9 23 23 23 23 23 9 20 23 9 23 23 23 23 23 9 8,1,cc21,0,0,,0,1,0,CN(C)CCCN1c2ccccc2Sc2ccccc21,True,True,1,False,,284.43,4.241,6.48,0.0,3.0,4.0,0.8289,2.0252,True,0.816,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
453,CCCCc1ccc(C(=O)NC(C)C)cc1,25,0,26,,<eos>,eos,<bos> C C C C c 1 c c c ( C ( = O ) N C ( C ) C ) c c 1 <eos> C 1 1 C ) <eos> C 1 O C <eos> 1 <eos> ) C = <eos> ) C ) 2 ( = C ) O ) C ( = O ) [ ) <unk> c 1 <eos> H ] 1 <eos> C O ) C O <eos> ) ( = O ) C <unk> - ] ) H C <eos> 1 ] 2 1 <unk> [ <eos> <unk> <unk> ] <eos> O 1 <eos> [ F <unk> = r 1 2 ( B c [ 1 ) ] ) - <unk> c,15 15 15 15 23 8 23 23 23 5 15 5 13 19 6 18 15 5 15 6 15 6 23 23 8,1,)cc1,0,0,,0,2,0,CCCCc1ccc(C(=O)NC(C)C)cc1,True,True,1,True,,219.33,3.167,29.1,1.0,1.0,5.0,0.8094,1.4835,True,0.8108,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
146,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,31,0,32,,<eos>,eos,<bos> O = C ( O ) c 1 c c ( - c 2 c c c c c 2 ) n c 2 c c c c c 1 2 <eos> 1 c 1 O <eos> C 1 O <eos> 1 <eos> 1 <eos> c c <eos> ) c c c ) c c 1 <eos> ) c 1 <eos> 2 <eos> <eos> 1 <eos> c <eos> C <eos> C C ) C ) O C 1 C C ) C H ] ( O ) C 1 C C <unk> ] <eos> 1 C <eos> <eos> O 1 <eos> o F ) ] O = ( 4 c F <eos> # 4 # r = [ ],19 13 15 5 19 6 23 8 23 23 5 7 23 9 23 23 23 23 23 9 6 25 23 9 23 23 23 23 23 8 9,2,cc12,0,0,,0,1,0,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,True,True,1,False,,249.27,3.6,50.19,1.0,2.0,2.0,0.7545,1.541,True,0.8081,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
46,CN(C)CCC=C(Cc1ccc(Br)cc1)c1cccnc1,33,0,34,,<eos>,eos,<bos> C N ( C ) C C C = C ( C c 1 c c c ( B r ) c c 1 ) c 1 c c c n c 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> c c ( <eos> c ) c c ) c c ) O c ) c 1 C <eos> ) c 1 <eos> c 1 c 2 C <eos> <unk> ] <eos> ( C ) [ C <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> l N # 4 ) <pad> [ n O <eos> C H ] H 2 r <unk> r,15 18 5 15 6 15 15 15 13 15 5 15 23 8 23 23 23 5 14 27 6 23 23 8 6 23 8 23 23 23 25 23 8,1,cnc1,0,0,,0,2,0,CN(C)CCC=C(Cc1ccc(Br)cc1)c1cccnc1,True,True,1,True,,345.28,4.422,16.13,0.0,2.0,6.0,0.7704,2.4261,True,0.7504,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
